107/04/17,0,0,---,---,---,---,---,0
107/04/18,50000,93000,1.90,1.90,1.80,1.80,+0.01,2
107/04/20,703000,1304480,1.85,1.90,1.76,1.85,-0.06,30
107/04/23,456000,807720,1.80,1.80,1.54,1.54,-0.31,19
107/04/24,160000,206800,1.48,1.48,1.28,1.28,-0.26,2
107/04/25,78000,100230,1.28,1.29,1.28,1.29,+0.01,2
107/04/27,131000,162620,1.22,1.26,1.22,1.26,-0.11,4
107/04/30,431000,524480,1.21,1.26,1.18,1.20,-0.06,15
107/05/04,214000,228580,1.05,1.09,1.05,1.07,+0.02,6
107/05/07,1010000,1033400,1.07,1.07,0.97,1.03,-0.04,19
107/05/08,1328000,1323060,0.98,1.02,0.98,0.99,-0.04,17
107/05/09,1558000,1562300,0.98,1.03,0.98,1.03,+0.04,25
107/05/10,1438000,1586720,1.05,1.16,1.05,1.09,+0.06,66
107/05/11,398000,433920,1.12,1.12,1.02,1.02,-0.07,14
107/05/15,500000,517700,1.01,1.06,1.00,1.02,+0.02,11
107/05/16,420000,412300,0.99,0.99,0.98,0.99,-0.03,11
107/05/17,399000,432080,1.00,1.14,1.00,1.07,+0.08,27
107/05/18,371000,372810,1.03,1.03,0.98,1.00,-0.07,17
107/05/21,283000,295030,1.02,1.08,1.02,1.02,+0.02,10
107/05/22,401000,409790,1.03,1.06,1.00,1.03,+0.01,16
107/05/24,208000,224630,1.03,1.10,1.03,1.08,+0.10,21
107/05/25,741000,785200,1.04,1.10,0.99,1.01,-0.07,24
107/05/29,432000,427830,1.00,1.00,0.97,0.97,-0.01,13
107/05/30,0,0,---,---,---,---,---,0
107/05/31,681000,708090,0.96,1.10,0.96,1.04,+0.11,29
107/06/04,250000,277110,1.12,1.13,1.08,1.10,+0.06,20
107/06/05,259000,285300,1.16,1.16,1.05,1.05,-0.05,16
107/06/06,450000,495630,1.08,1.13,1.06,1.11,+0.06,31
107/06/08,280000,306580,1.10,1.10,1.08,1.10,-0.04,18
107/06/12,1024000,1395150,1.23,1.45,1.23,1.30,+0.10,92
107/09/07,0,0,---,---,---,---,---,0
