104/12/02,0,0,---,---,---,---,---,0
104/12/03,148000,154400,1.04,1.05,1.04,1.05,+0.04,2
104/12/04,131000,130720,0.99,1.02,0.99,1.02,-0.03,8
104/12/07,30000,27800,0.93,0.93,0.92,0.92,-0.10,3
104/12/08,0,0,---,---,---,---,---,0
104/12/09,0,0,---,---,---,---,---,0
104/12/10,101000,97970,0.97,0.97,0.97,0.97,+0.04,2
104/12/11,347000,346260,0.97,1.04,0.97,1.04,+0.07,19
104/12/14,654000,721730,1.09,1.14,1.06,1.08,+0.04,31
104/12/15,635000,617480,0.98,0.99,0.95,0.96,-0.12,23
104/12/16,190000,178750,0.94,0.96,0.91,0.91,-0.05,10
104/12/17,98000,86910,0.89,0.89,0.88,0.88,-0.03,3
104/12/18,87000,75390,0.87,0.87,0.85,0.87,-0.01,5
104/12/21,68000,59840,0.88,0.88,0.88,0.88,+0.01,1
104/12/22,128000,106540,0.85,0.85,0.83,0.83,-0.05,9
104/12/23,20000,16900,0.83,0.86,0.83,0.86,+0.03,2
104/12/24,0,0,---,---,---,---,---,0
104/12/25,10000,8200,0.82,0.82,0.82,0.82,-0.04,1
104/12/28,23000,18290,0.83,0.83,0.79,0.79,-0.03,2
104/12/29,0,0,---,---,---,---,---,0
104/12/30,0,0,---,---,---,---,---,0
104/12/31,3000,2400,0.80,0.80,0.80,0.80,+0.02,1
105/01/04,21000,16300,0.78,0.80,0.77,0.80,0.00,3
105/01/05,212000,173440,0.82,0.83,0.79,0.79,-0.01,4
105/01/06,212000,168340,0.78,0.81,0.78,0.78,-0.01,9
105/01/07,962000,854680,0.85,1.20,0.84,1.20,+0.42,26
105/01/08,461000,498320,1.07,1.16,1.05,1.08,-0.12,28
105/01/11,113000,137300,1.16,1.29,1.16,1.29,+0.21,10
105/01/12,62000,78420,1.26,1.36,1.22,1.36,+0.07,7
105/01/13,23000,32500,1.34,1.49,1.34,1.49,+0.13,3
105/01/14,24000,36730,1.60,1.60,1.48,1.49,0.00,3
105/01/15,20000,27900,1.40,1.40,1.39,1.39,-0.10,2
105/01/18,749000,891740,1.25,1.25,1.13,1.13,-0.26,18
105/01/19,17000,19500,1.09,1.18,1.09,1.18,+0.05,3
105/01/20,4000,5370,1.26,1.37,1.26,1.37,+0.19,2
105/01/21,61000,89270,1.47,1.47,1.43,1.43,+0.06,3
105/01/22,114000,166830,1.45,1.64,1.45,1.61,+0.18,4
105/01/25,60000,96400,1.61,1.61,1.57,1.57,-0.04,7
105/01/26,5000,7550,1.51,1.51,1.51,1.51,-0.06,1
105/01/27,303000,497160,1.51,1.67,1.51,1.64,+0.13,11
105/01/28,332000,504150,1.59,1.60,1.29,1.29,-0.35,23
105/01/29,385000,536250,1.43,1.43,1.37,1.39,+0.10,11
105/01/30,204000,266240,1.31,1.33,1.29,1.30,-0.09,5
105/02/01,9000,10700,1.18,1.19,1.18,1.19,-0.11,2
105/02/02,138000,168840,1.22,1.28,1.22,1.28,+0.09,3
105/02/03,144000,197920,1.32,1.38,1.32,1.38,+0.10,4
105/02/15,1000,1420,1.42,1.42,1.42,1.42,+0.04,1
105/02/16,21000,28890,1.38,1.38,1.29,1.29,-0.13,2
105/02/17,200000,273480,1.34,1.38,1.34,1.37,+0.08,4
105/02/18,305000,384330,1.32,1.32,1.17,1.17,-0.20,16
105/02/19,16000,19310,1.21,1.21,1.20,1.21,+0.04,3
105/02/22,457000,553380,1.15,1.25,1.14,1.24,+0.03,7
105/02/23,205000,258760,1.25,1.30,1.25,1.26,+0.02,6
105/02/24,49000,58820,1.18,1.23,1.18,1.20,-0.06,4
105/02/25,65000,79200,1.18,1.23,1.18,1.23,+0.03,2
105/02/26,60000,73800,1.19,1.24,1.19,1.23,0.00,3
105/03/01,23000,25630,1.11,1.12,1.11,1.12,-0.11,2
105/03/02,0,0,---,---,---,---,---,0
105/03/03,88000,91750,1.02,1.05,1.02,1.05,-0.06,5
105/03/04,40000,43200,1.07,1.09,1.07,1.09,+0.04,2
105/03/07,20000,21200,1.06,1.06,1.06,1.06,-0.03,1
105/03/08,10000,10500,1.05,1.05,1.05,1.05,-0.01,1
105/03/09,55000,56700,1.03,1.04,1.03,1.04,-0.01,2
105/03/10,100000,101000,1.01,1.01,1.01,1.01,-0.03,2
105/03/11,175000,164700,0.97,0.98,0.90,0.90,-0.11,9
105/03/14,91000,74380,0.82,0.84,0.80,0.84,-0.06,6
105/03/15,131000,114060,0.86,0.89,0.85,0.88,+0.04,10
105/03/16,250000,188100,0.77,0.79,0.71,0.77,-0.11,14
105/03/17,312000,232580,0.69,0.78,0.69,0.76,-0.01,12
105/03/18,226000,163900,0.71,0.75,0.71,0.74,-0.02,10
105/03/21,624000,437700,0.67,0.72,0.67,0.70,-0.04,33
105/03/22,658000,478350,0.73,0.78,0.71,0.77,+0.07,22
105/03/23,803000,693050,0.77,0.90,0.77,0.88,+0.11,52
105/03/24,371000,328290,0.91,0.94,0.81,0.86,-0.02,22
105/03/25,184000,163080,0.92,0.93,0.87,0.88,+0.02,9
105/03/28,109000,94100,0.84,0.91,0.84,0.91,+0.03,11
105/03/29,148000,137850,0.89,0.96,0.88,0.92,+0.01,10
105/03/30,215000,187150,0.87,0.88,0.87,0.88,-0.04,17
105/03/31,11000,9490,0.89,0.89,0.86,0.86,-0.02,2
105/04/01,15000,13800,0.92,0.92,0.92,0.92,+0.06,2
