107/02/05,10000,4500,0.45,0.45,0.45,0.45,-0.16,1
107/02/06,190000,68280,0.38,0.40,0.35,0.40,-0.05,6
107/02/12,0,0,---,---,---,---,---,0
107/02/21,909000,381140,0.41,0.44,0.41,0.44,+0.05,5
107/02/23,404000,173480,0.43,0.43,0.42,0.42,-0.01,3
107/02/26,120000,49460,0.42,0.42,0.41,0.41,-0.01,6
107/02/27,200000,82010,0.40,0.42,0.40,0.41,0.00,6
107/03/01,569000,203440,0.37,0.37,0.34,0.34,-0.07,11
107/03/02,456000,133240,0.28,0.30,0.28,0.29,-0.05,4
107/03/05,198000,58410,0.29,0.30,0.29,0.30,+0.01,2
107/03/07,0,0,---,---,---,---,---,0
107/03/09,99000,30690,0.31,0.31,0.31,0.31,+0.02,1
107/03/12,118000,38750,0.33,0.33,0.32,0.32,+0.01,2
107/03/13,438000,135780,0.31,0.31,0.31,0.31,-0.01,2
107/03/14,347000,101130,0.30,0.30,0.29,0.29,-0.02,3
107/03/15,149000,44200,0.29,0.30,0.29,0.30,+0.01,2
107/03/16,332000,104570,0.31,0.33,0.31,0.32,+0.02,3
107/03/19,53000,18020,0.34,0.34,0.34,0.34,+0.02,2
107/03/20,0,0,---,---,---,---,---,0
107/03/21,525000,198230,0.37,0.38,0.37,0.38,+0.04,10
107/03/22,425000,159930,0.39,0.39,0.37,0.37,-0.01,6
107/03/23,110000,36100,0.33,0.34,0.32,0.33,-0.04,4
107/03/26,4060000,1482970,0.35,0.38,0.35,0.35,+0.02,23
107/03/27,11428000,4525690,0.37,0.41,0.37,0.41,+0.06,56
107/03/28,485000,182920,0.38,0.39,0.36,0.37,-0.04,13
107/03/29,297000,112940,0.40,0.40,0.35,0.35,-0.02,9
107/03/30,1055000,403730,0.34,0.43,0.34,0.42,+0.07,24
107/03/31,577000,237740,0.42,0.42,0.40,0.40,-0.02,14
107/04/02,399000,153390,0.40,0.40,0.36,0.36,-0.04,8
107/04/03,7439000,2084800,0.32,0.32,0.25,0.25,-0.11,34
107/04/09,479000,84960,0.21,0.21,0.14,0.14,-0.11,20
107/04/10,582000,63470,0.12,0.12,0.10,0.11,-0.03,12
107/04/11,1914000,169150,0.11,0.11,0.07,0.07,-0.04,22
107/04/12,1750000,140990,0.08,0.09,0.07,0.08,+0.01,19
107/04/13,1200000,84500,0.07,0.08,0.07,0.07,-0.01,14
107/04/16,1452000,113260,0.06,0.09,0.06,0.09,+0.02,12
107/04/17,800000,49700,0.07,0.07,0.06,0.06,-0.03,10
107/04/18,508000,27190,0.07,0.07,0.05,0.05,-0.01,7
107/04/20,0,0,---,---,---,---,---,0
107/04/23,350000,17500,0.05,0.05,0.05,0.05,-0.01,3
107/04/24,115000,5300,0.04,0.05,0.04,0.05,0.00,4
107/04/25,980000,43320,0.04,0.05,0.04,0.05,0.00,11
107/04/27,42000,870,0.03,0.04,0.02,0.04,+0.02,3
107/04/30,0,0,---,---,---,---,---,0
107/05/04,498000,14950,0.03,0.04,0.03,0.04,+0.01,3
107/05/07,101000,2030,0.02,0.03,0.02,0.03,-0.01,3
107/05/08,0,0,---,---,---,---,---,0
107/05/09,0,0,---,---,---,---,---,0
107/05/10,0,0,---,---,---,---,---,0
107/05/11,0,0,---,---,---,---,---,0
107/05/15,100000,3000,0.03,0.03,0.03,0.03,0.00,1
107/05/16,0,0,---,---,---,---,---,0
107/05/17,0,0,---,---,---,---,---,0
107/05/18,0,0,---,---,---,---,---,0
107/05/21,21000,630,0.03,0.03,0.03,0.03,0.00,2
107/05/22,350000,7000,0.02,0.02,0.02,0.02,-0.01,3
107/05/24,0,0,---,---,---,---,---,0
107/05/25,201000,4030,0.02,0.03,0.02,0.03,0.00,2
107/05/29,0,0,---,---,---,---,---,0
107/05/30,0,0,---,---,---,---,---,0
107/05/31,0,0,---,---,---,---,---,0
