107/01/02,0,0,---,---,---,---,---,0
107/01/03,669000,1267820,1.82,2.05,1.75,1.93,+0.19,23
107/01/04,706000,1263200,1.84,1.85,1.72,1.72,-0.21,14
107/01/05,250000,445500,1.77,1.79,1.77,1.79,+0.07,4
107/01/08,129000,219880,1.70,1.72,1.70,1.72,-0.07,2
107/01/09,100000,179000,1.79,1.79,1.79,1.79,+0.07,1
107/01/10,200000,339000,1.68,1.71,1.68,1.71,-0.08,2
107/01/11,201000,305570,1.52,1.57,1.52,1.57,-0.14,4
107/01/12,235000,368700,1.54,1.62,1.54,1.62,+0.05,6
107/01/15,505000,783020,1.53,1.58,1.52,1.53,-0.09,12
107/01/16,564000,868200,1.50,1.55,1.50,1.55,+0.02,7
107/01/17,695000,1111900,1.51,1.78,1.51,1.76,+0.21,13
107/01/18,1757000,3203080,1.81,2.00,1.71,1.91,+0.15,39
107/01/19,1650000,3360970,1.93,2.21,1.93,2.04,+0.13,30
107/01/22,1318000,2881150,2.05,2.64,2.05,2.64,+0.60,31
107/01/23,455000,1067330,2.43,2.43,2.25,2.27,-0.37,10
107/01/24,1149000,2942810,2.35,2.71,2.35,2.47,+0.20,28
107/01/26,38000,81620,2.19,2.19,2.11,2.11,-0.07,4
107/01/31,324000,719880,1.89,2.34,1.89,2.34,+0.35,8
107/02/01,191000,449320,2.38,2.38,2.27,2.27,-0.07,7
107/02/02,130000,301900,2.33,2.33,2.32,2.32,+0.05,4
107/02/05,155000,296000,2.00,2.00,1.86,1.95,-0.37,8
107/02/06,253000,369700,1.65,1.70,1.28,1.29,-0.66,14
107/02/12,10000,13100,1.31,1.31,1.31,1.31,0.00,1
107/02/21,494000,767800,1.42,1.66,1.42,1.66,+0.35,10
107/02/23,701000,1349760,1.72,2.21,1.72,2.00,+0.45,15
107/02/26,956000,1983670,2.09,2.22,1.90,2.22,+0.22,26
107/02/27,317000,699570,2.22,2.25,2.19,2.19,-0.03,6
107/03/01,94000,202370,2.04,2.19,2.04,2.19,0.00,6
107/03/02,1157000,2871670,2.10,2.82,2.10,2.61,+0.42,31
107/03/05,1011000,2455220,2.59,2.59,2.00,2.10,-0.51,38
107/03/07,794000,2147080,2.52,2.91,2.39,2.48,-0.16,28
107/03/09,582000,1604350,2.73,2.82,2.58,2.58,+0.04,17
107/03/12,1033000,3052910,2.74,3.28,2.72,3.25,+0.67,36
107/03/13,720000,2184930,3.03,3.07,2.95,3.07,-0.18,26
107/03/14,268000,868780,3.11,3.50,3.11,3.50,+0.43,9
107/03/15,613000,2081130,3.26,3.62,3.12,3.62,+0.12,17
107/03/16,482000,1719080,3.55,3.71,3.47,3.65,+0.03,16
107/03/19,119000,435120,3.70,3.70,3.65,3.65,0.00,9
107/03/20,18000,45000,2.50,2.50,2.50,2.50,-1.15,2
107/03/21,399000,941860,2.31,2.41,2.28,2.39,-0.11,11
107/03/22,395000,887930,2.31,2.35,1.90,1.90,-0.49,12
107/03/23,469000,769230,1.35,2.01,1.35,1.87,-0.03,13
107/03/26,592000,1176610,1.90,2.30,1.79,2.30,+0.43,15
107/03/27,519000,1180080,2.24,2.37,2.16,2.16,-0.14,17
107/03/28,245000,512850,2.00,2.12,2.00,2.07,-0.09,6
107/03/29,3000,5810,2.00,2.00,1.88,1.88,-0.19,3
107/03/30,156000,321510,1.94,2.16,1.94,2.12,+0.24,8
107/03/31,344000,748070,2.20,2.25,2.06,2.16,+0.04,16
107/04/02,318000,740160,2.28,2.36,2.20,2.20,+0.04,9
107/04/03,232000,501580,2.14,2.19,2.09,2.09,-0.11,4
107/04/09,135000,275800,2.13,2.13,1.98,1.98,-0.11,3
107/04/10,0,0,---,---,---,---,---,0
107/04/11,10000,16000,1.60,1.60,1.60,1.60,0.00,1
107/04/12,0,0,---,---,---,---,---,0
107/04/13,0,0,---,---,---,---,---,0
107/04/16,10000,9500,0.95,0.95,0.95,0.95,-0.08,1
107/04/17,422000,437090,0.98,1.07,0.93,0.93,-0.02,9
107/04/18,364000,297380,0.95,0.95,0.78,0.78,-0.15,6
107/04/20,0,0,---,---,---,---,---,0
107/04/23,15000,15850,1.10,1.10,0.99,0.99,-0.09,4
