106/03/20,0,0,---,---,---,---,---,0
106/03/21,200000,234000,1.17,1.17,1.17,1.17,+0.01,3
106/03/22,417000,509050,1.22,1.23,1.22,1.22,+0.05,7
106/03/23,234000,263840,1.13,1.13,1.07,1.08,-0.14,7
106/03/24,97000,109610,1.13,1.13,1.13,1.13,+0.05,2
106/03/27,527000,620150,1.16,1.20,1.15,1.20,+0.07,11
106/03/28,1481000,1820050,1.14,1.32,1.14,1.27,+0.07,31
106/03/29,1043000,1292380,1.24,1.26,1.20,1.26,-0.01,24
106/03/30,0,0,---,---,---,---,---,0
106/03/31,69000,88320,1.28,1.28,1.28,1.28,0.00,3
106/04/05,293000,338360,1.25,1.25,1.05,1.05,-0.23,15
106/04/06,227000,246710,1.09,1.11,1.08,1.11,+0.06,5
106/04/07,386000,440150,1.10,1.17,1.10,1.16,+0.05,9
106/04/10,935000,1061880,1.07,1.19,1.07,1.19,+0.03,17
106/04/11,1066000,1292000,1.20,1.27,1.19,1.27,+0.08,20
106/04/12,675000,862230,1.24,1.33,1.24,1.33,+0.06,19
106/04/13,241000,313200,1.30,1.30,1.28,1.28,-0.05,4
106/04/14,683000,952380,1.33,1.43,1.33,1.43,+0.15,26
106/04/17,752000,1060640,1.38,1.48,1.38,1.42,-0.01,24
106/04/18,309000,391980,1.37,1.37,1.23,1.25,-0.17,17
106/04/19,449000,567490,1.21,1.30,1.21,1.30,+0.05,10
106/04/20,354000,462040,1.30,1.31,1.26,1.26,-0.04,9
106/04/21,247000,310010,1.24,1.28,1.23,1.23,-0.03,7
106/04/24,341000,419530,1.20,1.24,1.20,1.24,+0.01,7
106/04/25,131000,159100,1.21,1.22,1.20,1.22,-0.02,4
106/04/26,83000,97770,1.22,1.22,1.15,1.19,-0.03,6
106/04/27,30000,35700,1.19,1.19,1.19,1.19,0.00,2
106/04/28,256000,309290,1.17,1.23,1.17,1.22,+0.03,7
106/05/02,234000,273390,1.16,1.18,1.15,1.15,-0.07,6
106/05/03,75000,79100,1.08,1.08,1.05,1.06,-0.09,4
106/05/04,58000,59040,1.04,1.04,0.98,0.98,-0.08,8
106/05/05,108000,102700,0.97,0.97,0.95,0.96,-0.02,3
106/05/08,120000,112600,0.94,0.94,0.93,0.93,-0.03,2
106/05/09,106000,102510,0.92,1.02,0.92,0.99,+0.06,9
106/05/10,103000,97050,0.96,0.97,0.91,0.92,-0.07,8
106/05/11,50000,47400,0.92,0.96,0.92,0.95,+0.03,3
106/05/12,293000,285340,0.94,0.98,0.93,0.93,-0.02,4
106/05/15,481000,396010,0.86,0.86,0.76,0.80,-0.13,9
106/05/16,11000,8800,0.80,0.80,0.80,0.80,0.00,2
106/05/17,579000,391480,0.73,0.73,0.66,0.68,-0.12,37
106/05/18,522000,362090,0.70,0.72,0.65,0.66,-0.02,24
106/05/19,642000,434260,0.64,0.71,0.64,0.70,+0.04,18
106/05/22,397000,264310,0.66,0.70,0.65,0.69,-0.01,8
106/05/23,716000,516700,0.70,0.74,0.70,0.74,+0.05,24
106/05/24,363000,249700,0.70,0.70,0.67,0.69,-0.05,7
106/05/25,13000,9050,0.68,0.71,0.68,0.71,+0.02,3
106/05/26,397000,294750,0.73,0.76,0.73,0.75,+0.04,10
106/05/31,208000,150310,0.72,0.73,0.72,0.73,-0.02,3
106/06/01,5000,3430,0.69,0.69,0.68,0.68,-0.05,2
106/06/02,2000,1380,0.69,0.69,0.69,0.69,+0.01,1
106/06/03,3000,1860,0.62,0.62,0.62,0.62,-0.07,1
