103/12/11,298000,667540,2.23,2.26,2.23,2.26,+0.16,3
103/12/12,99000,233640,2.36,2.36,2.36,2.36,+0.10,1
103/12/15,228000,521420,2.29,2.29,2.24,2.24,-0.12,5
103/12/16,20000,43700,2.21,2.21,2.16,2.16,-0.08,2
103/12/17,37000,82880,2.24,2.24,2.24,2.24,+0.08,1
103/12/18,10000,21800,2.18,2.18,2.18,2.18,-0.06,1
103/12/19,91000,190490,2.10,2.10,2.09,2.10,-0.08,3
103/12/22,82000,157010,1.92,1.92,1.89,1.89,-0.21,3
103/12/23,391000,808530,2.06,2.10,2.02,2.07,+0.18,8
103/12/24,178000,364020,2.05,2.05,2.02,2.02,-0.05,4
103/12/25,119000,250670,2.14,2.14,2.07,2.07,+0.05,2
103/12/26,0,0,---,---,---,---,---,0
103/12/27,0,0,---,---,---,---,---,0
103/12/29,321000,667940,2.07,2.12,2.04,2.04,+0.02,9
103/12/30,310000,645570,2.09,2.09,2.06,2.06,+0.02,3
103/12/31,165000,337900,2.06,2.06,2.04,2.04,-0.02,3
104/01/05,973000,2106400,2.15,2.30,2.13,2.21,+0.17,16
104/01/06,953000,1970760,2.09,2.10,2.03,2.05,-0.16,20
104/01/07,20000,40000,2.00,2.00,2.00,2.00,-0.05,2
104/01/08,788000,1677380,2.03,2.23,2.03,2.13,+0.13,28
104/01/09,653000,1412950,2.18,2.18,2.08,2.08,-0.05,21
104/01/12,515000,1097860,2.11,2.22,2.10,2.22,+0.14,25
104/01/13,601000,1326080,2.21,2.22,2.13,2.13,-0.09,22
104/01/14,84000,175830,2.14,2.14,2.05,2.05,-0.08,7
104/01/15,198000,413460,2.07,2.09,2.06,2.07,+0.02,9
104/01/16,74000,147520,2.05,2.05,1.87,1.87,-0.20,6
104/01/19,0,0,---,---,---,---,---,0
104/01/20,20000,36450,1.82,1.83,1.82,1.83,+0.05,2
104/01/21,15000,27450,1.83,1.83,1.83,1.83,0.00,1
104/01/22,40000,72400,1.81,1.81,1.81,1.81,-0.02,1
104/01/23,330000,637080,1.91,2.01,1.88,1.88,+0.07,7
104/01/26,310000,578700,1.88,1.91,1.78,1.78,-0.10,7
104/01/27,110000,193600,1.76,1.76,1.76,1.76,-0.02,2
104/01/28,87000,156940,1.82,1.82,1.75,1.75,-0.01,4
104/01/29,88000,153530,1.74,1.77,1.71,1.71,-0.04,11
104/01/30,0,0,---,---,---,---,---,0
104/02/02,171000,307570,1.77,1.81,1.77,1.81,+0.10,4
104/02/03,266000,480000,1.81,1.81,1.80,1.80,-0.01,8
104/02/04,0,0,---,---,---,---,---,0
104/02/05,85000,153850,1.81,1.81,1.81,1.81,+0.08,1
104/02/06,20000,34600,1.73,1.73,1.73,1.73,-0.08,1
104/02/09,0,0,---,---,---,---,---,0
104/02/10,0,0,---,---,---,---,---,0
104/02/11,0,0,---,---,---,---,---,0
104/02/12,20000,32900,1.64,1.65,1.64,1.65,-0.06,2
104/02/13,10000,16700,1.67,1.67,1.67,1.67,+0.02,1
104/02/24,341000,573730,1.64,1.69,1.64,1.69,+0.02,6
104/02/25,1265000,2250980,1.71,1.90,1.70,1.90,+0.21,30
104/02/26,1364000,2634450,1.98,1.98,1.88,1.88,-0.02,20
104/03/02,821000,1543800,1.84,1.96,1.80,1.94,+0.06,22
104/03/03,783000,1525430,1.94,2.01,1.89,1.90,-0.04,43
104/03/04,479000,891520,1.92,1.92,1.83,1.84,-0.06,26
104/03/05,798000,1561480,1.90,2.04,1.90,1.95,+0.11,32
104/03/06,679000,1280100,1.90,1.91,1.84,1.88,-0.07,34
104/03/09,685000,1312730,1.88,1.94,1.88,1.94,+0.06,23
104/03/10,735000,1405730,1.95,1.96,1.84,1.84,-0.10,38
104/03/11,206000,357980,1.76,1.76,1.68,1.73,-0.11,14
104/03/12,232000,404810,1.77,1.78,1.73,1.73,0.00,22
104/03/13,197000,350380,1.79,1.79,1.74,1.74,+0.01,9
104/03/16,62000,110840,1.75,1.79,1.75,1.78,+0.04,3
104/03/17,156000,288220,1.85,1.85,1.74,1.74,-0.04,13
104/03/18,41000,73300,1.82,1.82,1.76,1.80,+0.06,13
