102/06/07,48000,69590,1.43,1.46,1.42,1.46,+0.19,4
102/06/10,13000,17820,1.34,1.38,1.34,1.38,-0.08,2
102/06/11,35000,42350,1.19,1.25,1.19,1.25,-0.13,3
102/06/13,97000,123390,1.30,1.31,1.22,1.27,+0.02,10
102/06/14,27000,33980,1.27,1.29,1.23,1.29,+0.02,6
102/06/17,23000,28280,1.26,1.26,1.21,1.21,-0.08,3
102/06/18,865000,909520,1.05,1.07,1.01,1.04,-0.17,17
102/06/19,883000,854440,0.96,1.01,0.89,0.91,-0.13,17
102/06/20,73000,69540,0.93,0.98,0.93,0.98,+0.07,3
102/06/21,36000,34170,1.02,1.02,0.94,0.94,-0.04,3
102/06/24,20000,17300,0.84,0.89,0.84,0.89,-0.05,2
102/06/25,220000,225090,0.91,1.09,0.91,1.09,+0.20,6
102/06/26,418000,429090,0.99,1.07,0.98,1.07,-0.02,10
102/06/27,261000,256300,0.98,1.01,0.97,1.01,-0.06,6
102/06/28,55000,55550,1.01,1.01,1.01,1.01,0.00,1
102/07/01,140000,135300,0.96,0.98,0.96,0.98,-0.03,2
102/07/02,79000,64500,0.82,0.84,0.81,0.81,-0.17,3
102/07/03,30000,24600,0.81,0.83,0.81,0.83,+0.02,2
102/07/04,2000,1920,0.96,0.96,0.96,0.96,+0.13,1
102/07/05,0,0,---,---,---,---,---,0
102/07/08,0,0,---,---,---,---,---,0
102/07/09,0,0,---,---,---,---,---,0
102/07/10,858000,768960,0.74,0.93,0.74,0.90,+0.08,33
102/07/11,1096000,910910,0.90,0.90,0.80,0.87,-0.03,29
102/07/12,1496000,1311590,0.83,0.93,0.81,0.93,+0.06,37
102/07/15,870000,780590,0.86,0.93,0.86,0.91,-0.02,26
102/07/16,585000,502880,0.87,0.88,0.84,0.88,-0.03,19
102/07/17,406000,354440,0.84,0.88,0.84,0.86,-0.02,15
102/07/18,239000,208550,0.87,0.92,0.85,0.85,-0.01,10
102/07/19,165000,137110,0.83,0.87,0.80,0.82,-0.03,8
102/07/22,308000,262380,0.84,0.88,0.84,0.86,+0.04,10
102/07/23,67000,50780,0.74,0.77,0.74,0.76,-0.10,3
102/07/24,200000,152000,0.76,0.76,0.76,0.76,0.00,4
102/07/25,207000,165530,0.79,0.80,0.79,0.80,+0.04,4
102/07/26,0,0,---,---,---,---,---,0
102/07/29,313000,264720,0.83,0.85,0.82,0.84,+0.06,7
102/07/30,431000,341140,0.80,0.82,0.78,0.80,-0.04,10
102/07/31,240000,189600,0.77,0.81,0.77,0.81,+0.01,4
102/08/01,267000,193800,0.77,0.77,0.64,0.64,-0.17,13
102/08/02,303000,163000,0.56,0.56,0.51,0.54,-0.10,12
102/08/05,234000,135560,0.59,0.59,0.57,0.57,+0.03,127
102/08/06,516000,252070,0.55,0.55,0.48,0.49,-0.08,7
102/08/07,87000,52700,0.61,0.61,0.60,0.61,+0.12,3
102/08/08,127000,69580,0.58,0.58,0.54,0.54,-0.07,4
102/08/09,647000,360810,0.54,0.58,0.53,0.57,+0.03,13
102/08/12,1732000,1231920,0.65,0.99,0.63,0.99,+0.42,34
102/08/13,1544000,1235180,0.75,0.86,0.72,0.75,-0.24,50
102/08/14,4000,2860,0.70,0.73,0.70,0.73,-0.02,2
102/08/15,185000,135250,0.67,0.85,0.67,0.85,+0.12,11
102/08/16,1489000,1374520,0.88,0.96,0.84,0.84,-0.01,40
102/08/19,1002000,772950,0.77,0.80,0.76,0.80,-0.04,21
102/08/20,60000,48600,0.81,0.81,0.81,0.81,+0.01,1
102/08/22,129000,102080,0.81,0.81,0.76,0.76,-0.05,5
102/08/23,20000,19000,0.95,0.95,0.95,0.95,+0.19,1
102/08/26,5000,3100,0.62,0.62,0.62,0.62,-0.33,1
102/08/27,0,0,---,---,---,---,---,0
102/08/28,0,0,---,---,---,---,---,0
102/08/29,0,0,---,---,---,---,---,0
102/08/30,0,0,---,---,---,---,---,0
102/09/02,0,0,---,---,---,---,---,0
102/09/03,595000,395670,0.68,0.68,0.66,0.66,-0.04,7
102/09/04,297000,189090,0.65,0.65,0.63,0.63,-0.03,4
102/09/05,179000,97230,0.57,0.57,0.51,0.51,-0.12,3
102/09/06,0,0,---,---,---,---,---,0
102/09/09,0,0,---,---,---,---,---,0
102/09/10,0,0,---,---,---,---,---,0
