106/04/12,0,0,---,---,---,---,---,0
106/04/13,0,0,---,---,---,---,---,0
106/04/14,0,0,---,---,---,---,---,0
106/04/17,10000,7400,0.74,0.74,0.74,0.74,-0.01,1
106/04/18,22000,17080,0.78,0.79,0.77,0.79,+0.05,3
106/04/19,40000,29600,0.74,0.74,0.74,0.74,-0.05,2
106/04/20,30000,22800,0.76,0.76,0.76,0.76,+0.02,1
106/04/21,100000,78000,0.78,0.78,0.78,0.78,+0.02,1
106/04/24,100000,80000,0.80,0.80,0.80,0.80,+0.02,1
106/04/25,0,0,---,---,---,---,---,0
106/04/26,257000,208910,0.80,0.86,0.80,0.85,+0.10,8
106/04/27,256000,198720,0.78,0.80,0.77,0.77,-0.08,8
106/04/28,359000,303310,0.82,0.87,0.82,0.87,+0.10,8
106/05/02,451000,421400,0.97,0.98,0.88,0.96,+0.09,27
106/05/03,275000,285320,1.01,1.09,0.98,0.98,+0.02,12
106/05/04,364000,350040,1.00,1.03,0.94,0.97,-0.01,10
106/05/05,8000,7600,0.95,0.95,0.95,0.95,-0.02,2
106/05/08,156000,171670,1.10,1.13,0.99,1.00,+0.05,11
106/05/09,154000,141990,0.92,0.94,0.85,0.92,-0.08,9
106/05/10,239000,238360,0.89,1.03,0.89,1.03,+0.11,18
106/05/11,711000,746410,0.99,1.16,0.87,0.93,-0.10,54
106/05/12,204000,188400,0.94,0.94,0.85,0.85,-0.08,15
106/05/15,402000,367510,0.94,0.98,0.91,0.98,+0.13,17
106/05/16,430000,423770,0.98,1.04,0.89,0.89,-0.09,19
106/05/17,434000,356040,0.84,0.86,0.81,0.81,-0.08,11
106/05/18,277000,238510,0.85,0.89,0.82,0.89,+0.08,9
106/05/19,198000,167640,0.83,0.85,0.83,0.85,-0.04,8
106/05/22,31000,24730,0.77,0.81,0.77,0.81,-0.04,5
106/05/23,363000,311140,0.82,0.93,0.82,0.92,+0.11,13
106/05/24,509000,435200,0.88,0.93,0.82,0.93,+0.01,28
106/05/25,441000,396940,0.98,0.99,0.86,0.86,-0.07,14
106/05/26,120000,100600,0.82,0.84,0.82,0.84,-0.02,4
106/05/31,11000,8820,0.84,0.84,0.77,0.77,-0.07,3
106/06/01,63000,48110,0.77,0.79,0.76,0.79,+0.02,4
106/06/02,287000,239900,0.83,0.85,0.81,0.83,+0.04,12
106/06/03,940000,833870,0.86,0.94,0.83,0.94,+0.11,39
106/06/05,804000,729230,0.87,0.94,0.83,0.91,-0.03,17
106/06/06,1498000,1532740,0.98,1.14,0.95,1.03,+0.12,76
106/06/07,937000,894880,1.04,1.04,0.94,0.97,-0.06,25
106/06/08,298000,280680,0.95,1.04,0.92,1.04,+0.07,11
106/06/09,829000,830110,1.04,1.05,0.96,0.97,-0.07,20
106/06/12,501000,431610,0.81,0.89,0.81,0.87,-0.10,8
106/06/21,14000,9020,0.65,0.65,0.63,0.63,-0.03,2
106/09/12,21000,97130,4.73,4.73,4.55,4.69,+0.20,3
