102/02/06,99000,76230,0.77,0.77,0.77,0.77,-0.09,1
102/02/18,0,0,---,---,---,---,---,0
102/02/19,0,0,---,---,---,---,---,0
102/02/20,0,0,---,---,---,---,---,0
102/02/21,0,0,---,---,---,---,---,0
102/02/22,10000,6400,0.64,0.64,0.64,0.64,-0.02,1
102/02/23,10000,6900,0.69,0.69,0.69,0.69,+0.05,1
102/02/25,0,0,---,---,---,---,---,0
102/02/26,0,0,---,---,---,---,---,0
102/02/27,0,0,---,---,---,---,---,0
102/03/01,0,0,---,---,---,---,---,0
102/03/04,0,0,---,---,---,---,---,0
102/03/05,0,0,---,---,---,---,---,0
102/03/06,0,0,---,---,---,---,---,0
102/03/07,0,0,---,---,---,---,---,0
102/03/08,0,0,---,---,---,---,---,0
102/03/11,0,0,---,---,---,---,---,0
102/03/12,200000,121000,0.60,0.61,0.60,0.61,+0.03,4
102/03/13,200000,130000,0.65,0.65,0.65,0.65,+0.04,4
102/03/14,53000,36590,0.62,0.75,0.62,0.75,+0.10,5
102/03/15,18000,14040,0.78,0.78,0.78,0.78,+0.03,3
102/03/18,138000,101010,0.73,0.77,0.71,0.74,-0.04,7
102/03/19,0,0,---,---,---,---,---,0
102/03/20,6000,4400,0.74,0.74,0.72,0.72,-0.02,2
102/03/21,0,0,---,---,---,---,---,0
102/03/22,28000,17700,0.64,0.65,0.60,0.60,-0.09,4
102/03/25,128000,81440,0.60,0.74,0.60,0.74,+0.14,4
102/03/26,99000,71100,0.72,0.75,0.70,0.70,-0.04,6
102/03/27,35000,26250,0.75,0.75,0.75,0.75,+0.05,1
102/03/28,3000,2180,0.73,0.73,0.72,0.72,-0.03,2
102/03/29,102000,77090,0.76,0.80,0.75,0.80,+0.08,5
102/04/01,15000,11100,0.74,0.74,0.74,0.74,-0.06,2
102/04/02,53000,36770,0.71,0.71,0.69,0.69,-0.05,3
102/04/03,400000,272000,0.68,0.68,0.68,0.68,-0.01,5
102/04/08,830000,457800,0.58,0.58,0.54,0.54,-0.14,17
102/04/09,230000,113100,0.53,0.53,0.49,0.49,-0.05,7
102/04/10,20000,9400,0.48,0.48,0.46,0.46,-0.03,2
102/04/11,129000,60830,0.47,0.48,0.47,0.47,+0.01,4
102/04/12,0,0,---,---,---,---,---,0
102/04/15,0,0,---,---,---,---,---,0
102/04/16,10000,3800,0.38,0.38,0.38,0.38,-0.05,1
102/04/17,0,0,---,---,---,---,---,0
102/04/18,0,0,---,---,---,---,---,0
102/04/19,10000,3800,0.38,0.38,0.38,0.38,0.00,1
102/04/22,10000,3000,0.30,0.30,0.30,0.30,-0.08,1
102/04/23,30000,8000,0.27,0.27,0.26,0.26,-0.04,3
102/04/24,10000,2700,0.27,0.27,0.27,0.27,+0.01,1
102/04/25,50000,13000,0.26,0.26,0.26,0.26,-0.01,1
102/04/26,0,0,---,---,---,---,---,0
102/04/29,20000,5000,0.25,0.25,0.25,0.25,-0.01,1
102/04/30,120000,36700,0.27,0.31,0.27,0.30,+0.05,4
102/05/02,0,0,---,---,---,---,---,0
102/05/03,0,0,---,---,---,---,---,0
102/05/06,226000,70090,0.31,0.34,0.31,0.34,+0.04,4
102/05/07,276000,92080,0.35,0.35,0.33,0.33,-0.01,4
102/05/08,90000,36600,0.40,0.42,0.40,0.42,+0.09,4
102/05/09,30000,14800,0.49,0.50,0.49,0.50,+0.08,2
102/05/10,40000,19400,0.49,0.49,0.48,0.48,-0.02,2
102/05/13,0,0,---,---,---,---,---,0
102/05/14,0,0,---,---,---,---,---,0
102/05/15,0,0,---,---,---,---,---,0
102/05/16,60000,29400,0.49,0.49,0.49,0.49,+0.01,1
102/05/17,0,0,---,---,---,---,---,0
102/05/20,0,0,---,---,---,---,---,0
102/05/21,180000,86400,0.48,0.48,0.48,0.48,+0.01,2
102/05/22,0,0,---,---,---,---,---,0
102/05/23,1685000,1005520,0.63,0.63,0.55,0.57,+0.02,25
102/05/24,337000,203760,0.65,0.65,0.52,0.52,-0.05,6
102/05/27,327000,163810,0.51,0.51,0.49,0.49,-0.03,7
102/05/28,581000,322600,0.52,0.56,0.52,0.56,+0.07,10
102/05/29,1195000,699380,0.58,0.60,0.58,0.58,+0.02,20
102/05/30,502000,274380,0.57,0.57,0.53,0.53,-0.05,8
102/05/31,218000,101700,0.47,0.47,0.45,0.45,-0.08,3
102/06/03,20000,8900,0.43,0.46,0.43,0.46,+0.01,2
102/06/04,0,0,---,---,---,---,---,0
102/06/05,10000,4800,0.48,0.48,0.48,0.48,+0.02,1
102/06/06,20000,8000,0.41,0.41,0.39,0.39,-0.09,2
102/06/07,0,0,---,---,---,---,---,0
102/06/10,60000,24500,0.40,0.45,0.40,0.45,+0.08,2
102/06/11,10000,4000,0.40,0.40,0.40,0.40,-0.05,1
102/06/13,0,0,---,---,---,---,---,0
102/06/14,0,0,---,---,---,---,---,0
102/06/17,50000,14500,0.29,0.29,0.29,0.29,0.00,1
102/06/18,0,0,---,---,---,---,---,0
102/06/19,0,0,---,---,---,---,---,0
102/06/20,0,0,---,---,---,---,---,0
102/06/21,11000,1510,0.12,0.16,0.12,0.16,-0.02,3
102/06/24,0,0,---,---,---,---,---,0
102/06/25,0,0,---,---,---,---,---,0
102/06/26,0,0,---,---,---,---,---,0
102/06/27,0,0,---,---,---,---,---,0
102/06/28,0,0,---,---,---,---,---,0
102/07/01,32000,5720,0.16,0.22,0.16,0.22,+0.06,3
102/07/02,32000,6620,0.21,0.21,0.20,0.20,-0.02,9
102/07/03,0,0,---,---,---,---,---,0
102/07/04,10000,1000,0.10,0.10,0.10,0.10,-0.05,1
102/07/05,28000,3360,0.12,0.12,0.12,0.12,+0.02,2
102/07/08,3000,240,0.08,0.08,0.08,0.08,-0.04,1
102/07/09,3000,150,0.05,0.05,0.05,0.05,-0.03,1
102/07/10,42000,3460,0.08,0.09,0.08,0.08,+0.03,5
102/07/11,57000,7560,0.14,0.14,0.13,0.14,+0.06,3
102/07/12,38000,5800,0.16,0.16,0.15,0.15,+0.01,2
102/07/15,20000,3600,0.18,0.18,0.18,0.18,+0.03,2
102/07/16,85000,13600,0.16,0.16,0.16,0.16,-0.02,4
102/07/17,35000,4100,0.10,0.12,0.10,0.12,-0.04,4
102/07/18,20000,3300,0.16,0.17,0.16,0.17,+0.05,2
102/07/19,100000,12500,0.13,0.13,0.12,0.12,-0.05,2
102/07/22,0,0,---,---,---,---,---,0
102/07/23,0,0,---,---,---,---,---,0
102/07/24,5000,850,0.17,0.17,0.17,0.17,+0.03,1
102/07/25,90000,23800,0.30,0.30,0.26,0.26,+0.09,2
102/07/26,82000,20520,0.26,0.28,0.20,0.20,-0.06,7
102/07/29,62000,12180,0.19,0.21,0.19,0.19,-0.01,4
102/07/30,0,0,---,---,---,---,---,0
102/07/31,0,0,---,---,---,---,---,0
102/08/01,0,0,---,---,---,---,---,0
