101/04/12,110000,151500,1.35,1.41,1.35,1.41,0.00,2
101/04/13,827000,1199970,1.38,1.48,1.38,1.42,+0.01,17
101/04/16,259000,379050,1.45,1.48,1.41,1.41,-0.01,4
101/04/17,280000,364000,1.41,1.41,1.22,1.22,-0.19,5
101/04/18,141000,171340,1.24,1.24,1.14,1.14,-0.08,5
101/04/19,29000,25800,0.88,0.91,0.88,0.89,-0.25,4
101/04/20,131000,124420,0.93,1.01,0.93,0.94,+0.05,5
101/04/23,101000,68220,0.78,0.78,0.62,0.65,-0.29,9
101/04/24,102000,69770,0.65,0.74,0.65,0.74,+0.09,8
101/04/25,220000,170330,0.77,0.79,0.75,0.78,+0.04,7
101/04/26,226000,174240,0.78,0.81,0.77,0.77,-0.01,7
101/04/27,639000,402670,0.71,0.71,0.50,0.50,-0.27,13
101/04/30,1264000,588380,0.43,0.50,0.43,0.47,-0.03,18
101/05/02,521000,296230,0.53,0.99,0.53,0.98,+0.51,12
101/05/03,1395000,1081530,1.53,1.53,0.70,1.20,+0.22,42
101/05/04,1074000,896480,0.82,0.89,0.79,0.85,-0.35,50
101/05/07,357000,282380,0.80,0.82,0.78,0.82,-0.03,8
101/05/08,109000,88290,0.81,0.81,0.81,0.81,-0.01,3
101/05/09,327000,246090,0.73,0.77,0.73,0.75,-0.06,8
101/05/10,20000,15600,0.78,0.78,0.78,0.78,+0.03,1
101/05/11,92000,62450,0.68,0.71,0.66,0.71,-0.07,6
101/05/14,2000,1080,0.54,0.54,0.54,0.54,-0.17,1
101/05/15,1075000,604270,0.53,0.68,0.52,0.68,+0.14,38
101/05/16,811000,431650,0.60,0.60,0.47,0.49,-0.19,21
101/05/17,281000,140940,0.50,0.54,0.50,0.51,+0.02,6
101/05/18,205000,88450,0.41,0.45,0.39,0.39,-0.12,6
101/05/21,141000,59240,0.44,0.44,0.42,0.42,+0.03,3
101/05/22,538000,156120,0.17,0.38,0.17,0.35,-0.07,14
101/05/23,1049000,251120,0.24,0.30,0.21,0.22,-0.13,39
101/05/24,361000,91610,0.29,0.32,0.24,0.24,+0.02,21
101/05/25,12000,2130,0.20,0.22,0.17,0.17,-0.07,4
101/05/28,10000,2000,0.20,0.20,0.20,0.20,+0.03,6
101/05/29,6000,2320,0.26,0.64,0.22,0.40,+0.20,6
101/05/30,101000,31450,0.32,0.44,0.31,0.44,+0.04,3
101/05/31,17000,5640,0.31,0.38,0.31,0.38,-0.06,5
101/06/01,329000,99760,0.30,0.37,0.30,0.31,-0.07,6
101/06/04,0,0,---,---,---,---,---,0
101/06/05,15000,3600,0.24,0.24,0.24,0.24,+0.04,2
101/06/06,21000,5660,0.26,0.27,0.26,0.27,+0.03,3
101/06/07,6000,1000,0.16,0.20,0.16,0.20,-0.07,2
101/06/08,2000,470,0.23,0.24,0.23,0.24,+0.04,2
101/06/11,0,0,---,---,---,---,---,0
101/06/12,0,0,---,---,---,---,---,0
101/06/13,1000,220,0.22,0.22,0.22,0.22,+0.03,1
101/06/14,260000,57200,0.22,0.22,0.22,0.22,0.00,5
101/06/15,5000,1000,0.20,0.20,0.20,0.20,-0.02,1
101/06/18,440000,113930,0.25,0.40,0.24,0.32,+0.12,10
101/06/19,676000,204870,0.34,0.34,0.29,0.31,-0.01,10
101/06/20,101000,32340,0.34,0.34,0.32,0.32,+0.01,3
101/06/21,500000,162210,0.33,0.35,0.32,0.32,0.00,9
101/06/22,0,0,---,---,---,---,---,0
101/06/25,21000,5280,0.25,0.28,0.25,0.28,0.00,2
101/06/26,4000,940,0.23,0.25,0.23,0.25,-0.03,3
101/06/27,190000,49300,0.26,0.26,0.25,0.25,0.00,3
101/06/28,270000,62400,0.24,0.24,0.23,0.23,-0.02,6
101/06/29,21000,4860,0.23,0.26,0.23,0.26,+0.03,8
101/07/02,260000,69600,0.26,0.28,0.26,0.28,+0.02,3
101/07/03,51000,14820,0.32,0.32,0.29,0.29,+0.01,2
101/07/04,44000,4060,0.09,0.19,0.09,0.19,-0.10,4
101/07/05,24000,1950,0.08,0.11,0.08,0.11,-0.08,2
101/07/06,199000,11940,0.06,0.06,0.06,0.06,-0.05,4
101/07/09,26000,1040,0.04,0.04,0.04,0.04,-0.02,2
101/07/10,0,0,---,---,---,---,---,0
101/07/11,0,0,---,---,---,---,---,0
101/07/12,1000,120,0.12,0.12,0.12,0.12,+0.08,1
101/07/13,0,0,---,---,---,---,---,0
101/07/16,0,0,---,---,---,---,---,0
101/07/17,0,0,---,---,---,---,---,0
101/07/18,0,0,---,---,---,---,---,0
101/07/19,0,0,---,---,---,---,---,0
101/07/20,0,0,---,---,---,---,---,0
101/07/23,0,0,---,---,---,---,---,0
101/07/24,0,0,---,---,---,---,---,0
101/07/25,0,0,---,---,---,---,---,0
101/07/26,0,0,---,---,---,---,---,0
101/07/27,0,0,---,---,---,---,---,0
101/07/30,0,0,---,---,---,---,---,0
101/07/31,0,0,---,---,---,---,---,0
101/08/01,0,0,---,---,---,---,---,0
101/08/03,0,0,---,---,---,---,---,0
101/08/06,0,0,---,---,---,---,---,0
101/08/07,0,0,---,---,---,---,---,0
101/08/08,0,0,---,---,---,---,---,0
101/08/09,0,0,---,---,---,---,---,0
101/08/10,0,0,---,---,---,---,---,0
101/08/13,0,0,---,---,---,---,---,0
101/08/14,2000,20,0.01,0.01,0.01,0.01,-0.09,1
101/08/15,0,0,---,---,---,---,---,0
101/08/16,0,0,---,---,---,---,---,0
101/08/17,0,0,---,---,---,---,---,0
101/08/20,0,0,---,---,---,---,---,0
101/08/21,0,0,---,---,---,---,---,0
101/08/22,0,0,---,---,---,---,---,0
101/08/23,0,0,---,---,---,---,---,0
101/08/24,0,0,---,---,---,---,---,0
101/08/27,0,0,---,---,---,---,---,0
101/08/28,0,0,---,---,---,---,---,0
101/08/29,0,0,---,---,---,---,---,0
101/08/30,0,0,---,---,---,---,---,0
