105/12/28,0,0,---,---,---,---,---,0
105/12/29,10000,11250,1.12,1.13,1.12,1.13,+0.03,2
105/12/30,0,0,---,---,---,---,---,0
106/01/03,5000,5350,1.07,1.07,1.07,1.07,-0.04,1
106/01/04,163000,171150,1.05,1.05,1.05,1.05,-0.02,1
106/01/05,559000,596500,1.06,1.07,1.06,1.07,+0.02,3
106/01/06,401000,409020,1.02,1.02,1.02,1.02,-0.05,2
106/01/09,0,0,---,---,---,---,---,0
106/01/10,2204000,2349510,1.05,1.09,1.05,1.08,+0.05,17
106/01/11,1727000,1877930,1.08,1.11,1.07,1.10,+0.02,19
106/01/12,2082000,2211730,1.07,1.08,1.03,1.03,-0.07,19
106/01/13,592000,618920,1.03,1.07,1.03,1.07,+0.04,12
106/01/16,49000,53810,1.10,1.10,1.09,1.09,+0.02,4
106/01/17,30000,32700,1.07,1.10,1.07,1.10,+0.01,3
106/01/18,184000,199060,1.07,1.09,1.07,1.09,-0.01,4
106/01/19,747000,792260,1.02,1.11,1.01,1.11,+0.02,13
106/01/20,806000,895620,1.10,1.14,1.09,1.14,+0.03,10
106/01/23,351000,401690,1.11,1.15,1.11,1.15,+0.01,3
106/01/24,112000,127680,1.14,1.14,1.14,1.14,-0.01,2
106/02/02,0,0,---,---,---,---,---,0
106/02/03,129000,134850,1.05,1.05,1.04,1.04,-0.08,4
106/02/06,129000,116100,0.99,0.99,0.84,0.84,-0.20,5
106/02/07,493000,398420,0.82,0.84,0.80,0.84,0.00,7
106/02/08,568000,453650,0.83,0.83,0.69,0.70,-0.14,17
106/02/09,20000,14100,0.71,0.71,0.70,0.70,0.00,2
106/02/10,53000,35980,0.61,0.70,0.61,0.69,-0.01,5
106/02/13,55000,37550,0.65,0.69,0.65,0.69,0.00,4
106/02/14,7000,4660,0.66,0.68,0.66,0.68,-0.01,3
106/02/15,6000,3850,0.64,0.65,0.64,0.65,-0.03,2
106/02/16,785000,541840,0.66,0.70,0.66,0.70,+0.05,15
106/02/17,674000,481340,0.67,0.74,0.67,0.73,+0.03,9
106/02/18,672000,504450,0.73,0.78,0.73,0.73,0.00,13
106/02/20,499000,347250,0.69,0.73,0.67,0.73,0.00,8
106/02/21,378000,275610,0.73,0.74,0.70,0.70,-0.03,6
106/02/22,0,0,---,---,---,---,---,0
106/02/23,228000,154050,0.70,0.70,0.62,0.65,-0.05,5
106/02/24,70000,44000,0.62,0.63,0.62,0.63,-0.02,3
106/03/01,1021000,672840,0.61,0.69,0.61,0.68,+0.05,12
106/03/02,1077000,692490,0.65,0.68,0.63,0.67,-0.01,13
106/03/03,24000,16580,0.67,0.70,0.67,0.70,+0.03,3
106/03/06,20000,12600,0.63,0.63,0.63,0.63,-0.07,2
