100/09/06,0,0,0.00,0.00,0.00,0.00,---,0
100/09/07,22000,21200,0.96,0.98,0.96,0.97,-0.01,5
100/09/08,110000,91570,0.83,0.84,0.83,0.84,-0.13,6
100/09/09,125000,100900,0.82,0.82,0.74,0.74,-0.10,3
100/09/13,57000,48080,0.84,0.88,0.84,0.88,+0.14,3
100/09/14,217000,193200,0.82,0.91,0.82,0.88,0.00,7
100/09/15,136000,109860,0.80,0.81,0.79,0.81,-0.07,4
100/09/16,65000,48050,0.73,0.74,0.73,0.74,-0.07,3
100/09/19,150000,114140,0.73,0.77,0.73,0.77,+0.03,6
100/09/20,199000,159230,0.77,0.86,0.77,0.81,+0.04,5
100/09/21,65000,52650,0.81,0.81,0.81,0.81,0.00,3
100/09/22,30000,26860,0.86,0.94,0.86,0.93,+0.12,5
100/09/23,314000,347160,1.08,1.15,1.08,1.13,+0.20,10
100/09/26,476000,590130,1.19,1.35,1.19,1.35,+0.22,34
100/09/27,390000,460790,1.20,1.24,0.96,1.12,-0.23,32
100/09/28,280000,273250,1.03,1.03,0.93,0.98,-0.14,23
100/09/29,165000,157870,1.00,1.00,0.91,0.93,-0.05,14
100/09/30,675000,601710,0.84,0.92,0.84,0.89,-0.04,22
100/10/03,485000,472840,0.95,1.03,0.94,0.99,+0.10,28
100/10/04,273000,279860,1.01,1.04,0.99,0.99,0.00,17
100/10/05,276000,274550,0.96,1.04,0.96,1.04,+0.05,10
100/10/06,1942000,2142160,1.01,1.25,0.98,1.17,+0.13,79
100/10/07,1879000,2184690,1.15,1.21,1.10,1.19,+0.02,72
100/10/11,1302000,1356480,1.07,1.09,0.99,1.07,-0.12,60
100/10/12,1883000,2236700,1.12,1.30,1.07,1.07,0.00,107
100/10/13,1966000,1926890,1.10,1.10,0.89,0.89,-0.18,69
100/10/14,1073000,951410,1.01,1.01,0.83,0.91,+0.02,34
100/10/17,960000,742240,0.83,0.84,0.75,0.78,-0.13,29
100/10/18,1060000,936320,0.85,0.95,0.82,0.92,+0.14,43
100/10/19,774000,791100,1.02,1.16,0.95,1.02,+0.10,42
100/10/20,1043000,1037350,1.00,1.03,0.95,1.01,-0.01,38
100/10/21,1170000,1341110,1.11,1.20,1.11,1.11,+0.10,46
100/10/24,766000,713580,0.84,1.01,0.84,0.89,-0.22,26
100/10/25,696000,599720,0.87,0.91,0.84,0.84,-0.05,27
100/10/26,326000,281980,0.88,0.88,0.85,0.85,+0.01,14
100/10/27,180000,156850,0.87,0.89,0.84,0.85,0.00,15
100/10/28,637000,535060,0.84,0.87,0.83,0.87,+0.02,22
100/10/31,1306000,1123740,0.82,0.90,0.82,0.90,+0.03,30
100/11/01,845000,747230,0.90,0.90,0.86,0.90,0.00,18
100/11/02,1235000,1175610,0.99,0.99,0.94,0.95,+0.05,27
100/11/03,653000,613270,0.94,0.97,0.92,0.97,+0.02,17
100/11/04,1066000,938040,0.91,0.92,0.83,0.85,-0.12,32
