105/03/01,0,0,---,---,---,---,---,0
105/03/02,833000,1121070,1.33,1.37,1.33,1.36,+0.03,12
105/03/03,1637000,2276730,1.36,1.43,1.35,1.41,+0.05,24
105/03/04,969000,1345690,1.39,1.40,1.36,1.38,-0.03,12
105/03/07,392000,537300,1.37,1.40,1.34,1.40,+0.02,8
105/03/08,722000,1015980,1.40,1.43,1.32,1.32,-0.08,13
105/03/09,350000,469170,1.34,1.36,1.33,1.34,+0.02,7
105/03/10,15000,20500,1.37,1.37,1.36,1.36,+0.02,2
105/03/11,18000,24560,1.36,1.37,1.36,1.37,+0.01,2
105/03/14,85000,103150,1.26,1.26,1.20,1.21,-0.16,9
105/03/15,40000,49400,1.23,1.25,1.23,1.25,+0.04,3
105/03/16,40000,49700,1.24,1.25,1.24,1.25,0.00,4
105/03/17,30000,37000,1.20,1.25,1.20,1.25,0.00,3
105/03/18,20000,24800,1.24,1.24,1.24,1.24,-0.01,2
105/03/21,46000,59080,1.28,1.29,1.28,1.28,+0.04,5
105/03/22,192000,262570,1.28,1.48,1.26,1.39,+0.11,22
105/03/23,171000,242980,1.42,1.44,1.40,1.41,+0.02,8
105/03/24,30000,42800,1.40,1.45,1.40,1.45,+0.04,3
105/03/25,130000,183600,1.44,1.44,1.41,1.41,-0.04,2
105/03/28,11000,15490,1.41,1.41,1.39,1.39,-0.02,2
105/03/29,115000,174900,1.44,1.58,1.44,1.56,+0.17,12
105/03/30,114000,172590,1.52,1.53,1.50,1.50,-0.06,7
105/03/31,15000,22350,1.49,1.49,1.49,1.49,-0.01,2
105/04/01,30000,44800,1.48,1.51,1.48,1.49,0.00,3
105/04/06,94000,135440,1.41,1.51,1.41,1.51,+0.02,11
105/04/07,180000,270670,1.48,1.56,1.47,1.52,+0.01,20
105/04/08,144000,211100,1.51,1.51,1.40,1.41,-0.11,11
105/04/11,30000,40500,1.37,1.37,1.34,1.34,-0.07,3
105/04/12,20000,27800,1.39,1.39,1.39,1.39,+0.05,1
105/04/13,19000,25270,1.33,1.33,1.33,1.33,-0.06,2
105/04/14,682000,797980,1.20,1.20,1.15,1.18,-0.15,10
105/04/15,990000,1180320,1.23,1.23,1.16,1.18,0.00,14
105/04/18,738000,899140,1.21,1.23,1.21,1.21,+0.03,8
105/04/19,411000,493290,1.19,1.21,1.19,1.21,0.00,7
105/04/20,1455000,1869180,1.24,1.36,1.24,1.36,+0.15,17
105/04/21,1107000,1470980,1.32,1.34,1.32,1.32,-0.04,19
105/04/22,330000,439220,1.30,1.40,1.30,1.40,+0.08,9
105/04/25,344000,483940,1.40,1.42,1.39,1.40,0.00,7
105/04/26,730000,1004800,1.37,1.44,1.36,1.41,+0.01,7
105/04/27,1204000,1905450,1.45,1.67,1.44,1.66,+0.25,20
105/04/28,149000,248710,1.67,1.70,1.65,1.65,-0.01,8
105/04/29,887000,1467760,1.66,1.70,1.58,1.60,-0.05,15
105/05/03,416000,682400,1.63,1.65,1.63,1.65,+0.05,10
105/05/04,395000,593080,1.47,1.51,1.46,1.46,-0.19,9
105/05/05,301000,422590,1.40,1.44,1.40,1.41,-0.05,6
105/05/06,541000,788690,1.45,1.47,1.43,1.43,+0.02,11
105/05/09,1452000,2277300,1.46,1.71,1.46,1.70,+0.27,44
105/05/10,1214000,2133330,1.70,1.80,1.60,1.73,+0.03,45
105/05/11,415000,735150,1.62,1.89,1.62,1.85,+0.12,35
105/05/12,688000,1316780,1.91,2.04,1.85,2.00,+0.15,22
105/05/13,325000,670400,2.07,2.07,2.02,2.02,+0.02,7
105/05/16,26000,51860,2.11,2.11,1.96,1.96,-0.06,2
105/05/17,2000,3760,1.88,1.88,1.88,1.88,-0.08,1
105/05/18,0,0,---,---,---,---,---,0
105/05/19,0,0,---,---,---,---,---,0
105/05/20,0,0,---,---,---,---,---,0
105/05/23,104000,188920,1.82,1.82,1.73,1.82,-0.10,3
105/05/24,0,0,---,---,---,---,---,0
105/05/25,2000,3420,1.71,1.71,1.71,1.71,-0.11,1
105/05/26,2000,3300,1.65,1.65,1.65,1.65,-0.06,1
105/05/27,254000,403280,1.59,1.59,1.57,1.57,-0.08,4
105/05/30,260000,412300,1.58,1.61,1.58,1.61,+0.04,8
105/05/31,5000,6750,1.35,1.35,1.35,1.35,-0.26,1
105/06/01,25000,34450,1.37,1.38,1.37,1.38,+0.03,2
105/06/02,45000,65350,1.47,1.47,1.45,1.45,+0.07,5
105/06/03,10000,15300,1.53,1.53,1.53,1.53,+0.08,1
105/06/04,33000,45640,1.38,1.39,1.38,1.38,-0.15,5
105/06/06,8000,10560,1.32,1.32,1.32,1.32,-0.06,1
105/06/07,0,0,---,---,---,---,---,0
105/06/08,9000,12420,1.38,1.38,1.38,1.38,+0.06,1
105/06/13,9000,13050,1.45,1.45,1.45,1.45,+0.07,1
