106/02/17,0,0,---,---,---,---,---,0
106/02/18,2210000,1147780,0.52,0.54,0.50,0.50,-0.12,21
106/02/20,1811000,1174430,0.58,0.67,0.58,0.65,+0.15,13
106/02/21,689000,508070,0.72,0.80,0.72,0.72,+0.07,21
106/02/22,131000,92260,0.68,0.71,0.66,0.71,-0.01,8
106/02/23,308000,179060,0.66,0.66,0.55,0.55,-0.16,7
106/02/24,48000,27840,0.58,0.58,0.58,0.58,+0.03,2
106/03/01,1231000,827110,0.61,0.73,0.61,0.73,+0.15,22
106/03/02,1854000,1284010,0.67,0.76,0.67,0.71,-0.02,27
106/03/03,663000,451320,0.68,0.70,0.67,0.70,-0.01,10
106/03/06,269000,184940,0.69,0.69,0.67,0.67,-0.03,8
106/03/07,249000,159560,0.66,0.66,0.56,0.56,-0.11,9
106/03/08,100000,59900,0.59,0.60,0.59,0.60,+0.04,2
106/03/09,240000,150500,0.63,0.63,0.62,0.62,+0.02,3
106/03/10,289000,204690,0.71,0.73,0.70,0.70,+0.08,4
106/03/13,216000,150240,0.70,0.70,0.69,0.70,0.00,4
106/03/14,429000,282230,0.64,0.68,0.64,0.65,-0.05,6
106/03/15,552000,334840,0.62,0.63,0.60,0.61,-0.04,13
106/03/16,320000,176040,0.58,0.58,0.52,0.58,-0.03,5
106/03/17,0,0,---,---,---,---,---,0
106/03/20,10000,4500,0.45,0.45,0.45,0.45,-0.07,1
