103/03/28,50000,70000,1.40,1.40,1.40,1.40,+0.18,1
103/03/31,90000,141800,1.58,1.58,1.57,1.57,+0.17,3
103/04/01,746000,1187740,1.56,1.63,1.56,1.63,+0.06,5
103/04/02,746000,1192700,1.67,1.67,1.55,1.55,-0.08,11
103/04/03,198000,346500,1.75,1.75,1.75,1.75,+0.20,3
103/04/07,3000,4380,1.46,1.46,1.46,1.46,-0.29,1
103/04/08,201000,314160,1.57,1.57,1.56,1.56,+0.10,5
103/04/09,0,0,---,---,---,---,---,0
103/04/10,38000,50500,1.32,1.35,1.32,1.33,-0.12,5
103/04/11,20000,26000,1.31,1.31,1.29,1.29,-0.04,2
103/04/14,550000,533210,0.97,0.98,0.96,0.96,-0.33,16
103/04/15,1250000,1220210,0.95,1.02,0.91,1.00,+0.04,21
103/04/16,1412000,1375690,0.96,1.01,0.95,0.96,-0.04,19
103/04/17,261000,268850,0.99,1.06,0.99,1.04,+0.08,11
103/04/18,393000,413330,1.07,1.09,0.99,0.99,-0.05,12
103/04/21,448000,472620,1.00,1.06,1.00,1.06,+0.07,9
103/04/22,1024000,1127640,1.04,1.25,1.04,1.25,+0.19,14
103/04/23,691000,790300,1.16,1.16,1.10,1.10,-0.15,7
103/04/24,80000,80200,1.01,1.01,0.99,0.99,-0.11,2
103/04/25,141000,138980,1.00,1.00,0.97,0.97,-0.02,4
103/04/28,210000,180500,0.85,0.86,0.85,0.86,-0.11,2
103/04/29,490000,502800,1.03,1.12,0.99,1.12,+0.26,4
103/04/30,330000,377100,1.17,1.17,0.92,0.92,-0.20,4
103/05/02,0,0,---,---,---,---,---,0
103/05/05,0,0,---,---,---,---,---,0
103/05/06,0,0,---,---,---,---,---,0
103/05/07,591000,560760,0.93,0.97,0.93,0.95,+0.03,11
103/05/08,609000,583910,0.96,0.98,0.93,0.93,-0.02,15
103/05/09,95000,81600,0.88,0.88,0.83,0.83,-0.10,9
103/05/12,129000,115940,0.88,0.94,0.88,0.94,+0.11,9
103/05/13,105000,101810,0.99,0.99,0.95,0.95,+0.01,4
