107/09/07,378000,330880,0.88,0.88,0.86,0.86,0.00,6
107/09/12,284000,187440,0.66,0.66,0.66,0.66,-0.04,2
107/09/13,930000,488550,0.57,0.57,0.41,0.42,-0.24,18
107/09/19,55000,23250,0.43,0.43,0.42,0.42,+0.02,5
107/09/20,22000,8360,0.38,0.38,0.38,0.38,-0.04,1
107/09/25,200000,80000,0.40,0.40,0.40,0.40,0.00,3
107/10/01,20000,7000,0.35,0.35,0.35,0.35,+0.01,1
107/10/02,0,0,---,---,---,---,---,0
107/10/03,20000,7400,0.37,0.37,0.37,0.37,0.00,1
107/10/04,0,0,---,---,---,---,---,0
107/10/05,40000,13200,0.33,0.33,0.33,0.33,-0.04,1
107/10/08,0,0,---,---,---,---,---,0
107/10/09,0,0,---,---,---,---,---,0
107/10/12,0,0,---,---,---,---,---,0
107/10/15,0,0,---,---,---,---,---,0
107/10/17,0,0,---,---,---,---,---,0
107/10/19,0,0,---,---,---,---,---,0
107/10/25,0,0,---,---,---,---,---,0
107/10/26,0,0,---,---,---,---,---,0
107/10/31,0,0,---,---,---,---,---,0
107/11/01,10000,1700,0.17,0.17,0.17,0.17,+0.02,1
