107/09/07,20000,11200,0.56,0.56,0.56,0.56,-0.15,1
107/09/12,0,0,---,---,---,---,---,0
107/09/13,10000,5000,0.50,0.50,0.50,0.50,+0.01,1
107/09/19,0,0,---,---,---,---,---,0
107/09/20,0,0,---,---,---,---,---,0
107/09/25,0,0,---,---,---,---,---,0
107/10/01,119000,49980,0.42,0.42,0.42,0.42,0.00,1
107/10/02,178000,83060,0.43,0.53,0.43,0.52,+0.10,8
107/10/03,40000,19950,0.50,0.50,0.49,0.49,-0.03,3
107/10/04,7000,3380,0.47,0.50,0.47,0.50,+0.01,3
107/10/05,11000,4010,0.37,0.37,0.35,0.37,-0.13,3
107/10/08,0,0,---,---,---,---,---,0
107/10/09,35000,10450,0.31,0.31,0.29,0.29,-0.05,3
107/10/12,20000,4600,0.23,0.23,0.23,0.23,+0.01,1
107/10/15,0,0,---,---,---,---,---,0
107/10/17,100000,27000,0.27,0.27,0.27,0.27,-0.02,1
107/10/19,0,0,---,---,---,---,---,0
