107/01/08,10000,12200,1.23,1.23,1.21,1.21,+0.03,2
107/01/09,25000,28150,1.23,1.23,1.10,1.10,-0.11,3
107/01/10,58000,65540,1.13,1.13,1.13,1.13,+0.03,1
107/01/11,78000,82860,1.05,1.07,1.05,1.07,-0.06,3
107/01/12,543000,611350,1.07,1.15,1.07,1.13,+0.06,9
107/01/15,1149000,1392300,1.27,1.31,1.16,1.17,+0.04,45
107/01/16,1098000,1169410,1.10,1.10,1.04,1.05,-0.12,28
107/01/17,543000,567800,1.04,1.08,1.04,1.04,-0.01,20
107/01/18,526000,642740,1.20,1.28,1.19,1.20,+0.16,18
107/01/19,123000,144710,1.20,1.24,1.14,1.24,+0.04,11
107/01/22,369000,453990,1.36,1.36,1.19,1.19,-0.05,14
107/01/23,411000,464900,1.17,1.17,1.08,1.08,-0.11,16
107/01/24,12000,13070,1.09,1.09,1.08,1.09,+0.01,3
107/01/26,0,0,---,---,---,---,---,0
107/01/31,25000,20780,0.81,0.86,0.81,0.85,-0.02,3
107/02/01,47000,40410,0.88,0.88,0.83,0.83,-0.02,3
107/02/02,0,0,---,---,---,---,---,0
107/02/05,39000,25730,0.65,0.83,0.64,0.83,0.00,4
107/02/06,139000,92090,0.70,0.71,0.55,0.55,-0.28,10
107/02/12,340000,146200,0.43,0.43,0.43,0.43,-0.05,6
107/02/21,60000,28900,0.44,0.49,0.44,0.49,+0.06,2
107/02/23,90000,40700,0.46,0.46,0.44,0.45,0.00,3
107/02/26,0,0,---,---,---,---,---,0
107/02/27,0,0,---,---,---,---,---,0
107/03/01,0,0,---,---,---,---,---,0
107/03/02,10000,4100,0.41,0.41,0.41,0.41,-0.04,1
107/03/05,25000,10750,0.43,0.43,0.43,0.43,+0.02,1
107/03/07,0,0,---,---,---,---,---,0
107/03/09,10000,4100,0.41,0.41,0.41,0.41,+0.02,1
107/03/12,20000,8200,0.41,0.41,0.41,0.41,0.00,2
107/03/13,0,0,---,---,---,---,---,0
107/03/14,0,0,---,---,---,---,---,0
107/03/15,0,0,---,---,---,---,---,0
107/03/16,0,0,---,---,---,---,---,0
107/03/19,0,0,---,---,---,---,---,0
107/03/20,0,0,---,---,---,---,---,0
107/03/21,0,0,---,---,---,---,---,0
107/03/22,10000,3400,0.34,0.34,0.34,0.34,-0.03,1
107/03/23,0,0,---,---,---,---,---,0
107/03/26,0,0,---,---,---,---,---,0
107/03/27,0,0,---,---,---,---,---,0
107/03/28,345000,166000,0.37,0.54,0.37,0.54,+0.18,6
107/03/29,240000,173200,0.80,0.80,0.69,0.69,+0.15,8
107/03/30,0,0,---,---,---,---,---,0
107/03/31,70000,55400,0.78,0.82,0.78,0.82,+0.13,2
107/04/02,6000,5480,0.90,0.98,0.90,0.98,+0.16,2
107/04/03,208000,261120,1.25,1.54,1.25,1.54,+0.56,5
107/04/09,81000,105970,1.30,1.34,1.30,1.31,-0.23,4
107/04/10,0,0,---,---,---,---,---,0
107/04/11,10000,18500,1.85,1.85,1.85,1.85,+0.62,1
107/04/12,40000,63600,1.65,1.65,1.56,1.56,-0.29,3
107/04/13,4000,5000,1.35,1.35,1.15,1.15,-0.41,2
107/04/16,4000,4160,1.04,1.04,1.04,1.04,-0.11,1
107/04/17,0,0,---,---,---,---,---,0
107/04/18,0,0,---,---,---,---,---,0
107/04/20,0,0,---,---,---,---,---,0
107/04/23,0,0,---,---,---,---,---,0
107/04/24,0,0,---,---,---,---,---,0
107/04/25,0,0,---,---,---,---,---,0
107/04/27,0,0,---,---,---,---,---,0
107/04/30,0,0,---,---,---,---,---,0
107/05/04,0,0,---,---,---,---,---,0
107/05/07,247000,197600,0.80,0.80,0.80,0.80,-0.21,1
107/05/08,10000,7100,0.71,0.71,0.71,0.71,-0.09,1
107/05/09,0,0,---,---,---,---,---,0
107/05/10,120000,117700,0.76,1.08,0.76,1.04,+0.32,10
107/05/11,160000,156000,1.06,1.06,0.91,0.91,-0.13,9
107/05/15,109000,108450,0.94,1.15,0.92,1.15,+0.20,7
107/05/16,109000,113360,1.08,1.12,0.95,1.04,-0.11,10
107/05/17,396000,558140,1.17,1.93,1.17,1.71,+0.67,39
107/05/18,318000,596140,1.87,2.24,1.30,1.31,-0.40,51
107/05/21,456000,615430,1.47,1.63,0.99,1.00,-0.31,50
107/05/22,28000,24880,0.80,1.14,0.80,0.91,-0.09,6
107/05/24,16000,9900,0.58,0.70,0.58,0.68,+0.11,3
107/05/25,0,0,---,---,---,---,---,0
107/05/29,0,0,---,---,---,---,---,0
