104/11/05,0,0,---,---,---,---,---,0
104/11/06,31000,49910,1.61,1.61,1.61,1.61,+0.03,1
104/11/09,413000,662140,1.58,1.62,1.58,1.62,+0.01,6
104/11/10,432000,695020,1.61,1.61,1.60,1.60,-0.02,5
104/11/11,586000,970720,1.60,1.71,1.60,1.71,+0.11,12
104/11/12,828000,1369830,1.65,1.68,1.61,1.65,-0.06,16
104/11/13,453000,750680,1.65,1.70,1.65,1.66,+0.01,13
104/11/16,572000,1009240,1.73,1.79,1.73,1.75,+0.09,9
104/11/17,476000,792990,1.67,1.67,1.65,1.65,-0.10,8
104/11/18,142000,244360,1.69,1.75,1.69,1.75,+0.10,4
104/11/19,147000,249190,1.67,1.72,1.67,1.72,-0.03,2
104/11/20,86000,145580,1.69,1.71,1.69,1.71,-0.01,2
104/11/23,114000,199500,1.75,1.75,1.75,1.75,+0.04,3
104/11/24,431000,787930,1.74,1.88,1.74,1.88,+0.13,9
104/11/25,299000,542610,1.83,1.83,1.81,1.81,-0.07,3
104/11/26,30000,52700,1.75,1.77,1.75,1.77,-0.04,2
104/11/27,0,0,---,---,---,---,---,0
104/11/30,33000,59400,1.80,1.80,1.80,1.80,+0.07,2
104/12/01,48000,84940,1.78,1.78,1.73,1.73,-0.07,3
104/12/02,0,0,---,---,---,---,---,0
104/12/03,0,0,---,---,---,---,---,0
104/12/04,0,0,---,---,---,---,---,0
104/12/07,202000,312060,1.53,1.55,1.53,1.55,+0.03,2
104/12/08,539000,857370,1.54,1.65,1.54,1.65,+0.10,10
104/12/09,438000,715320,1.62,1.68,1.62,1.68,+0.03,8
104/12/10,360000,614520,1.68,1.74,1.66,1.66,-0.02,6
104/12/11,800000,1370350,1.61,1.81,1.60,1.79,+0.13,18
104/12/14,939000,1715440,1.41,1.86,1.41,1.84,+0.05,19
104/12/15,446000,796530,1.78,1.80,1.77,1.80,-0.04,19
104/12/16,9000,15660,1.74,1.74,1.74,1.74,-0.06,3
104/12/17,371000,623550,1.64,1.70,1.64,1.67,-0.07,6
104/12/18,313000,506280,1.63,1.63,1.60,1.60,-0.07,3
104/12/21,28000,43350,1.55,1.56,1.54,1.56,-0.04,3
104/12/22,165000,257060,1.54,1.58,1.54,1.58,+0.02,4
104/12/23,271000,422970,1.56,1.57,1.52,1.57,-0.01,6
104/12/24,970000,1602290,1.57,1.69,1.57,1.69,+0.12,11
104/12/25,706000,1171240,1.66,1.66,1.65,1.66,-0.03,12
104/12/28,90000,147600,1.60,1.66,1.60,1.66,0.00,3
104/12/29,156000,262540,1.65,1.69,1.65,1.68,+0.02,4
104/12/30,116000,188020,1.62,1.63,1.62,1.63,-0.05,5
104/12/31,40000,66500,1.67,1.67,1.65,1.65,+0.02,3
105/01/04,50000,85000,1.69,1.71,1.69,1.71,+0.06,4
105/01/05,30000,50700,1.69,1.69,1.69,1.69,-0.02,1
105/01/06,121000,220880,1.78,1.91,1.78,1.86,+0.17,14
105/01/07,221000,417750,1.86,2.05,1.83,2.04,+0.18,15
105/01/08,200000,398040,2.06,2.06,1.75,1.75,-0.29,8
105/01/11,121000,205720,1.73,1.73,1.62,1.62,-0.13,13
105/01/12,28000,46480,1.63,1.69,1.63,1.69,+0.07,3
105/01/13,13000,21100,1.63,1.63,1.60,1.60,-0.09,2
105/01/14,65000,95820,1.48,1.49,1.44,1.49,-0.11,6
105/01/15,285000,430510,1.45,1.56,1.45,1.54,+0.05,19
105/01/18,300000,457410,1.58,1.58,1.42,1.42,-0.12,9
105/01/19,285000,412480,1.45,1.46,1.42,1.42,0.00,11
105/01/20,1358000,1965050,1.37,1.54,1.34,1.52,+0.10,43
105/01/21,1029000,1520170,1.45,1.53,1.45,1.50,-0.02,35
105/01/22,154000,216670,1.40,1.51,1.38,1.51,+0.01,11
105/01/25,90000,126690,1.42,1.42,1.34,1.35,-0.16,7
105/01/26,42000,56530,1.35,1.37,1.34,1.37,+0.02,5
105/01/27,706000,919530,1.36,1.42,1.14,1.15,-0.22,22
105/01/28,1416000,1485670,1.08,1.11,1.00,1.04,-0.11,39
105/01/29,1406000,1394080,0.92,1.06,0.92,1.05,+0.01,32
105/01/30,524000,508570,1.00,1.00,0.92,0.95,-0.10,21
105/02/01,853000,783050,0.93,0.98,0.85,0.96,+0.01,26
105/02/02,869000,758590,0.95,0.98,0.66,0.78,-0.18,34
105/02/03,766000,630970,0.80,0.85,0.76,0.85,+0.07,26
105/02/15,265000,213680,0.82,0.82,0.77,0.81,-0.04,15
105/02/16,651000,419320,0.70,0.70,0.61,0.61,-0.20,31
105/02/17,1451000,931730,0.60,0.68,0.60,0.68,+0.07,33
105/02/18,1085000,695580,0.61,0.66,0.61,0.66,-0.02,26
105/02/19,978000,585480,0.63,0.63,0.57,0.62,-0.04,29
105/02/22,855000,498430,0.60,0.60,0.54,0.59,-0.03,35
105/02/23,867000,514580,0.57,0.62,0.57,0.58,-0.01,24
105/02/24,1680000,900840,0.59,0.59,0.50,0.56,-0.02,38
105/02/25,1310000,705050,0.51,0.56,0.51,0.56,0.00,22
105/02/26,775000,433670,0.53,0.59,0.53,0.56,0.00,19
105/03/01,1049000,557000,0.53,0.55,0.51,0.53,-0.03,25
105/03/02,729000,371130,0.49,0.52,0.49,0.52,-0.01,17
105/03/03,762000,396380,0.52,0.54,0.50,0.52,0.00,20
