100/12/22,0,0,---,---,---,---,---,0
100/12/23,256000,529290,1.89,2.13,1.89,2.12,+0.31,5
100/12/26,142000,258010,1.82,1.82,1.81,1.81,-0.31,4
100/12/27,151000,273360,1.91,1.91,1.76,1.76,-0.05,3
100/12/28,222000,309410,1.49,1.49,1.31,1.32,-0.44,8
100/12/29,549000,751210,1.24,1.43,1.24,1.38,+0.06,12
100/12/30,669000,969600,1.47,1.48,1.36,1.40,+0.02,12
101/01/02,248000,329960,1.41,1.41,1.32,1.38,-0.02,6
101/01/03,308000,477560,1.54,1.68,1.53,1.64,+0.26,9
101/01/04,900000,1651560,1.88,1.88,1.61,1.61,-0.03,20
101/01/05,511000,842050,1.67,1.67,1.58,1.62,+0.01,13
101/01/06,598000,959860,1.67,1.67,1.51,1.51,-0.11,19
101/01/09,568000,780810,1.45,1.45,1.30,1.44,-0.07,19
101/01/10,633000,945380,1.39,1.64,1.38,1.55,+0.11,26
101/01/11,178000,293590,1.55,1.79,1.55,1.78,+0.23,11
101/01/12,850000,1558800,1.66,1.91,1.66,1.81,+0.03,18
101/01/13,869000,1927050,2.19,2.30,2.08,2.19,+0.38,19
101/01/16,686000,1459580,2.04,2.31,2.01,2.23,+0.04,15
101/01/17,727000,1674890,2.22,2.59,2.19,2.49,+0.26,19
101/01/18,353000,864460,2.50,2.58,2.39,2.39,-0.10,17
101/01/30,242000,568030,2.55,2.62,2.15,2.26,-0.13,24
101/01/31,280000,612710,2.15,2.37,2.12,2.15,-0.11,18
101/02/01,442000,963820,2.06,2.45,1.98,2.45,+0.30,24
101/02/02,449000,1126870,2.51,2.55,2.40,2.40,-0.05,17
101/02/03,304000,767140,2.44,2.71,2.33,2.49,+0.09,24
101/02/04,100000,252970,2.57,2.71,2.35,2.35,-0.14,13
101/02/06,192000,419940,2.31,2.31,2.17,2.19,-0.16,11
101/02/07,161000,337970,2.17,2.23,1.98,2.06,-0.13,10
101/02/08,310000,696900,2.05,2.56,2.05,2.56,+0.50,17
101/02/09,287000,836780,2.71,3.05,2.71,2.99,+0.43,17
101/02/10,135000,426830,2.86,3.42,2.80,3.17,+0.18,19
101/02/13,383000,1204540,2.98,3.26,2.98,3.22,+0.05,11
101/02/14,51000,161490,3.17,3.19,3.03,3.11,-0.11,8
101/02/15,280000,877700,3.22,3.22,3.04,3.15,+0.04,6
101/02/16,151000,456130,3.13,3.13,2.73,2.73,-0.42,16
101/02/17,511000,1458930,2.97,2.98,2.70,2.70,-0.03,11
101/02/20,0,0,---,---,---,---,---,0
101/02/21,230000,548800,2.54,2.54,2.10,2.10,-0.56,9
101/02/22,131000,319150,2.39,2.52,2.35,2.37,+0.27,11
101/02/23,0,0,---,---,---,---,---,0
