101/10/18,1102000,4203650,3.80,3.83,3.80,3.81,-0.08,22
101/10/19,2204000,8856310,4.00,4.04,3.99,3.99,0.18,28
101/10/22,1480000,6165100,4.28,4.29,4.14,4.14,0.15,27
101/10/23,613000,2527910,4.17,4.22,4.07,4.07,-0.07,14
101/10/24,576000,2431760,4.40,4.40,4.14,4.24,0.17,13
101/10/25,10000,42800,4.24,4.36,4.24,4.36,0.12,4
101/10/26,826000,3751260,4.36,4.71,4.31,4.71,0.35,21
101/10/29,765000,3539590,4.61,4.66,4.61,4.65,-0.06,11
101/10/30,0,0,--,--,--,--,,0
101/10/31,0,0,--,--,--,--,,0
101/11/01,143000,678340,4.75,4.78,4.73,4.73,X,4
101/11/02,20000,86800,4.34,4.34,4.34,4.34,-0.39,1
101/11/05,30000,131800,4.40,4.40,4.38,4.38,0.04,2
101/11/06,0,0,--,--,--,--,,0
101/11/07,150000,616500,4.11,4.11,4.11,4.11,X,3
101/11/08,0,0,--,--,--,--,,0
101/11/09,6000,24160,4.21,4.21,3.99,3.99,X,2
101/11/12,0,0,--,--,--,--,,0
101/11/13,0,0,--,--,--,--,,0
101/11/14,0,0,--,--,--,--,,0
101/11/15,0,0,--,--,--,--,,0
101/11/16,0,0,--,--,--,--,,0
101/11/19,12000,52470,4.37,4.40,4.37,4.40,X,3
101/11/20,2000,8660,4.33,4.33,4.33,4.33,-0.07,1
101/11/21,7000,30430,4.27,4.53,4.27,4.53,0.20,4
101/11/22,4000,17440,4.33,4.39,4.33,4.39,-0.14,2
101/11/23,56000,209030,4.19,4.19,3.60,3.60,-0.79,10
101/11/26,256000,857490,3.38,3.38,3.30,3.33,-0.27,10
101/11/27,180000,595920,3.29,3.32,3.24,3.24,-0.09,5
101/11/28,298000,972600,3.29,3.29,3.19,3.22,-0.02,7
101/11/29,606000,1781220,3.04,3.04,2.84,2.84,-0.38,18
101/11/30,514000,1409280,2.80,2.80,2.53,2.58,-0.26,14
101/12/03,6000,15600,2.50,2.75,2.50,2.75,0.17,3
101/12/04,22000,60320,2.76,2.76,2.71,2.71,-0.04,3
101/12/05,316000,790460,2.72,2.72,2.47,2.55,-0.16,15
101/12/06,221000,563570,2.56,2.60,2.49,2.53,-0.02,13
101/12/07,12000,28480,2.43,2.43,2.34,2.37,-0.16,4
101/12/10,26000,64080,2.50,2.55,2.42,2.55,0.18,5
101/12/11,20000,51560,2.60,2.62,2.54,2.54,-0.01,6
101/12/12,37000,84340,2.45,2.45,2.19,2.25,-0.29,11
101/12/13,171000,351580,2.06,2.06,1.94,1.94,-0.31,6
101/12/14,409000,863730,2.07,2.17,2.05,2.17,0.23,18
101/12/17,338000,792160,2.27,2.51,2.25,2.51,0.34,12
101/12/18,10000,24300,2.43,2.43,2.43,2.43,-0.08,1
101/12/19,0,0,--,--,--,--,,0
101/12/20,5000,13700,2.74,2.74,2.74,2.74,X,1
101/12/21,13000,38340,2.98,2.98,2.94,2.94,0.20,2
101/12/22,5000,14070,2.85,2.85,2.79,2.79,-0.15,5
101/12/24,0,0,--,--,--,--,,0
101/12/25,0,0,--,--,--,--,,0
101/12/26,8000,19540,2.45,2.45,2.43,2.43,X,2
101/12/27,0,0,--,--,--,--,,0
101/12/28,0,0,--,--,--,--,,0
102/01/02,0,0,--,--,--,--,,0
102/01/03,0,0,--,--,--,--,,0
102/01/04,0,0,--,--,--,--,,0
102/01/07,0,0,--,--,--,--,,0
102/01/08,0,0,--,--,--,--,,0
102/01/09,0,0,--,--,--,--,,0
102/01/10,3000,6090,2.03,2.03,2.03,2.03,X,1
102/01/11,70000,131550,1.87,1.88,1.87,1.88,-0.15,2
102/01/14,5000,10200,2.04,2.04,2.04,2.04,0.16,1
102/01/15,18000,37620,2.09,2.09,2.09,2.09,0.05,4
