105/01/15,0,0,---,---,---,---,---,0
105/01/18,0,0,---,---,---,---,---,0
105/01/19,431000,435000,1.00,1.03,0.99,0.99,+0.05,12
105/01/20,416000,391040,0.95,0.95,0.93,0.94,-0.05,9
105/01/21,20000,14720,0.71,0.77,0.71,0.77,-0.17,3
105/01/22,55000,42590,0.77,0.85,0.77,0.85,+0.08,2
105/01/25,52000,46800,0.90,0.90,0.90,0.90,+0.05,1
105/01/26,0,0,---,---,---,---,---,0
105/01/27,0,0,---,---,---,---,---,0
105/01/28,0,0,---,---,---,---,---,0
105/01/29,20000,19000,0.95,0.95,0.95,0.95,-0.02,1
105/01/30,105000,102400,0.98,0.98,0.97,0.97,+0.02,3
105/02/01,334000,331580,0.97,1.03,0.97,1.00,+0.03,4
105/02/02,334000,315980,0.95,0.95,0.94,0.94,-0.06,6
105/02/03,0,0,---,---,---,---,---,0
105/02/15,0,0,---,---,---,---,---,0
105/02/16,1110000,1072520,0.89,1.02,0.89,1.02,+0.13,14
105/02/17,1094000,1125860,1.05,1.05,0.99,0.99,-0.03,24
105/02/18,17000,16560,1.08,1.08,0.90,0.90,-0.09,3
105/02/19,49000,51820,0.98,1.13,0.98,1.13,+0.23,6
105/02/22,40000,66400,1.66,1.66,1.66,1.66,+0.53,1
105/02/23,53000,89140,1.58,1.70,1.58,1.70,+0.04,6
105/02/24,126000,217880,1.55,1.82,1.55,1.82,+0.12,7
105/02/25,65000,117550,1.84,1.84,1.64,1.64,-0.18,5
105/02/26,102000,179550,1.76,1.77,1.76,1.77,+0.13,2
105/03/01,913000,1655560,1.82,1.82,1.76,1.80,+0.03,11
105/03/02,1145000,2019560,1.74,1.83,1.73,1.83,+0.03,17
105/03/03,390000,681350,1.76,1.76,1.68,1.68,-0.15,11
105/03/04,224000,375960,1.63,1.69,1.55,1.55,-0.13,7
105/03/07,921000,1564890,1.62,1.79,1.60,1.79,+0.24,26
105/03/08,924000,1780230,2.01,2.08,1.82,1.85,+0.06,29
105/03/09,221000,404960,1.82,1.86,1.82,1.86,+0.01,7
105/03/10,139000,259700,1.93,1.93,1.84,1.86,0.00,7
105/03/11,110000,203340,1.85,1.85,1.83,1.83,-0.03,5
