104/12/24,77000,79350,1.02,1.08,1.02,1.02,-0.14,8
104/12/25,32000,31140,1.00,1.04,0.95,0.95,-0.07,6
104/12/28,1433000,1420830,0.98,1.01,0.97,1.01,+0.06,30
104/12/29,1438000,1448520,1.01,1.03,0.97,0.98,-0.03,25
104/12/30,34000,32280,0.95,0.95,0.93,0.95,-0.03,6
104/12/31,500000,501620,0.98,1.01,0.94,0.94,-0.01,9
105/01/04,1070000,1066450,0.96,1.03,0.96,0.99,+0.05,11
105/01/05,1003000,1014950,1.05,1.05,0.99,1.01,+0.02,18
105/01/06,1071000,1050810,0.97,1.01,0.97,0.99,-0.02,19
105/01/07,2109000,2170720,0.98,1.12,0.97,1.06,+0.07,35
105/01/08,1786000,1781540,1.01,1.01,0.98,0.99,-0.07,25
105/01/11,2105000,2220900,1.01,1.08,1.01,1.08,+0.09,41
105/01/12,2464000,2764890,1.03,1.24,1.03,1.24,+0.16,56
105/01/13,793000,920360,1.19,1.21,1.12,1.12,-0.12,22
105/01/14,1162000,1319300,1.18,1.19,1.10,1.15,+0.03,28
105/01/15,1963000,2056050,1.09,1.09,1.01,1.01,-0.14,40
105/01/18,1691000,1671470,0.99,1.06,0.90,0.92,-0.09,55
105/01/19,911000,832660,0.94,0.94,0.89,0.90,-0.02,30
105/01/20,1329000,1212360,0.90,0.98,0.86,0.98,+0.08,44
105/01/21,871000,818200,0.97,0.97,0.92,0.94,-0.04,21
105/01/22,1004000,942250,0.89,0.97,0.89,0.97,+0.03,25
105/01/25,734000,695750,0.94,0.95,0.92,0.92,-0.05,17
105/01/26,85000,77100,0.91,0.91,0.90,0.91,-0.01,5
105/01/27,300000,260850,0.88,0.88,0.84,0.88,-0.03,13
105/01/28,438000,382350,0.84,0.90,0.81,0.90,+0.02,12
105/01/29,718000,632860,0.88,0.90,0.87,0.87,-0.03,16
105/01/30,568000,473220,0.83,0.84,0.80,0.83,-0.04,14
105/02/01,87000,75880,0.93,0.93,0.85,0.88,+0.05,7
105/02/02,0,0,---,---,---,---,---,0
105/02/03,65000,56200,0.86,0.92,0.86,0.92,+0.04,6
105/02/15,0,0,---,---,---,---,---,0
105/02/16,22000,17820,0.81,0.81,0.81,0.81,-0.11,3
105/02/17,0,0,---,---,---,---,---,0
105/02/18,0,0,---,---,---,---,---,0
105/02/19,4000,3280,0.82,0.82,0.82,0.82,+0.06,1
105/02/22,153000,144600,0.92,0.99,0.92,0.99,+0.17,9
105/02/23,0,0,---,---,---,---,---,0
105/02/24,0,0,---,---,---,---,---,0
105/02/25,260000,219500,0.84,0.85,0.84,0.85,-0.09,2
105/02/26,55000,46000,0.84,0.84,0.82,0.84,-0.01,3
105/03/01,0,0,---,---,---,---,---,0
105/03/02,15000,12150,0.81,0.81,0.81,0.81,-0.03,1
105/03/03,0,0,---,---,---,---,---,0
105/03/04,1000,970,0.97,0.97,0.97,0.97,+0.13,1
105/03/07,0,0,---,---,---,---,---,0
105/03/08,10000,9800,0.98,0.98,0.98,0.98,+0.01,1
105/03/09,3000,2820,0.94,0.94,0.94,0.94,-0.04,1
105/03/10,0,0,---,---,---,---,---,0
105/03/11,0,0,---,---,---,---,---,0
105/03/14,0,0,---,---,---,---,---,0
105/03/15,0,0,---,---,---,---,---,0
105/03/16,0,0,---,---,---,---,---,0
105/03/17,0,0,---,---,---,---,---,0
105/03/18,0,0,---,---,---,---,---,0
105/03/21,0,0,---,---,---,---,---,0
105/03/22,0,0,---,---,---,---,---,0
105/03/23,0,0,---,---,---,---,---,0
105/03/24,0,0,---,---,---,---,---,0
105/03/25,0,0,---,---,---,---,---,0
105/03/28,0,0,---,---,---,---,---,0
105/03/29,0,0,---,---,---,---,---,0
105/03/30,0,0,---,---,---,---,---,0
105/03/31,0,0,---,---,---,---,---,0
105/04/01,0,0,---,---,---,---,---,0
