104/04/17,22000,23700,1.10,1.10,1.06,1.06,+0.14,4
104/04/20,0,0,---,---,---,---,---,0
104/04/21,12000,10870,0.91,0.91,0.90,0.90,-0.08,3
104/04/22,105000,84600,0.86,0.86,0.78,0.78,-0.12,5
104/04/23,196000,132630,0.71,0.71,0.66,0.66,-0.12,9
104/04/24,525000,307970,0.59,0.66,0.56,0.66,0.00,15
104/04/27,165000,102850,0.62,0.63,0.60,0.62,-0.04,7
104/04/28,189000,104540,0.56,0.57,0.55,0.56,-0.06,8
104/04/29,182000,104240,0.57,0.58,0.56,0.57,+0.01,8
104/04/30,195000,116100,0.56,0.60,0.56,0.60,+0.03,7
104/05/04,0,0,---,---,---,---,---,0
104/05/05,420000,208250,0.51,0.51,0.49,0.49,-0.06,6
104/05/06,175000,91100,0.52,0.53,0.52,0.52,+0.03,4
104/05/07,200000,114000,0.57,0.57,0.57,0.57,+0.05,1
104/05/08,210000,119050,0.58,0.61,0.55,0.61,+0.04,4
104/05/11,429000,254190,0.61,0.61,0.57,0.58,-0.03,6
104/05/12,215000,126750,0.59,0.59,0.58,0.59,+0.01,3
104/05/13,0,0,---,---,---,---,---,0
104/05/14,0,0,---,---,---,---,---,0
104/05/15,4000,2320,0.58,0.58,0.58,0.58,0.00,1
104/05/18,233000,120970,0.55,0.55,0.50,0.51,-0.07,5
104/05/19,25000,12200,0.48,0.49,0.48,0.49,-0.02,2
104/05/20,30000,13800,0.46,0.48,0.45,0.48,-0.01,4
104/05/21,25000,12250,0.49,0.49,0.49,0.49,+0.01,2
104/05/22,50000,22700,0.46,0.46,0.45,0.45,-0.04,3
104/05/25,35000,13350,0.39,0.39,0.38,0.38,-0.07,2
104/05/26,10000,4000,0.40,0.40,0.40,0.40,+0.02,1
104/05/27,278000,91640,0.33,0.33,0.32,0.32,-0.08,3
104/05/28,0,0,---,---,---,---,---,0
104/05/29,1000,370,0.37,0.37,0.37,0.37,+0.03,1
104/06/01,0,0,---,---,---,---,---,0
104/06/02,0,0,---,---,---,---,---,0
104/06/03,21000,7690,0.36,0.39,0.36,0.39,+0.02,3
104/06/04,118000,51000,0.42,0.46,0.42,0.46,+0.07,7
104/06/05,20000,8400,0.42,0.42,0.42,0.42,-0.04,2
104/06/08,10000,4500,0.45,0.45,0.45,0.45,+0.03,1
104/06/09,32000,16340,0.48,0.53,0.48,0.52,+0.07,4
104/06/10,0,0,---,---,---,---,---,0
104/06/11,20000,8000,0.40,0.40,0.40,0.40,-0.12,2
104/06/12,0,0,---,---,---,---,---,0
104/06/15,0,0,---,---,---,---,---,0
104/06/16,0,0,---,---,---,---,---,0
104/06/17,32000,13440,0.42,0.42,0.42,0.42,-0.02,1
104/06/18,0,0,---,---,---,---,---,0
104/06/22,0,0,---,---,---,---,---,0
104/06/23,0,0,---,---,---,---,---,0
104/06/24,0,0,---,---,---,---,---,0
104/06/25,0,0,---,---,---,---,---,0
104/06/26,90000,41200,0.43,0.48,0.43,0.48,+0.08,3
104/06/29,0,0,---,---,---,---,---,0
104/06/30,65000,32500,0.50,0.50,0.50,0.50,-0.05,1
104/07/01,165000,73250,0.45,0.45,0.44,0.44,-0.06,2
104/07/02,60000,25900,0.43,0.44,0.42,0.42,-0.02,7
104/07/03,100000,45000,0.45,0.45,0.45,0.45,+0.03,1
104/07/06,40000,20000,0.50,0.50,0.50,0.50,+0.05,1
104/07/07,130000,63500,0.49,0.49,0.48,0.48,-0.02,3
104/07/08,450000,220000,0.49,0.53,0.48,0.53,+0.05,7
