103/11/25,70000,68200,1.06,1.06,0.95,1.01,-0.08,3
103/11/26,30000,27200,0.90,0.91,0.90,0.91,-0.10,3
103/11/27,130000,112100,0.83,0.87,0.83,0.86,-0.05,5
103/11/28,25000,23150,0.93,0.93,0.92,0.93,+0.07,3
103/12/01,50000,45000,0.90,0.90,0.90,0.90,-0.03,1
103/12/02,0,0,---,---,---,---,---,0
103/12/03,5000,4100,0.82,0.82,0.82,0.82,-0.06,1
103/12/04,308000,264900,0.85,0.88,0.85,0.88,+0.06,7
103/12/05,505000,429100,0.85,0.85,0.84,0.84,-0.04,3
103/12/08,610000,450900,0.77,0.77,0.68,0.68,-0.16,3
103/12/09,840000,580880,0.67,0.72,0.67,0.72,+0.04,12
103/12/10,1088000,812750,0.71,0.84,0.71,0.84,+0.12,15
103/12/11,658000,528370,0.82,0.84,0.78,0.79,-0.05,10
103/12/12,300000,219100,0.75,0.75,0.71,0.74,-0.05,7
103/12/15,410000,315500,0.77,0.81,0.76,0.78,+0.04,8
103/12/16,270000,193200,0.74,0.74,0.71,0.74,-0.04,4
103/12/17,140000,107400,0.76,0.77,0.76,0.77,+0.03,3
103/12/18,107000,75970,0.71,0.71,0.71,0.71,-0.06,1
103/12/19,735000,544710,0.72,0.79,0.72,0.72,+0.01,7
103/12/22,299000,219160,0.72,0.76,0.72,0.76,+0.04,2
103/12/23,902000,644460,0.72,0.77,0.70,0.77,+0.01,9
103/12/24,846000,647230,0.76,0.78,0.75,0.78,+0.01,11
103/12/25,1325000,1081970,0.77,0.86,0.77,0.84,+0.06,22
103/12/26,2081000,1753870,0.83,0.86,0.83,0.83,-0.01,30
103/12/27,52000,42640,0.82,0.82,0.82,0.82,-0.01,3
103/12/29,586000,457220,0.80,0.80,0.76,0.80,-0.02,14
103/12/30,654000,533090,0.79,0.83,0.79,0.82,+0.02,9
103/12/31,1027000,858490,0.83,0.86,0.82,0.85,+0.03,17
104/01/05,470000,369300,0.79,0.81,0.78,0.78,-0.07,13
104/01/06,5000,4000,0.80,0.80,0.80,0.80,+0.02,1
104/01/07,609000,559690,0.80,0.99,0.80,0.99,+0.19,11
104/01/08,1302000,1320360,1.03,1.09,0.86,0.86,-0.13,38
104/01/09,861000,755660,0.84,0.97,0.82,0.97,+0.11,31
104/01/12,163000,144820,0.87,0.90,0.87,0.89,-0.08,6
104/01/13,66000,58480,0.90,0.90,0.88,0.88,-0.01,4
104/01/14,199000,167720,0.83,0.85,0.83,0.84,-0.04,5
104/01/15,244000,198680,0.82,0.82,0.78,0.82,-0.02,6
104/01/16,513000,464830,0.88,0.96,0.86,0.96,+0.14,21
