105/03/08,0,0,---,---,---,---,---,0
105/03/09,20000,20000,1.00,1.00,1.00,1.00,+0.01,1
105/03/10,10000,8700,0.87,0.87,0.87,0.87,-0.13,1
105/03/11,30000,25800,0.85,0.88,0.85,0.88,+0.01,3
105/03/14,20000,17500,0.88,0.88,0.87,0.87,-0.01,2
105/03/15,0,0,---,---,---,---,---,0
105/03/16,108000,98280,0.91,0.91,0.91,0.91,+0.02,1
105/03/17,139000,119010,0.86,0.91,0.85,0.91,0.00,5
105/03/18,26000,20010,0.81,0.81,0.74,0.74,-0.17,3
105/03/21,20000,13150,0.67,0.67,0.64,0.64,-0.10,3
105/03/22,0,0,---,---,---,---,---,0
105/03/23,5000,3300,0.66,0.66,0.66,0.66,0.00,1
105/03/24,0,0,---,---,---,---,---,0
105/03/25,25000,16900,0.67,0.68,0.67,0.68,+0.02,3
105/03/28,20000,11600,0.58,0.58,0.58,0.58,-0.10,2
105/03/29,2000,1260,0.63,0.63,0.63,0.63,+0.05,1
105/03/30,72000,45860,0.63,0.64,0.63,0.64,+0.01,2
105/03/31,50000,31000,0.62,0.62,0.62,0.62,-0.02,1
105/04/01,6000,3480,0.58,0.58,0.58,0.58,-0.04,1
105/04/06,0,0,---,---,---,---,---,0
105/04/07,425000,240110,0.56,0.57,0.56,0.57,+0.02,2
105/04/08,425000,233850,0.55,0.56,0.55,0.55,-0.02,3
105/04/11,0,0,---,---,---,---,---,0
105/04/12,223000,132970,0.59,0.66,0.59,0.66,+0.10,3
105/04/13,267000,160710,0.61,0.63,0.59,0.59,-0.07,15
105/04/14,47000,26580,0.58,0.58,0.56,0.58,-0.01,5
105/04/15,22000,11920,0.54,0.55,0.54,0.54,-0.04,4
105/04/18,132000,70260,0.51,0.56,0.51,0.55,+0.01,5
105/04/19,124000,66900,0.53,0.55,0.52,0.55,0.00,4
105/04/20,6000,3200,0.53,0.54,0.53,0.54,-0.01,2
105/04/21,79000,35750,0.50,0.50,0.43,0.43,-0.11,8
105/04/22,118000,46780,0.40,0.42,0.38,0.42,-0.01,10
105/04/25,15000,6160,0.41,0.42,0.41,0.41,-0.01,3
105/04/26,8000,2880,0.36,0.36,0.36,0.36,-0.05,1
105/04/27,20000,7900,0.39,0.40,0.39,0.40,+0.04,2
105/04/28,60000,23100,0.40,0.40,0.38,0.38,-0.02,4
105/04/29,252000,91240,0.36,0.38,0.36,0.38,0.00,8
105/05/03,420000,147000,0.36,0.36,0.34,0.34,-0.04,11
105/05/04,630000,218300,0.35,0.36,0.34,0.36,+0.02,15
105/05/05,1582000,611120,0.36,0.41,0.36,0.40,+0.04,13
105/05/06,0,0,---,---,---,---,---,0
105/05/09,0,0,---,---,---,---,---,0
105/05/10,1405000,1109500,0.79,0.80,0.77,0.79,+0.13,13
105/05/11,320000,240960,0.72,0.80,0.72,0.77,-0.02,11
105/05/12,341000,299330,0.81,1.00,0.79,1.00,+0.23,27
105/05/13,175000,163910,0.94,0.99,0.88,0.89,-0.11,21
105/05/16,339000,327670,0.91,1.09,0.91,0.98,+0.09,20
105/05/17,280000,301760,1.08,1.13,1.04,1.04,+0.06,19
105/05/18,109000,99140,0.98,0.98,0.84,0.86,-0.18,10
105/05/19,46000,43360,0.94,0.99,0.90,0.99,+0.13,8
105/05/20,59000,61530,1.05,1.05,0.99,0.99,0.00,8
105/05/23,87000,74820,0.88,0.88,0.80,0.80,-0.19,6
105/05/24,102000,83720,0.86,0.86,0.82,0.82,+0.02,2
105/05/25,260000,188400,0.78,0.78,0.71,0.72,-0.10,7
105/05/26,265000,182690,0.71,0.71,0.59,0.59,-0.13,12
105/05/27,310000,182820,0.58,0.63,0.55,0.59,0.00,15
105/05/30,130000,68950,0.55,0.55,0.52,0.52,-0.07,6
105/05/31,512000,240710,0.48,0.49,0.46,0.46,-0.06,17
105/06/01,195000,89300,0.43,0.46,0.43,0.46,0.00,6
105/06/02,133000,68840,0.44,0.56,0.44,0.53,+0.07,6
105/06/03,115000,62050,0.55,0.56,0.45,0.45,-0.08,5
105/06/04,117000,54040,0.47,0.48,0.46,0.46,+0.01,4
105/06/06,161000,80440,0.50,0.50,0.49,0.50,+0.04,4
105/06/07,218000,92360,0.42,0.43,0.41,0.42,-0.08,6
105/06/08,278000,104790,0.36,0.39,0.36,0.39,-0.03,12
105/06/13,333000,134170,0.41,0.41,0.39,0.41,+0.02,6
105/06/14,180000,72800,0.40,0.41,0.40,0.41,0.00,2
105/06/15,3000,1110,0.37,0.37,0.37,0.37,-0.04,1
105/06/16,2000,780,0.39,0.39,0.39,0.39,+0.02,1
105/06/17,202000,74740,0.37,0.37,0.37,0.37,-0.02,4
105/06/20,237000,99750,0.40,0.43,0.40,0.43,+0.06,6
105/06/21,325000,128400,0.39,0.40,0.39,0.40,-0.03,5
105/06/22,1418000,431580,0.37,0.37,0.27,0.30,-0.10,24
105/06/23,85000,25950,0.29,0.31,0.29,0.31,+0.01,5
105/06/24,237000,74460,0.34,0.37,0.29,0.34,+0.03,10
105/06/27,37000,11600,0.32,0.32,0.30,0.31,-0.03,4
105/06/28,165000,45400,0.29,0.29,0.24,0.24,-0.07,6
105/06/29,190000,45100,0.22,0.25,0.22,0.25,+0.01,7
105/06/30,923000,176930,0.23,0.24,0.17,0.18,-0.07,26
105/07/01,592000,105680,0.17,0.19,0.17,0.19,+0.01,13
105/07/04,452000,80800,0.19,0.19,0.16,0.17,-0.02,12
105/07/05,754000,128150,0.16,0.17,0.16,0.17,0.00,10
105/07/06,601000,108990,0.18,0.19,0.18,0.19,+0.02,7
105/07/07,622000,105740,0.17,0.17,0.17,0.17,-0.02,6
105/07/11,85000,26750,0.26,0.35,0.26,0.35,+0.18,9
105/07/12,502000,164990,0.43,0.43,0.29,0.29,-0.06,13
105/07/13,313000,83890,0.27,0.28,0.25,0.27,-0.02,12
105/07/14,648000,191880,0.25,0.34,0.25,0.33,+0.06,16
105/07/15,138000,42560,0.30,0.31,0.30,0.30,-0.03,7
105/07/18,426000,113550,0.26,0.27,0.25,0.25,-0.05,6
105/07/19,775000,223280,0.33,0.33,0.27,0.27,+0.02,16
105/07/20,381000,96740,0.24,0.26,0.24,0.26,-0.01,11
105/07/21,505000,119200,0.24,0.24,0.23,0.23,-0.03,9
105/07/22,2034000,327710,0.19,0.19,0.14,0.14,-0.09,18
105/07/25,1120000,149600,0.12,0.15,0.12,0.13,-0.01,11
105/07/26,725000,87000,0.12,0.12,0.12,0.12,-0.01,5
