103/06/30,1631000,1715450,1.00,1.09,0.97,1.09,+0.28,32
103/07/01,3081000,3465850,1.12,1.18,1.07,1.13,+0.04,90
103/07/02,2933000,3827550,1.31,1.43,1.10,1.25,+0.12,79
103/07/03,4526000,6439280,1.29,1.54,1.24,1.46,+0.21,128
103/07/04,6228000,9719590,1.54,1.70,1.43,1.53,+0.07,174
103/07/07,3707000,5121980,1.49,1.57,1.22,1.26,-0.27,131
103/07/08,549000,692730,1.27,1.34,1.20,1.29,+0.03,38
103/07/09,631000,882090,1.30,1.46,1.30,1.39,+0.10,45
103/07/10,343000,478660,1.47,1.47,1.32,1.32,-0.07,32
103/07/11,141000,167750,1.25,1.35,1.18,1.35,+0.03,10
103/07/14,191000,240240,1.11,1.44,1.11,1.38,+0.03,23
103/07/15,338000,470550,1.48,1.48,1.33,1.34,-0.04,27
103/07/16,197000,225700,1.17,1.17,1.10,1.10,-0.24,13
103/07/17,521000,592160,1.24,1.24,1.12,1.19,+0.09,19
103/07/18,114000,134760,1.13,1.23,1.13,1.17,-0.02,11
103/07/21,235000,272500,1.20,1.20,1.13,1.16,-0.01,7
103/07/22,140000,148050,1.12,1.13,1.04,1.04,-0.12,15
103/07/24,232000,275240,1.17,1.24,1.11,1.17,+0.13,22
103/07/25,280000,310080,1.18,1.18,1.05,1.07,-0.10,16
103/07/28,322000,277050,0.97,0.97,0.81,0.83,-0.24,22
103/07/29,469000,417770,0.85,1.02,0.85,0.98,+0.15,14
103/07/30,856000,757910,1.01,1.01,0.86,0.87,-0.11,27
103/07/31,84000,71590,0.82,0.91,0.82,0.84,-0.03,9
103/08/01,14000,10870,0.76,0.80,0.76,0.80,-0.04,5
103/08/04,70000,53400,0.78,0.78,0.76,0.76,-0.04,8
103/08/05,205000,167630,0.80,0.83,0.80,0.81,+0.05,22
103/08/06,352000,233960,0.78,0.78,0.60,0.61,-0.20,22
103/08/07,90000,52200,0.58,0.58,0.58,0.58,-0.03,1
103/08/08,271000,176660,0.58,0.73,0.57,0.73,+0.15,28
103/08/11,355000,274710,0.70,0.87,0.65,0.82,+0.09,30
103/08/12,291000,208670,0.79,0.80,0.66,0.70,-0.12,28
103/08/13,480000,350600,0.71,0.75,0.71,0.75,+0.05,41
103/08/14,1315000,948940,0.73,0.80,0.65,0.77,+0.02,110
103/08/15,1334000,730370,0.67,0.67,0.36,0.52,-0.25,63
103/08/18,498000,196580,0.48,0.49,0.36,0.41,-0.11,32
103/08/19,217000,99350,0.44,0.66,0.42,0.66,+0.25,9
103/08/20,391000,235530,0.62,0.64,0.55,0.57,-0.09,29
103/08/21,548000,310930,0.57,0.64,0.48,0.63,+0.06,43
103/08/22,377000,260450,0.65,0.73,0.64,0.66,+0.03,27
103/08/25,336000,211290,0.66,0.66,0.59,0.60,-0.06,25
103/08/26,553000,362170,0.64,0.69,0.62,0.66,+0.06,48
103/08/27,522000,322450,0.66,0.66,0.60,0.60,-0.06,45
103/08/28,340000,209390,0.63,0.64,0.58,0.58,-0.02,14
103/08/29,440000,253630,0.58,0.60,0.54,0.59,+0.01,32
103/09/01,1065000,725570,0.61,0.74,0.59,0.72,+0.13,98
103/09/02,423000,283420,0.71,0.71,0.63,0.64,-0.08,29
103/09/03,220000,142500,0.69,0.69,0.62,0.62,-0.02,16
103/09/04,201000,138760,0.62,0.80,0.62,0.80,+0.18,11
103/09/05,657000,454280,0.80,0.80,0.67,0.68,-0.12,39
103/09/09,238000,156020,0.71,0.71,0.63,0.63,-0.05,17
103/09/10,91000,56350,0.64,0.95,0.59,0.95,+0.32,8
103/09/11,80000,46100,0.59,0.59,0.56,0.58,-0.37,7
103/09/12,0,0,---,---,---,---,---,0
103/09/15,34000,18360,0.58,0.68,0.49,0.68,+0.10,6
103/09/16,4000,2880,0.72,0.72,0.72,0.72,+0.04,4
103/09/17,1000,750,0.75,0.75,0.75,0.75,+0.03,1
103/09/18,222000,150100,0.80,0.80,0.62,0.80,+0.05,20
103/09/19,148000,96840,0.62,0.80,0.62,0.79,-0.01,14
103/09/22,42000,28760,0.69,0.69,0.66,0.66,-0.13,3
103/09/23,82000,50610,0.65,0.65,0.58,0.58,-0.08,9
103/09/24,1559000,847460,0.54,0.57,0.53,0.55,-0.03,23
103/09/25,317000,184660,0.63,0.63,0.53,0.54,-0.01,25
103/09/26,396000,192880,0.49,0.50,0.47,0.48,-0.06,22
103/09/29,389000,209730,0.50,0.55,0.50,0.54,+0.06,7
103/09/30,490000,270390,0.54,0.60,0.53,0.60,+0.06,26
103/10/01,270000,157750,0.60,0.63,0.56,0.57,-0.03,23
103/10/02,220000,115000,0.53,0.53,0.51,0.52,-0.05,16
103/10/03,86000,45320,0.54,0.54,0.52,0.52,0.00,8
103/10/06,300000,171920,0.53,0.60,0.53,0.57,+0.05,21
103/10/07,381000,206970,0.54,0.57,0.52,0.53,-0.04,33
103/10/08,343000,155340,0.52,0.54,0.43,0.44,-0.09,10
103/10/09,255000,115400,0.48,0.48,0.42,0.43,-0.01,20
103/10/13,80000,27650,0.34,0.37,0.29,0.30,-0.13,7
103/10/14,80000,24400,0.31,0.32,0.29,0.31,+0.01,9
103/10/15,202000,57460,0.31,0.31,0.27,0.27,-0.04,16
103/10/16,690000,159350,0.26,0.26,0.21,0.24,-0.03,45
103/10/17,481000,99950,0.25,0.25,0.16,0.16,-0.08,45
103/10/20,750000,140990,0.19,0.19,0.18,0.18,+0.02,14
103/10/21,407000,82080,0.19,0.26,0.18,0.25,+0.07,19
103/10/22,15000,3600,0.24,0.24,0.24,0.24,-0.01,1
103/10/23,111000,22520,0.22,0.22,0.20,0.20,-0.04,3
103/10/24,376000,76490,0.23,0.23,0.19,0.19,-0.01,17
103/10/27,265000,48350,0.19,0.19,0.18,0.19,0.00,7
