107/01/18,0,0,---,---,---,---,---,0
107/01/19,0,0,---,---,---,---,---,0
107/01/22,454000,981980,1.95,2.35,1.95,2.31,+0.33,25
107/01/23,454000,922480,1.97,2.09,1.97,2.05,-0.26,7
107/01/24,125000,199170,1.57,1.61,1.57,1.61,-0.44,5
107/01/26,855000,1203270,1.30,1.52,1.30,1.35,-0.17,22
107/01/31,471000,760600,1.46,1.80,1.46,1.80,+0.11,17
107/02/01,929000,1642400,1.80,1.83,1.70,1.83,+0.03,10
107/02/02,384000,699480,1.78,1.93,1.78,1.83,0.00,16
107/02/05,296000,470430,1.57,1.62,1.56,1.62,-0.21,9
107/02/06,356000,455580,1.36,1.36,1.05,1.13,-0.49,26
107/02/12,75000,95300,1.28,1.28,1.27,1.27,-0.12,2
107/02/21,194000,277060,1.41,1.62,1.41,1.62,+0.35,5
107/02/23,697000,1130340,1.58,1.67,1.58,1.61,-0.03,10
107/02/26,557000,927220,1.58,1.67,1.58,1.64,+0.03,6
107/02/27,91000,174950,1.91,1.93,1.75,1.75,+0.11,3
107/03/01,139000,239020,1.68,1.79,1.68,1.79,+0.04,3
107/03/02,88000,143300,1.65,1.65,1.60,1.60,-0.19,2
107/03/05,38000,59280,1.56,1.56,1.56,1.56,-0.04,1
107/03/07,395000,602730,1.41,1.55,1.41,1.50,-0.09,6
107/03/09,372000,665110,1.72,1.85,1.72,1.83,+0.12,7
107/03/12,268000,573660,2.01,2.32,2.01,2.32,+0.49,9
107/03/13,276000,832250,2.83,3.14,2.83,3.11,+0.79,17
107/03/14,249000,749670,2.95,3.09,2.85,2.91,-0.20,11
107/03/15,320000,1004490,2.96,3.25,2.96,3.23,+0.32,14
107/03/16,130000,395420,3.16,3.18,2.93,3.11,-0.12,7
107/03/19,248000,767820,3.17,3.19,3.04,3.04,-0.07,3
107/03/20,134000,374420,2.65,2.88,2.54,2.84,-0.20,9
107/03/21,511000,1527620,3.00,3.07,2.87,2.96,+0.12,12
107/03/22,424000,1128420,2.90,2.95,2.54,2.54,-0.42,16
107/03/23,266000,595970,2.26,2.39,2.13,2.14,-0.40,17
107/03/26,329000,775750,2.20,2.44,2.20,2.36,+0.22,24
107/03/27,365000,999650,2.77,2.83,2.58,2.76,+0.40,16
107/03/28,210000,572920,2.67,2.92,2.65,2.65,-0.11,11
107/03/29,323000,853730,2.74,2.75,2.55,2.75,+0.10,13
107/03/30,356000,992430,2.87,2.94,2.68,2.68,-0.07,18
107/03/31,265000,702060,2.66,2.69,2.59,2.59,-0.09,16
107/04/02,222000,583560,2.71,2.71,2.48,2.48,-0.11,11
107/04/03,185000,426150,2.49,2.49,2.25,2.30,-0.18,5
107/04/09,73000,172580,2.37,2.40,2.33,2.33,+0.03,6
107/04/10,88000,205140,2.33,2.34,2.33,2.34,+0.01,3
107/04/11,148000,338230,2.25,2.36,2.25,2.28,-0.06,7
107/04/12,364000,832270,2.29,2.44,2.22,2.27,-0.01,21
107/04/13,703000,1791460,2.32,2.67,2.32,2.57,+0.30,26
107/04/16,809000,2415470,2.96,3.10,2.78,2.98,+0.41,39
107/04/17,476000,1241880,2.84,2.84,2.29,2.29,-0.69,17
107/04/18,644000,1278130,2.36,2.37,1.77,2.03,-0.26,33
107/04/20,418000,769890,1.83,1.93,1.76,1.76,-0.37,19
107/04/23,505000,694950,1.44,1.45,1.25,1.31,-0.45,18
107/04/24,111000,33300,0.28,0.50,0.28,0.50,-0.81,7
107/04/25,408000,141380,0.16,0.39,0.16,0.36,-0.14,17
107/04/27,100000,25450,0.28,0.29,0.23,0.24,+0.02,9
107/04/30,35000,9200,0.27,0.27,0.26,0.26,+0.02,3
107/05/04,20000,6500,0.33,0.33,0.32,0.32,-0.05,3
107/05/07,70000,21300,0.34,0.34,0.27,0.27,-0.05,4
107/05/08,150000,49300,0.30,0.34,0.30,0.34,+0.07,9
107/05/09,60000,19800,0.33,0.33,0.33,0.33,-0.01,3
107/05/10,151000,74640,0.41,0.64,0.41,0.49,+0.16,6
107/05/11,347000,196550,0.52,0.65,0.52,0.62,+0.13,15
107/05/15,182000,123640,0.77,0.81,0.62,0.62,-0.36,15
107/05/16,328000,210700,0.65,0.72,0.54,0.54,-0.08,13
107/05/17,1299000,658720,0.54,0.57,0.44,0.51,-0.03,22
107/05/18,879000,416190,0.49,0.49,0.41,0.41,-0.10,10
107/05/21,433000,244810,0.55,0.60,0.52,0.52,+0.11,9
107/05/22,1023000,594700,0.55,0.67,0.54,0.56,+0.04,14
107/05/24,583000,314790,0.52,0.55,0.52,0.55,+0.05,6
107/05/25,451000,214590,0.45,0.50,0.43,0.50,-0.05,7
107/05/29,107000,46440,0.48,0.49,0.38,0.38,-0.17,11
107/05/30,403000,96300,0.29,0.30,0.17,0.19,-0.19,21
107/05/31,35000,4850,0.15,0.15,0.13,0.13,-0.06,2
107/06/04,326000,77850,0.19,0.25,0.19,0.25,+0.08,8
107/06/05,21000,4790,0.19,0.23,0.19,0.23,-0.02,2
107/06/06,5000,1400,0.28,0.28,0.28,0.28,+0.05,1
107/06/08,180000,26700,0.16,0.16,0.12,0.12,-0.15,10
