104/04/09,7000,5040,0.72,0.72,0.72,0.72,+0.07,1
104/04/10,325000,264190,0.75,0.82,0.75,0.82,+0.10,15
104/04/13,311000,238300,0.77,0.78,0.76,0.76,-0.06,7
104/04/14,90000,67940,0.75,0.76,0.75,0.76,0.00,3
104/04/15,87000,63610,0.74,0.74,0.73,0.73,-0.03,2
104/04/16,0,0,---,---,---,---,---,0
104/04/17,26000,20220,0.77,0.79,0.77,0.77,+0.01,3
104/04/20,6000,4680,0.78,0.78,0.78,0.78,+0.01,1
104/04/21,100000,74000,0.74,0.74,0.74,0.74,-0.04,1
104/04/22,187000,137380,0.73,0.74,0.73,0.74,0.00,2
104/04/23,97000,71780,0.74,0.74,0.74,0.74,0.00,2
104/04/24,0,0,---,---,---,---,---,0
104/04/27,45000,32850,0.73,0.73,0.73,0.73,-0.01,1
104/04/28,45000,32850,0.73,0.73,0.73,0.73,0.00,1
104/04/29,0,0,---,---,---,---,---,0
104/04/30,0,0,---,---,---,---,---,0
104/05/04,0,0,---,---,---,---,---,0
104/05/05,0,0,---,---,---,---,---,0
104/05/06,0,0,---,---,---,---,---,0
104/05/07,230000,172780,0.74,0.77,0.74,0.77,+0.04,3
104/05/08,230000,172600,0.76,0.76,0.75,0.75,-0.02,4
104/05/11,317000,270720,0.77,0.97,0.77,0.97,+0.22,10
104/05/12,407000,424280,0.98,1.09,0.95,1.03,+0.06,24
104/05/13,88000,92600,1.04,1.06,1.02,1.02,-0.01,9
104/05/14,15000,15300,1.02,1.02,1.02,1.02,0.00,2
104/05/15,0,0,---,---,---,---,---,0
104/05/18,168000,191040,1.07,1.24,1.07,1.24,+0.22,19
104/05/19,212000,260190,1.24,1.27,1.20,1.23,-0.01,9
104/05/20,10000,11000,1.10,1.10,1.10,1.10,-0.13,1
104/05/21,1000,1200,1.20,1.20,1.20,1.20,+0.10,1
104/05/22,4000,4640,1.16,1.16,1.16,1.16,-0.04,1
104/05/25,0,0,---,---,---,---,---,0
104/05/26,5000,4500,0.90,0.90,0.90,0.90,-0.08,1
104/05/27,1000,880,0.88,0.88,0.88,0.88,-0.02,1
104/05/28,0,0,---,---,---,---,---,0
104/05/29,2000,1500,0.75,0.75,0.75,0.75,+0.02,1
104/06/01,0,0,---,---,---,---,---,0
104/06/02,0,0,---,---,---,---,---,0
104/06/03,3000,1840,0.60,0.64,0.60,0.64,-0.05,2
104/06/04,10000,8200,0.82,0.82,0.82,0.82,+0.18,1
104/06/05,13000,9980,0.75,0.87,0.74,0.87,+0.05,3
104/06/08,0,0,---,---,---,---,---,0
104/06/09,34000,30180,0.81,0.98,0.80,0.98,+0.20,5
104/06/10,32000,27580,0.87,0.89,0.83,0.83,-0.15,4
104/06/11,0,0,---,---,---,---,---,0
104/06/12,0,0,---,---,---,---,---,0
104/06/15,0,0,---,---,---,---,---,0
104/06/16,0,0,---,---,---,---,---,0
104/06/17,0,0,---,---,---,---,---,0
104/06/18,0,0,---,---,---,---,---,0
104/06/22,0,0,---,---,---,---,---,0
104/06/23,0,0,---,---,---,---,---,0
104/06/24,0,0,---,---,---,---,---,0
104/06/25,0,0,---,---,---,---,---,0
104/06/26,0,0,---,---,---,---,---,0
104/06/29,50000,29350,0.59,0.59,0.58,0.58,+0.07,3
104/06/30,0,0,---,---,---,---,---,0
104/07/01,0,0,---,---,---,---,---,0
104/07/02,0,0,---,---,---,---,---,0
104/07/03,0,0,---,---,---,---,---,0
104/07/06,0,0,---,---,---,---,---,0
104/07/07,0,0,---,---,---,---,---,0
104/07/08,90000,54600,0.58,0.68,0.57,0.68,+0.15,4
104/07/09,92000,71250,0.85,0.85,0.69,0.69,+0.01,6
104/07/13,70000,39900,0.55,0.60,0.55,0.59,-0.10,5
104/07/14,10000,5900,0.59,0.59,0.59,0.59,0.00,1
104/07/15,10000,5800,0.58,0.58,0.58,0.58,-0.01,1
104/07/16,5000,3050,0.61,0.61,0.61,0.61,+0.03,1
104/07/17,35000,21650,0.61,0.63,0.61,0.63,+0.02,2
104/07/20,60000,38300,0.63,0.68,0.63,0.68,+0.05,2
104/07/21,0,0,---,---,---,---,---,0
104/07/22,50000,34500,0.69,0.69,0.69,0.69,-0.01,1
104/07/23,2000,1520,0.76,0.76,0.76,0.76,+0.07,1
104/07/24,2000,1420,0.71,0.71,0.71,0.71,-0.05,1
104/07/27,68000,58730,0.86,0.91,0.86,0.91,+0.20,4
104/07/28,68000,66490,0.98,0.98,0.95,0.95,+0.04,4
104/07/29,0,0,---,---,---,---,---,0
104/07/30,0,0,---,---,---,---,---,0
104/07/31,0,0,---,---,---,---,---,0
104/08/03,0,0,---,---,---,---,---,0
104/08/04,0,0,---,---,---,---,---,0
104/08/05,0,0,---,---,---,---,---,0
104/08/06,0,0,---,---,---,---,---,0
104/08/07,0,0,---,---,---,---,---,0
104/08/10,0,0,---,---,---,---,---,0
104/08/11,0,0,---,---,---,---,---,0
104/08/12,0,0,---,---,---,---,---,0
104/08/13,1000,850,0.85,0.85,0.85,0.85,+0.06,1
104/08/14,0,0,---,---,---,---,---,0
104/08/17,0,0,---,---,---,---,---,0
104/08/18,1000,870,0.87,0.87,0.87,0.87,0.00,1
104/08/19,0,0,---,---,---,---,---,0
104/08/20,1000,900,0.90,0.90,0.90,0.90,-0.07,1
104/08/21,0,0,---,---,---,---,---,0
104/08/24,1000,1300,1.30,1.30,1.30,1.30,+0.38,1
104/08/25,5000,7450,1.49,1.49,1.49,1.49,+0.19,1
104/08/26,0,0,---,---,---,---,---,0
104/08/27,0,0,---,---,---,---,---,0
104/08/28,5000,4650,0.93,0.93,0.93,0.93,-0.24,1
104/08/31,0,0,---,---,---,---,---,0
104/09/01,10000,8700,0.87,0.87,0.87,0.87,-0.01,1
104/09/02,0,0,---,---,---,---,---,0
104/09/03,0,0,---,---,---,---,---,0
104/09/04,10000,6300,0.63,0.63,0.63,0.63,-0.03,1
104/09/07,0,0,---,---,---,---,---,0
104/09/08,0,0,---,---,---,---,---,0
104/09/09,0,0,---,---,---,---,---,0
104/09/10,0,0,---,---,---,---,---,0
104/09/11,0,0,---,---,---,---,---,0
104/09/14,0,0,---,---,---,---,---,0
104/09/15,0,0,---,---,---,---,---,0
104/09/16,0,0,---,---,---,---,---,0
104/09/17,0,0,---,---,---,---,---,0
104/09/18,2000,740,0.37,0.37,0.37,0.37,+0.01,1
104/09/21,0,0,---,---,---,---,---,0
104/09/22,0,0,---,---,---,---,---,0
104/09/23,0,0,---,---,---,---,---,0
104/09/24,0,0,---,---,---,---,---,0
104/09/25,0,0,---,---,---,---,---,0
104/09/30,0,0,---,---,---,---,---,0
104/10/01,0,0,---,---,---,---,---,0
104/10/02,0,0,---,---,---,---,---,0
104/10/05,0,0,---,---,---,---,---,0
104/10/06,0,0,---,---,---,---,---,0
