107/03/09,0,0,---,---,---,---,---,0
107/03/12,240000,263600,1.10,1.10,1.08,1.10,+0.02,6
107/03/13,500000,595200,1.12,1.29,1.12,1.29,+0.19,19
107/03/14,114000,136400,1.22,1.22,1.17,1.17,-0.12,8
107/03/15,174000,206240,1.16,1.20,1.16,1.19,+0.02,14
107/03/16,310000,360860,1.18,1.19,1.11,1.11,-0.08,17
107/03/19,220000,263170,1.22,1.22,1.12,1.13,+0.02,19
107/03/20,94000,100440,1.07,1.08,1.06,1.08,-0.05,8
107/03/21,160000,174200,1.12,1.12,1.08,1.08,0.00,15
107/03/22,425000,444750,1.12,1.12,0.95,0.97,-0.11,25
107/03/23,174000,145190,0.83,0.85,0.83,0.84,-0.13,13
107/03/26,101000,85680,0.85,0.86,0.83,0.86,+0.02,14
107/03/27,350000,356770,0.93,1.06,0.93,1.00,+0.14,25
107/03/28,117000,108640,0.94,0.94,0.92,0.92,-0.08,4
107/03/29,90000,87300,0.94,0.99,0.94,0.96,+0.04,12
107/03/30,425000,414250,0.99,1.00,0.95,0.95,-0.01,15
107/03/31,581000,586100,0.99,1.08,0.98,1.08,+0.13,42
107/04/02,222000,238030,1.10,1.10,1.04,1.04,-0.04,22
107/04/03,41000,40790,0.99,1.00,0.99,1.00,-0.04,4
107/04/09,307000,344670,1.08,1.15,1.08,1.12,+0.12,43
107/04/10,501000,551810,1.10,1.12,1.06,1.10,-0.02,37
107/04/11,402000,446480,1.10,1.14,1.09,1.09,-0.01,32
107/04/12,617000,710960,1.13,1.21,1.13,1.19,+0.10,36
107/04/13,526000,623920,1.21,1.21,1.14,1.15,-0.04,36
107/04/16,570000,662020,1.19,1.19,1.12,1.12,-0.03,32
107/04/17,600000,626000,1.13,1.13,0.99,1.04,-0.08,19
107/04/18,450000,466660,1.05,1.05,1.00,1.03,-0.01,26
107/04/20,470000,474600,1.02,1.03,0.99,0.99,-0.06,16
107/04/23,661000,641840,0.99,1.01,0.90,0.93,-0.06,47
107/04/24,585000,521950,0.95,0.95,0.83,0.88,-0.05,20
107/04/25,295000,256050,0.86,0.89,0.86,0.89,+0.01,16
107/04/27,873000,778080,0.92,0.92,0.85,0.87,-0.01,31
107/04/30,1012000,1046080,1.03,1.08,1.00,1.08,+0.21,80
107/05/04,3431000,4216880,1.20,1.42,1.12,1.39,+0.12,121
107/05/07,2173000,2977220,1.32,1.54,1.30,1.53,+0.14,91
107/05/08,1388000,2106540,1.52,1.61,1.31,1.33,-0.20,69
107/05/09,2054000,3189570,1.42,1.79,1.33,1.72,+0.39,129
107/05/10,1684000,2850030,1.71,1.77,1.62,1.69,-0.03,111
107/05/11,1889000,3206630,1.66,1.82,1.64,1.69,0.00,86
107/05/15,630000,1141750,1.86,1.86,1.72,1.78,-0.17,36
107/05/16,820000,1628700,1.76,2.12,1.68,2.02,+0.24,52
107/05/17,827000,1696450,2.08,2.17,1.99,2.12,+0.10,37
107/05/18,247000,486070,2.01,2.01,1.88,1.91,-0.21,15
107/05/21,467000,922570,1.81,2.05,1.78,1.96,+0.05,30
107/05/22,639000,1242570,2.00,2.00,1.85,1.90,-0.06,19
107/05/24,536000,1010250,1.71,1.98,1.71,1.98,+0.33,42
107/05/25,339000,658250,1.89,2.01,1.89,1.94,-0.04,27
107/05/29,316000,595720,1.83,1.95,1.75,1.77,-0.07,21
107/05/30,245000,407220,1.66,1.69,1.65,1.69,-0.08,9
107/05/31,5000,8300,1.66,1.66,1.66,1.66,-0.03,1
107/06/04,431000,975020,2.30,2.33,2.16,2.16,0.00,31
107/06/05,290000,603000,2.13,2.13,1.97,1.97,-0.19,13
