104/10/13,2000,2820,1.41,1.41,1.41,1.41,0.00,1
104/10/14,140000,197520,1.42,1.42,1.39,1.39,-0.02,4
104/10/15,223000,321510,1.44,1.45,1.39,1.39,0.00,6
104/10/16,128000,178280,1.40,1.40,1.37,1.38,-0.01,3
104/10/19,530000,756330,1.41,1.48,1.37,1.43,+0.05,13
104/10/20,1260000,1920660,1.46,1.60,1.46,1.60,+0.17,30
104/10/21,765000,1125210,1.49,1.49,1.39,1.39,-0.21,20
104/10/22,7000,9660,1.38,1.38,1.38,1.38,-0.01,1
104/10/23,0,0,---,---,---,---,---,0
104/10/26,0,0,---,---,---,---,---,0
104/10/27,0,0,---,---,---,---,---,0
104/10/28,1000,1400,1.40,1.40,1.40,1.40,-0.06,1
104/10/29,0,0,---,---,---,---,---,0
104/10/30,0,0,---,---,---,---,---,0
104/11/02,0,0,---,---,---,---,---,0
104/11/03,0,0,---,---,---,---,---,0
104/11/04,0,0,---,---,---,---,---,0
104/11/05,2000,2600,1.30,1.30,1.30,1.30,+0.16,1
104/11/06,0,0,---,---,---,---,---,0
104/11/09,0,0,---,---,---,---,---,0
104/11/10,0,0,---,---,---,---,---,0
104/11/11,0,0,---,---,---,---,---,0
104/11/12,6000,5200,0.87,0.87,0.86,0.86,+0.06,2
104/11/13,4000,3200,0.80,0.80,0.80,0.80,-0.06,1
104/11/16,0,0,---,---,---,---,---,0
104/11/17,0,0,---,---,---,---,---,0
104/11/18,0,0,---,---,---,---,---,0
104/11/19,0,0,---,---,---,---,---,0
104/11/20,0,0,---,---,---,---,---,0
104/11/23,0,0,---,---,---,---,---,0
104/11/24,0,0,---,---,---,---,---,0
104/11/25,10000,9500,0.95,0.95,0.95,0.95,+0.08,1
104/11/26,10000,8500,0.85,0.85,0.85,0.85,-0.10,1
104/11/27,15000,13950,0.93,0.93,0.93,0.93,+0.08,1
104/11/30,15000,10800,0.72,0.72,0.72,0.72,-0.21,1
104/12/01,0,0,---,---,---,---,---,0
104/12/02,0,0,---,---,---,---,---,0
104/12/03,298000,319280,0.98,1.12,0.98,1.12,+0.29,6
104/12/04,344000,382050,1.10,1.25,1.05,1.16,+0.04,11
104/12/07,58000,67680,1.17,1.17,1.14,1.14,-0.02,2
104/12/08,0,0,---,---,---,---,---,0
104/12/09,0,0,---,---,---,---,---,0
104/12/10,0,0,---,---,---,---,---,0
104/12/11,0,0,---,---,---,---,---,0
104/12/14,0,0,---,---,---,---,---,0
104/12/15,0,0,---,---,---,---,---,0
104/12/16,0,0,---,---,---,---,---,0
104/12/17,0,0,---,---,---,---,---,0
104/12/18,0,0,---,---,---,---,---,0
104/12/21,0,0,---,---,---,---,---,0
104/12/22,200000,192000,0.95,0.97,0.95,0.97,+0.14,2
104/12/23,300000,278000,0.92,0.94,0.92,0.94,-0.03,2
104/12/24,340000,327200,1.00,1.00,0.85,0.85,-0.09,7
104/12/25,222000,206980,0.95,0.98,0.91,0.98,+0.13,7
104/12/28,30000,31800,1.08,1.08,1.04,1.06,+0.08,3
104/12/29,30000,29600,0.96,1.04,0.96,1.04,-0.02,2
104/12/30,112000,112000,1.00,1.00,1.00,1.00,-0.04,1
104/12/31,20000,19800,0.99,0.99,0.99,0.99,-0.01,1
105/01/04,140000,154370,1.16,1.16,1.05,1.05,+0.06,5
105/01/05,245000,246000,1.01,1.02,0.98,0.98,-0.07,4
105/01/06,0,0,---,---,---,---,---,0
105/01/07,0,0,---,---,---,---,---,0
105/01/08,3000,2190,0.73,0.73,0.73,0.73,+0.02,1
105/01/11,0,0,---,---,---,---,---,0
105/01/12,20000,12800,0.64,0.64,0.64,0.64,-0.03,1
105/01/13,2000,1100,0.55,0.55,0.55,0.55,-0.09,1
105/01/14,0,0,---,---,---,---,---,0
105/01/15,5000,2600,0.52,0.52,0.52,0.52,+0.03,1
105/01/18,91000,44780,0.49,0.50,0.49,0.50,-0.02,5
105/01/19,178000,92180,0.50,0.53,0.50,0.53,+0.03,6
105/01/20,182000,95780,0.52,0.54,0.52,0.54,+0.01,6
105/01/21,52000,23920,0.46,0.46,0.46,0.46,-0.08,2
105/01/22,0,0,---,---,---,---,---,0
105/01/25,0,0,---,---,---,---,---,0
105/01/26,45000,23850,0.53,0.53,0.53,0.53,+0.05,4
105/01/27,165000,88820,0.53,0.56,0.52,0.52,-0.01,4
105/01/28,120000,61200,0.51,0.51,0.51,0.51,-0.01,2
105/01/29,10000,5300,0.53,0.53,0.53,0.53,+0.02,1
105/01/30,0,0,---,---,---,---,---,0
105/02/01,10000,5400,0.54,0.54,0.54,0.54,-0.03,1
105/02/02,0,0,---,---,---,---,---,0
105/02/03,0,0,---,---,---,---,---,0
105/02/15,0,0,---,---,---,---,---,0
105/02/16,0,0,---,---,---,---,---,0
105/02/17,0,0,---,---,---,---,---,0
105/02/18,1200000,714000,0.50,0.65,0.50,0.60,+0.18,13
105/02/19,1199000,646400,0.56,0.56,0.51,0.51,-0.09,6
105/02/22,0,0,---,---,---,---,---,0
105/02/23,4000,2240,0.59,0.59,0.53,0.53,+0.02,2
105/02/24,2000,880,0.44,0.44,0.44,0.44,-0.09,1
105/02/25,0,0,---,---,---,---,---,0
105/02/26,0,0,---,---,---,---,---,0
105/03/01,100000,50000,0.50,0.50,0.50,0.50,-0.01,2
105/03/02,100000,50000,0.50,0.50,0.50,0.50,0.00,1
105/03/03,0,0,---,---,---,---,---,0
105/03/04,0,0,---,---,---,---,---,0
105/03/07,396000,237600,0.60,0.60,0.60,0.60,+0.10,6
105/03/08,100000,46010,0.46,0.47,0.46,0.47,-0.13,2
105/03/09,297000,130680,0.44,0.44,0.44,0.44,-0.03,1
105/03/10,0,0,---,---,---,---,---,0
105/03/11,2000,780,0.38,0.40,0.38,0.40,0.00,2
105/03/14,5000,1940,0.39,0.39,0.38,0.39,-0.01,4
105/03/15,8000,2780,0.38,0.38,0.31,0.31,-0.08,5
105/03/16,10000,3810,0.34,0.42,0.34,0.42,+0.11,10
105/03/17,12000,4540,0.42,0.43,0.34,0.34,-0.08,8
105/03/18,17000,5660,0.35,0.35,0.31,0.31,-0.03,5
105/03/21,21000,6440,0.32,0.32,0.30,0.30,-0.01,5
105/03/22,22000,6360,0.31,0.31,0.27,0.27,-0.03,4
105/03/23,23000,6220,0.28,0.28,0.26,0.26,-0.01,3
105/03/24,20000,3990,0.24,0.24,0.18,0.18,-0.08,4
105/03/25,15000,2500,0.17,0.17,0.16,0.16,-0.02,2
105/03/28,0,0,---,---,---,---,---,0
105/03/29,200000,10000,0.05,0.05,0.05,0.05,-0.05,1
105/03/30,0,0,---,---,---,---,---,0
105/03/31,0,0,---,---,---,---,---,0
105/04/01,0,0,---,---,---,---,---,0
