106/04/12,0,0,---,---,---,---,---,0
106/04/13,110000,95700,0.87,0.87,0.87,0.87,-0.04,1
106/04/14,537000,471360,0.86,0.92,0.86,0.92,+0.05,9
106/04/17,397000,355310,0.89,0.92,0.88,0.88,-0.04,11
106/04/18,80000,66300,0.84,0.85,0.81,0.81,-0.07,5
106/04/19,40000,33300,0.81,0.84,0.81,0.84,+0.03,2
106/04/20,542000,411420,0.75,0.76,0.75,0.75,-0.09,9
106/04/21,80000,57960,0.72,0.74,0.71,0.73,-0.02,10
106/04/24,945000,768870,0.75,0.86,0.75,0.83,+0.10,21
106/04/25,381000,305420,0.81,0.81,0.79,0.79,-0.04,16
106/04/26,15000,11600,0.77,0.78,0.77,0.78,-0.01,2
106/04/27,0,0,---,---,---,---,---,0
106/04/28,351000,281710,0.79,0.82,0.79,0.80,+0.02,23
106/05/02,429000,341210,0.79,0.82,0.78,0.82,+0.02,11
106/05/03,118000,94400,0.80,0.80,0.80,0.80,-0.02,1
106/05/04,123000,99630,0.81,0.81,0.81,0.81,+0.01,1
106/05/05,123000,99020,0.81,0.81,0.80,0.80,-0.01,2
106/05/08,342000,296390,0.84,0.94,0.84,0.94,+0.14,12
106/05/09,247000,216200,0.89,0.89,0.86,0.86,-0.08,7
106/05/10,168000,154860,0.92,0.93,0.92,0.93,+0.07,4
106/05/11,125000,110660,0.89,0.90,0.88,0.90,-0.03,4
106/05/12,212000,211650,0.97,1.01,0.97,1.01,+0.11,11
106/05/15,166000,160860,0.96,1.00,0.95,1.00,-0.01,11
106/05/16,0,0,---,---,---,---,---,0
106/05/17,26000,25170,0.97,0.97,0.96,0.97,-0.04,4
106/05/18,431000,424420,0.97,1.00,0.97,0.99,+0.02,8
106/05/19,721000,727200,0.99,1.04,0.99,1.04,+0.05,13
106/05/22,408000,414330,1.03,1.03,0.96,0.96,-0.08,19
106/05/23,146000,139530,0.96,0.97,0.95,0.95,-0.01,7
106/05/24,1000,890,0.89,0.89,0.89,0.89,-0.06,1
106/05/25,94000,85370,0.88,0.91,0.88,0.89,0.00,4
106/05/26,94000,80360,0.86,0.87,0.85,0.87,-0.02,5
106/05/31,111000,102320,0.92,0.94,0.92,0.94,+0.07,4
106/06/01,253000,230190,0.90,0.92,0.88,0.92,-0.02,8
106/06/02,168000,147910,0.89,0.90,0.88,0.90,-0.02,10
106/06/03,32000,28410,0.88,0.89,0.88,0.89,-0.01,3
106/06/05,25000,20800,0.89,0.89,0.77,0.77,-0.12,12
106/06/06,35000,25550,0.73,0.73,0.73,0.73,-0.04,2
106/06/07,100000,75000,0.75,0.75,0.75,0.75,+0.02,1
106/06/08,116000,80470,0.73,0.73,0.68,0.68,-0.07,5
106/06/09,100000,73000,0.73,0.73,0.73,0.73,+0.05,1
106/06/12,110000,77880,0.72,0.72,0.70,0.72,-0.01,4
106/06/21,200000,144000,0.70,0.74,0.70,0.74,+0.05,2
106/09/12,30000,33700,1.11,1.14,1.11,1.14,+0.13,3
106/09/13,60000,70500,1.13,1.19,1.13,1.18,+0.04,7
106/09/15,104000,109490,1.05,1.06,1.04,1.06,-0.09,11
106/09/18,42000,49560,1.18,1.18,1.18,1.18,+0.12,1
106/09/20,10000,12200,1.22,1.22,1.22,1.22,+0.05,1
106/09/21,30000,37200,1.24,1.24,1.24,1.24,+0.02,3
106/09/22,30000,38000,1.27,1.27,1.26,1.26,+0.02,3
106/09/25,20000,29600,1.46,1.50,1.46,1.50,+0.24,2
106/09/26,30000,43900,1.45,1.49,1.45,1.49,-0.01,3
106/09/27,20000,30530,1.53,1.53,1.52,1.52,+0.03,2
