96/04/23,319000,357480,1.18,1.18,1.00,1.15,-0.08,44
96/04/24,189000,228550,1.16,1.30,1.16,1.20,+0.05,35
96/04/25,168000,210040,1.20,1.30,1.20,1.20,0.00,34
96/04/26,333000,355880,1.20,1.20,1.00,1.06,-0.14,45
96/04/27,152000,161830,1.06,1.12,1.01,1.12,+0.06,20
96/04/30,117000,129860,1.18,1.18,1.03,1.13,+0.01,19
96/05/02,439000,483170,1.04,1.30,1.00,1.10,-0.03,50
96/05/03,231000,267720,1.03,1.30,1.00,1.30,+0.20,32
96/05/04,148000,150230,1.01,1.03,1.01,1.01,-0.29,17
96/05/07,6000,6880,1.15,1.15,1.13,1.13,+0.12,2
96/05/08,59000,52700,0.88,1.10,0.88,1.10,-0.03,7
96/05/09,25000,25630,1.05,1.06,0.98,1.06,-0.04,5
96/05/10,344000,227950,0.89,0.89,0.54,0.60,-0.46,64
96/05/11,156000,93700,0.61,0.61,0.60,0.60,0.00,15
96/05/14,97000,53020,0.59,0.59,0.51,0.51,-0.09,9
96/05/15,416000,156920,0.50,0.50,0.30,0.49,-0.02,41
96/05/16,82000,31520,0.48,0.48,0.32,0.45,-0.04,13
96/05/17,680000,190210,0.31,0.32,0.23,0.29,-0.16,41
96/05/18,382000,125570,0.28,0.38,0.26,0.36,+0.07,34
96/05/21,201000,72130,0.32,0.37,0.30,0.31,-0.05,13
96/05/22,100000,30700,0.28,0.33,0.28,0.33,+0.02,10
96/05/23,258000,49690,0.27,0.27,0.15,0.16,-0.17,31
96/05/24,262000,38490,0.18,0.21,0.11,0.14,-0.02,20
96/05/25,255000,27910,0.14,0.14,0.10,0.13,-0.01,19
96/05/28,76000,8940,0.12,0.12,0.09,0.12,-0.01,4
96/05/29,43000,4300,0.10,0.10,0.10,0.10,-0.02,3
96/05/30,35000,1960,0.02,0.10,0.02,0.10,0.00,5
96/05/31,59000,2980,0.05,0.08,0.05,0.08,-0.02,3
96/06/01,94000,4220,0.05,0.05,0.03,0.03,-0.05,5
96/06/04,149000,8550,0.05,0.09,0.05,0.09,+0.06,5
96/06/05,69000,5380,0.04,0.11,0.04,0.11,+0.02,7
96/06/06,0,0,0.00,0.00,0.00,0.00,---,0
96/06/07,123000,12130,0.07,0.17,0.07,0.17,+0.06,14
96/06/08,0,0,0.00,0.00,0.00,0.00,---,0
96/06/11,15000,900,0.04,0.10,0.04,0.10,-0.07,2
96/06/12,20000,900,0.04,0.05,0.04,0.05,-0.05,2
96/06/13,406000,4960,0.01,0.04,0.01,0.04,-0.01,10
96/06/14,233000,4860,0.02,0.04,0.02,0.04,0.00,4
96/06/20,50000,1500,0.03,0.03,0.03,0.03,0.00,1
96/06/21,168000,1880,0.01,0.03,0.01,0.03,0.00,3
96/06/22,0,0,0.00,0.00,0.00,0.00,---,0
96/06/23,0,0,0.00,0.00,0.00,0.01,-0.02,0
96/06/25,75000,750,0.01,0.01,0.01,0.01,0.00,2
96/06/26,10000,200,0.02,0.02,0.02,0.02,+0.01,1
96/06/27,0,0,0.00,0.00,0.00,0.01,-0.01,0
96/06/28,0,0,0.00,0.00,0.00,0.01,0.00,0
96/06/29,50000,500,0.01,0.01,0.01,0.01,0.00,2
96/07/02,50000,500,0.01,0.01,0.01,0.01,0.00,5
