106/04/20,0,0,---,---,---,---,---,0
106/04/21,0,0,---,---,---,---,---,0
106/04/24,48000,60560,1.25,1.29,1.17,1.17,-0.37,4
106/04/25,75000,103830,1.44,1.44,1.35,1.36,+0.19,7
106/04/26,233000,331480,1.42,1.52,1.42,1.52,+0.16,6
106/04/27,296000,440940,1.51,1.53,1.43,1.47,-0.05,8
106/04/28,256000,381080,1.49,1.49,1.43,1.43,-0.04,3
106/05/02,240000,340800,1.43,1.43,1.38,1.38,-0.05,6
106/05/03,101000,139380,1.38,1.38,1.38,1.38,0.00,1
106/05/04,1115000,1663180,1.41,1.56,1.41,1.50,+0.12,24
106/05/05,1079000,1491350,1.38,1.40,1.37,1.39,-0.11,20
106/05/08,37000,49900,1.38,1.38,1.34,1.34,-0.05,3
106/05/09,70000,82280,1.31,1.31,1.15,1.15,-0.19,5
106/05/10,8000,9520,1.19,1.19,1.19,1.19,+0.04,1
106/05/11,5000,6300,1.26,1.26,1.26,1.26,+0.07,1
106/05/12,25000,30740,1.22,1.24,1.22,1.22,-0.04,3
106/05/15,1132000,1569110,1.28,1.46,1.28,1.45,+0.23,42
106/05/16,1127000,1742180,1.51,1.58,1.45,1.45,0.00,47
106/05/17,178000,258460,1.44,1.50,1.37,1.50,+0.05,10
106/05/18,1215000,1953850,1.43,1.67,1.43,1.67,+0.17,45
106/05/19,1140000,1863610,1.66,1.67,1.57,1.57,-0.10,50
106/05/22,98000,149540,1.58,1.58,1.51,1.51,-0.06,9
106/05/23,98000,145570,1.52,1.52,1.47,1.47,-0.04,14
106/05/24,515000,801190,1.49,1.61,1.49,1.49,+0.02,13
106/05/25,404000,608150,1.50,1.52,1.43,1.43,-0.06,9
106/05/26,13000,18980,1.46,1.47,1.44,1.44,+0.01,3
106/05/31,214000,332880,1.52,1.58,1.52,1.55,+0.11,11
106/06/01,792000,1228750,1.56,1.57,1.52,1.55,0.00,18
106/06/02,659000,1033530,1.56,1.59,1.54,1.59,+0.04,21
106/06/03,463000,688570,1.54,1.54,1.45,1.47,-0.12,17
106/06/05,1260000,2027060,1.52,1.65,1.52,1.59,+0.12,45
106/06/06,903000,1407440,1.58,1.59,1.51,1.59,0.00,24
106/06/07,1086000,1595310,1.58,1.58,1.44,1.45,-0.14,19
106/06/08,619000,986810,1.58,1.66,1.52,1.53,+0.08,23
