99/09/30,1133359,39670015,35.00,35.25,35.00,35.00,X,833
99/10/01,360368,12619410,35.00,35.05,35.00,35.00,,335
99/10/04,306228,10581665,35.00,35.00,34.00,34.15,-0.85,311
99/10/05,120529,4091260,34.00,34.10,33.80,34.05,-0.10,128
99/10/06,88677,3016832,33.95,34.10,33.95,34.00,-0.05,95
99/10/07,85264,2917826,34.00,34.40,34.00,34.25,0.25,84
99/10/08,45795,1563296,34.30,34.30,34.10,34.15,-0.10,52
99/10/11,53892,1841205,34.15,34.20,34.15,34.20,0.05,58
99/10/12,50000,1705800,34.15,34.15,34.10,34.15,-0.05,50
99/10/13,55578,1896081,34.10,34.15,34.10,34.15,,56
99/10/14,87676,2989480,34.15,34.15,34.05,34.10,-0.05,95
99/10/15,85412,2909018,34.10,34.10,34.05,34.05,-0.05,84
99/10/18,110364,3739444,34.00,34.00,33.75,33.75,-0.30,104
99/10/19,96764,3263045,33.70,33.80,33.70,33.70,-0.05,102
99/10/20,35617,1200073,33.65,33.70,33.65,33.70,,37
99/10/21,31436,1059614,33.70,33.80,33.70,33.70,,29
99/10/22,22512,759254,33.70,33.75,33.70,33.70,,26
99/10/25,41941,1413360,33.70,33.70,33.65,33.65,-0.05,44
99/10/26,25245,850502,33.65,33.80,33.65,33.65,,33
99/10/27,39597,1333248,33.65,33.70,33.65,33.70,0.05,36
99/10/28,46960,1580900,33.70,33.70,33.65,33.65,-0.05,49
99/10/29,77564,2610582,33.65,33.70,33.65,33.65,,52
99/11/01,33384,1124290,33.65,33.70,33.65,33.65,,35
99/11/02,38287,1288706,33.65,33.70,33.65,33.65,,40
99/11/03,23405,788256,33.65,33.70,33.65,33.65,,20
99/11/04,36620,1233692,33.70,33.70,33.65,33.70,0.05,41
99/11/05,46215,1557356,33.70,33.70,33.65,33.70,,48
99/11/08,47168,1589659,33.70,33.75,33.70,33.75,0.05,49
99/11/09,68009,2293751,33.70,33.80,33.70,33.80,0.05,68
99/11/10,30160,1019899,33.80,33.90,33.80,33.80,,25
99/11/11,12722,430089,33.80,33.85,33.80,33.85,0.05,14
99/11/12,44312,1500248,33.90,33.90,33.85,33.90,0.05,26
99/11/15,30251,1027345,33.90,34.00,33.90,34.00,0.10,30
99/11/16,41018,1392257,33.95,34.00,33.90,33.90,-0.10,28
99/11/17,12083,409663,33.90,33.95,33.90,33.90,,13
99/11/18,12564,427204,33.90,33.95,33.90,33.95,0.05,14
99/11/19,20143,684575,33.95,34.00,33.95,34.00,0.05,23
99/11/22,29000,986000,34.00,34.00,34.00,34.00,,22
99/11/23,31205,1061449,34.00,34.05,34.00,34.05,0.05,31
99/11/24,19000,646950,34.05,34.05,34.05,34.05,,19
99/11/25,10143,345290,34.05,34.05,34.00,34.00,-0.05,11
99/11/26,39248,1333931,34.00,34.10,33.95,33.95,-0.05,32
99/11/29,22009,747754,33.95,34.00,33.95,34.00,0.05,21
99/11/30,5117,174133,34.00,34.05,34.00,34.05,0.05,7
99/12/01,28432,967053,34.00,34.05,34.00,34.00,-0.05,31
99/12/02,33143,1126687,34.00,34.00,34.00,34.00,,37
99/12/03,33150,1126327,34.00,34.00,33.90,33.90,-0.10,33
99/12/06,18811,637702,33.90,33.95,33.85,33.95,0.05,19
99/12/07,11000,373400,34.00,34.00,33.90,33.90,-0.05,11
99/12/08,10557,357881,33.90,33.90,33.90,33.90,,12
99/12/09,21000,711900,33.90,33.90,33.90,33.90,,21
99/12/10,27023,915532,33.90,33.90,33.80,33.80,-0.10,23
99/12/13,31109,1051178,33.80,33.90,33.75,33.75,-0.05,33
99/12/14,32064,1082010,33.75,33.80,33.70,33.70,-0.05,30
99/12/15,17475,589705,33.75,33.80,33.70,33.75,0.05,18
99/12/16,6448,217319,33.70,33.70,33.70,33.70,-0.05,9
99/12/17,14444,487362,33.70,33.80,33.70,33.80,0.10,15
99/12/20,15009,506855,33.75,33.80,33.75,33.80,,15
99/12/21,20286,686224,33.80,33.85,33.80,33.80,,21
99/12/22,12792,432517,33.80,33.85,33.80,33.85,0.05,17
99/12/23,19278,652018,33.85,33.85,33.80,33.85,,18
99/12/24,29264,991331,33.85,33.90,33.85,33.90,0.05,31
99/12/27,46455,1574945,33.90,34.20,33.80,33.90,,35
99/12/28,21561,732014,34.00,34.00,33.90,33.90,,25
99/12/29,60000,2031300,33.90,33.95,33.80,33.90,,34
99/12/30,13044,441889,33.90,33.90,33.85,33.90,,11
99/12/31,24721,836502,33.85,33.95,33.85,33.90,,29
100/01/03,17509,594849,34.00,34.20,33.85,33.90,,27
100/01/04,27387,929606,34.00,34.10,33.85,33.85,-0.05,24
100/01/05,20027,677212,33.90,33.90,33.80,33.80,-0.05,15
100/01/06,11021,372656,33.80,33.90,33.80,33.80,,16
100/01/07,35849,1211401,33.85,33.90,33.75,33.75,-0.05,26
100/01/10,8286,279657,33.75,33.80,33.75,33.80,0.05,11
100/01/11,16920,572099,33.80,33.95,33.80,33.95,0.15,14
100/01/12,9626,326984,33.95,34.00,33.95,33.95,,13
100/01/13,7296,247683,33.95,33.95,33.95,33.95,,9
100/01/14,17191,583335,33.95,33.95,33.95,33.95,,15
100/01/17,7111,241412,33.95,33.95,33.95,33.95,,7
