107/02/02,0,0,---,---,---,---,---,0
107/02/05,0,0,---,---,---,---,---,0
107/02/06,0,0,---,---,---,---,---,0
107/02/12,38000,29680,0.81,0.81,0.70,0.70,-0.10,3
107/02/21,393000,348380,0.80,0.94,0.80,0.94,+0.24,19
107/02/23,1224000,1012140,0.88,0.90,0.73,0.73,-0.10,40
107/02/26,432000,288770,0.73,0.73,0.60,0.60,-0.13,13
107/02/27,131000,72540,0.61,0.61,0.54,0.54,-0.06,6
107/03/01,232000,134910,0.52,0.60,0.52,0.57,+0.03,11
107/03/02,310000,176500,0.55,0.57,0.55,0.57,0.00,4
107/03/05,100000,58240,0.59,0.59,0.58,0.58,+0.01,4
107/03/07,286000,167740,0.58,0.59,0.58,0.59,+0.06,8
107/03/09,50000,28000,0.56,0.56,0.56,0.56,+0.01,1
107/03/12,1354000,866460,0.57,0.73,0.57,0.71,+0.15,23
107/03/13,1510000,1127200,0.71,0.81,0.67,0.72,+0.01,46
107/03/14,480000,336340,0.67,0.77,0.66,0.77,+0.05,25
107/03/15,381000,284290,0.74,0.77,0.71,0.73,-0.04,20
107/03/16,546000,452370,0.80,0.91,0.77,0.80,+0.07,31
107/03/19,999000,761540,0.76,0.80,0.73,0.76,-0.04,28
107/03/20,1973000,1763280,0.79,1.05,0.79,1.05,+0.29,83
107/03/21,1406000,1413590,1.02,1.06,0.93,0.94,-0.11,70
107/03/22,1260000,1343540,1.04,1.19,0.93,0.93,-0.01,86
107/03/23,965000,850300,0.77,0.94,0.77,0.90,-0.03,45
107/03/26,1121000,1165180,1.00,1.21,0.94,1.12,+0.22,79
107/03/27,599000,702920,1.14,1.25,1.09,1.15,+0.03,51
107/03/28,676000,764540,1.09,1.16,1.07,1.16,+0.01,32
107/03/29,962000,1091880,1.22,1.22,1.07,1.08,-0.08,50
107/03/30,1048000,1284720,1.15,1.38,1.14,1.14,+0.06,64
107/03/31,534000,652330,1.24,1.27,1.16,1.20,+0.06,36
107/04/02,566000,759920,1.39,1.41,1.25,1.25,+0.05,22
107/04/03,447000,575780,1.20,1.33,1.20,1.32,+0.07,25
107/04/09,806000,1231300,1.38,1.77,1.33,1.77,+0.45,76
107/04/10,910000,1411880,1.72,1.72,1.30,1.30,-0.47,63
107/04/11,376000,495770,1.37,1.40,1.15,1.24,-0.06,20
107/04/12,210000,256760,1.21,1.27,1.18,1.18,-0.06,13
107/04/13,529000,721650,1.26,1.49,1.26,1.28,+0.10,44
107/04/16,546000,764760,1.33,1.50,1.31,1.49,+0.21,42
107/04/17,586000,913600,1.58,1.65,1.49,1.52,+0.03,50
107/04/18,764000,1313000,1.60,1.93,1.60,1.75,+0.23,61
107/04/20,140000,223540,1.57,1.64,1.57,1.61,+0.09,11
107/04/23,154000,208890,1.56,1.56,1.15,1.17,-0.44,15
107/04/24,113000,109110,1.11,1.12,0.91,1.02,-0.15,9
107/04/25,307000,344340,1.00,1.15,1.00,1.12,+0.10,12
107/04/27,286000,291360,0.99,1.17,0.91,1.17,+0.25,10
107/04/30,361000,473720,1.26,1.43,1.22,1.43,+0.26,24
107/05/04,122000,135740,1.30,1.30,1.01,1.17,-0.28,10
107/05/07,117000,153320,1.21,1.41,1.21,1.29,+0.12,13
107/05/08,114000,140160,1.27,1.27,1.12,1.12,-0.17,8
107/05/09,98000,117980,1.20,1.23,1.18,1.23,+0.11,7
107/05/10,234000,340190,1.37,1.53,1.37,1.37,+0.14,28
