101/09/19,30000,33900,1.13,1.13,1.13,1.13,0.07,1
101/09/20,60000,68100,1.10,1.17,1.10,1.17,0.04,2
101/09/21,30000,35100,1.17,1.17,1.17,1.17,,1
101/09/24,5000,6000,1.20,1.20,1.20,1.20,0.03,1
101/09/25,5000,5800,1.16,1.16,1.16,1.16,-0.04,1
101/09/26,0,0,--,--,--,--,,0
101/09/27,0,0,--,--,--,--,,0
101/09/28,0,0,--,--,--,--,,0
101/10/01,201000,237180,1.18,1.18,1.18,1.18,X,3
101/10/02,2000,2220,1.11,1.11,1.11,1.11,-0.07,1
101/10/03,122000,147560,1.18,1.21,1.18,1.21,0.10,3
101/10/04,318000,374820,1.18,1.18,1.16,1.16,-0.05,4
101/10/05,2000,2220,1.11,1.11,1.11,1.11,-0.05,1
101/10/08,2000,2300,1.15,1.15,1.15,1.15,0.04,1
101/10/09,0,0,--,--,--,--,,0
101/10/11,6000,7260,1.20,1.22,1.20,1.22,X,2
101/10/12,0,0,--,--,--,--,,0
101/10/15,104000,134160,1.29,1.29,1.29,1.29,X,2
101/10/16,99000,120780,1.22,1.22,1.22,1.22,-0.07,1
101/10/17,125000,153070,1.17,1.26,1.17,1.26,0.04,4
101/10/18,122000,148480,1.23,1.23,1.16,1.17,-0.09,3
101/10/19,0,0,--,--,--,--,,0
101/10/22,0,0,--,--,--,--,,0
101/10/23,3000,3510,1.17,1.17,1.17,1.17,X,1
101/10/24,14000,16380,1.17,1.17,1.17,1.17,,1
101/10/25,0,0,--,--,--,--,,0
101/10/26,0,0,--,--,--,--,,0
101/10/29,0,0,--,--,--,--,,0
101/10/30,0,0,--,--,--,--,,0
101/10/31,60000,83300,1.39,1.39,1.38,1.38,X,2
101/11/01,139000,195000,1.47,1.47,1.39,1.40,0.02,3
101/11/02,198000,255420,1.29,1.29,1.29,1.29,-0.11,2
101/11/05,198000,249480,1.27,1.27,1.25,1.25,-0.04,2
101/11/06,322000,408690,1.27,1.28,1.26,1.26,0.01,4
101/11/07,421000,520800,1.24,1.25,1.22,1.25,-0.01,5
101/11/08,396000,502920,1.27,1.28,1.26,1.28,0.03,4
101/11/09,317000,431120,1.39,1.39,1.30,1.30,0.02,4
101/11/12,495000,642510,1.31,1.31,1.28,1.30,,5
101/11/13,694000,927030,1.30,1.38,1.30,1.36,0.06,8
101/11/14,495000,686070,1.40,1.40,1.37,1.37,0.01,5
101/11/15,248000,353160,1.42,1.44,1.42,1.44,0.07,3
101/11/16,85000,118000,1.37,1.40,1.37,1.37,-0.07,5
101/11/19,100000,127500,1.31,1.31,1.24,1.24,-0.13,5
101/11/20,155000,185450,1.22,1.22,1.17,1.17,-0.07,8
101/11/21,60000,70200,1.17,1.17,1.17,1.17,,1
101/11/22,0,0,--,--,--,--,,0
101/11/23,100000,102000,1.05,1.05,1.01,1.01,X,6
101/11/26,121000,106950,0.89,0.89,0.85,0.85,-0.16,6
101/11/27,20000,17200,0.86,0.86,0.86,0.86,0.01,1
101/11/28,307000,261350,0.89,0.89,0.85,0.85,-0.01,4
101/11/29,495000,398970,0.81,0.81,0.80,0.80,-0.05,5
101/11/30,208000,164320,0.79,0.79,0.79,0.79,-0.01,3
101/12/03,15000,10900,0.74,0.74,0.72,0.72,-0.07,2
101/12/04,5000,3800,0.76,0.76,0.76,0.76,0.04,2
101/12/05,10000,7000,0.70,0.70,0.70,0.70,-0.06,1
101/12/06,0,0,--,--,--,--,,0
101/12/07,0,0,--,--,--,--,,0
101/12/10,0,0,--,--,--,--,,0
101/12/11,40000,31800,0.79,0.80,0.79,0.80,X,4
101/12/12,10000,7000,0.70,0.70,0.70,0.70,-0.10,1
101/12/13,0,0,--,--,--,--,,0
101/12/14,10000,6500,0.65,0.65,0.65,0.65,X,1
101/12/17,40000,24800,0.62,0.62,0.62,0.62,-0.03,1
101/12/18,0,0,--,--,--,--,,0
101/12/19,0,0,--,--,--,--,,0
101/12/20,0,0,--,--,--,--,,0
101/12/21,0,0,--,--,--,--,,0
101/12/22,0,0,--,--,--,--,,0
101/12/24,0,0,--,--,--,--,,0
101/12/25,0,0,--,--,--,--,,0
101/12/26,0,0,--,--,--,--,,0
101/12/27,0,0,--,--,--,--,,0
101/12/28,0,0,--,--,--,--,,0
102/01/02,0,0,--,--,--,--,,0
102/01/03,0,0,--,--,--,--,,0
102/01/04,0,0,--,--,--,--,,0
102/01/07,0,0,--,--,--,--,,0
102/01/08,0,0,--,--,--,--,,0
102/01/09,0,0,--,--,--,--,,0
102/01/10,0,0,--,--,--,--,,0
102/01/11,0,0,--,--,--,--,,0
102/01/14,0,0,--,--,--,--,,0
102/01/15,0,0,--,--,--,--,,0
102/01/16,0,0,--,--,--,--,,0
102/01/17,0,0,--,--,--,--,,0
102/01/18,0,0,--,--,--,--,,0
102/01/21,0,0,--,--,--,--,,0
102/01/22,0,0,--,--,--,--,,0
102/01/23,0,0,--,--,--,--,,0
102/01/24,0,0,--,--,--,--,,0
102/01/25,0,0,--,--,--,--,,0
102/01/28,0,0,--,--,--,--,,0
102/01/29,0,0,--,--,--,--,,0
102/01/30,0,0,--,--,--,--,,0
102/01/31,0,0,--,--,--,--,,0
102/02/01,0,0,--,--,--,--,,0
102/02/04,0,0,--,--,--,--,,0
102/02/05,0,0,--,--,--,--,,0
102/02/06,0,0,--,--,--,--,,0
102/02/18,0,0,--,--,--,--,,0
102/02/19,0,0,--,--,--,--,,0
102/02/20,0,0,--,--,--,--,,0
102/02/21,0,0,--,--,--,--,,0
102/02/22,0,0,--,--,--,--,,0
102/02/23,0,0,--,--,--,--,,0
102/02/25,0,0,--,--,--,--,,0
102/02/26,0,0,--,--,--,--,,0
102/02/27,0,0,--,--,--,--,,0
102/03/01,0,0,--,--,--,--,,0
102/03/04,0,0,--,--,--,--,,0
102/03/05,0,0,--,--,--,--,,0
102/03/06,0,0,--,--,--,--,,0
102/03/07,0,0,--,--,--,--,,0
