106/06/21,993000,1083790,0.99,1.14,0.99,1.13,+0.11,43
106/09/12,0,0,---,---,---,---,---,0
106/09/13,0,0,---,---,---,---,---,0
106/09/15,39000,92030,2.35,2.37,2.35,2.37,+0.04,2
106/09/18,0,0,---,---,---,---,---,0
106/09/20,10000,24500,2.45,2.45,2.45,2.45,+0.08,1
106/09/21,0,0,---,---,---,---,---,0
106/09/22,10000,23900,2.39,2.39,2.39,2.39,-0.06,1
106/09/25,0,0,---,---,---,---,---,0
106/09/26,0,0,---,---,---,---,---,0
106/09/27,0,0,---,---,---,---,---,0
106/09/28,10000,24500,2.45,2.45,2.45,2.45,+0.06,1
106/09/29,0,0,---,---,---,---,---,0
106/09/30,0,0,---,---,---,---,---,0
106/10/03,0,0,---,---,---,---,---,0
106/10/06,0,0,---,---,---,---,---,0
106/10/11,0,0,---,---,---,---,---,0
106/10/12,0,0,---,---,---,---,---,0
106/10/13,0,0,---,---,---,---,---,0
106/10/16,0,0,---,---,---,---,---,0
106/10/17,0,0,---,---,---,---,---,0
106/10/18,0,0,---,---,---,---,---,0
106/10/19,0,0,---,---,---,---,---,0
