106/01/12,0,0,---,---,---,---,---,0
106/01/13,0,0,---,---,---,---,---,0
106/01/16,14000,18540,1.33,1.33,1.29,1.29,-0.05,2
106/01/17,22000,28140,1.27,1.29,1.27,1.29,0.00,2
106/01/18,175000,233270,1.33,1.34,1.33,1.34,+0.05,4
106/01/19,183000,240610,1.33,1.33,1.31,1.31,-0.03,3
106/01/20,20000,26300,1.30,1.33,1.30,1.33,+0.02,2
106/01/23,42000,56100,1.31,1.35,1.31,1.35,+0.02,3
106/01/24,42000,55300,1.30,1.34,1.30,1.34,-0.01,3
106/02/02,10000,12900,1.29,1.29,1.29,1.29,-0.05,1
106/02/03,20000,24800,1.23,1.25,1.23,1.25,-0.04,2
106/02/06,70000,78200,1.13,1.13,1.10,1.11,-0.14,3
106/02/07,252000,266400,1.09,1.09,1.04,1.04,-0.07,5
106/02/08,404000,450960,1.12,1.13,1.11,1.11,+0.07,8
106/02/09,225000,244130,1.08,1.10,1.08,1.09,-0.02,5
106/02/10,113000,119450,1.05,1.08,1.05,1.08,-0.01,3
106/02/13,40000,41200,1.02,1.04,1.02,1.04,-0.04,2
106/02/14,20000,21300,1.06,1.07,1.06,1.07,+0.03,2
106/02/15,0,0,---,---,---,---,---,0
106/02/16,367000,406440,1.08,1.12,1.08,1.12,+0.05,6
106/02/17,347000,390300,1.12,1.13,1.12,1.13,+0.01,4
106/02/18,98000,106820,1.09,1.09,1.09,1.09,-0.04,3
106/02/20,419000,468810,1.09,1.14,1.09,1.13,+0.04,6
106/02/21,350000,386420,1.11,1.11,1.03,1.03,-0.10,6
106/02/22,43000,41120,0.96,0.96,0.94,0.94,-0.09,3
106/02/23,243000,193790,0.84,0.84,0.73,0.75,-0.19,12
106/02/24,178000,138970,0.76,0.80,0.76,0.78,+0.03,8
106/03/01,135000,109380,0.80,0.83,0.80,0.83,+0.05,3
106/03/02,381000,314170,0.79,0.85,0.79,0.84,+0.01,6
106/03/03,257000,213560,0.80,0.87,0.80,0.85,+0.01,5
106/03/06,178000,148090,0.85,0.85,0.75,0.75,-0.10,5
106/03/07,63000,48510,0.77,0.77,0.77,0.77,+0.02,1
106/03/08,198000,141700,0.70,0.72,0.70,0.71,-0.06,7
106/03/09,389000,281390,0.74,0.75,0.67,0.67,-0.04,14
106/03/10,342000,237280,0.67,0.71,0.67,0.71,+0.04,13
106/03/13,475000,331080,0.71,0.72,0.69,0.72,+0.01,10
106/03/14,370000,259680,0.70,0.71,0.67,0.67,-0.05,8
106/03/15,239000,164910,0.69,0.69,0.69,0.69,+0.02,4
106/03/16,494000,341610,0.68,0.72,0.67,0.71,+0.02,10
106/03/17,537000,364630,0.70,0.70,0.66,0.66,-0.05,12
106/03/20,295000,191550,0.65,0.66,0.64,0.66,0.00,7
106/03/21,425000,276700,0.64,0.66,0.64,0.65,-0.01,9
106/03/22,165000,107850,0.65,0.67,0.65,0.65,0.00,5
106/03/23,272000,175240,0.64,0.67,0.60,0.67,+0.02,6
106/03/24,611000,427710,0.67,0.76,0.67,0.75,+0.08,7
106/03/27,113000,82490,0.73,0.73,0.73,0.73,-0.02,2
106/03/28,137000,104890,0.77,0.77,0.75,0.75,+0.02,7
106/03/29,251000,182680,0.71,0.74,0.71,0.74,-0.01,7
106/03/30,249000,184780,0.73,0.75,0.73,0.75,+0.01,3
106/03/31,100000,75000,0.75,0.75,0.75,0.75,0.00,1
106/04/05,146000,94900,0.65,0.65,0.65,0.65,-0.10,1
106/04/06,144000,90720,0.63,0.63,0.63,0.63,-0.02,1
