107/09/07,10000,10000,1.00,1.00,1.00,1.00,-0.17,1
107/09/12,0,0,---,---,---,---,---,0
107/09/13,0,0,---,---,---,---,---,0
107/09/19,0,0,---,---,---,---,---,0
107/09/20,0,0,---,---,---,---,---,0
107/09/25,0,0,---,---,---,---,---,0
107/10/01,120000,97400,0.82,0.82,0.81,0.81,+0.08,6
107/10/02,171000,160370,0.92,0.98,0.92,0.97,+0.16,5
107/10/03,0,0,---,---,---,---,---,0
107/10/04,61000,47370,0.78,0.78,0.76,0.76,-0.09,3
107/10/05,0,0,---,---,---,---,---,0
107/10/08,15000,7950,0.55,0.55,0.52,0.52,-0.08,2
107/10/09,5000,2450,0.49,0.49,0.49,0.49,-0.03,1
107/10/12,0,0,---,---,---,---,---,0
107/10/15,0,0,---,---,---,---,---,0
107/10/17,0,0,---,---,---,---,---,0
107/10/19,0,0,---,---,---,---,---,0
107/10/25,0,0,---,---,---,---,---,0
107/10/26,0,0,---,---,---,---,---,0
107/10/31,0,0,---,---,---,---,---,0
107/11/01,0,0,---,---,---,---,---,0
107/11/02,0,0,---,---,---,---,---,0
107/11/05,0,0,---,---,---,---,---,0
107/11/06,0,0,---,---,---,---,---,0
107/11/08,0,0,---,---,---,---,---,0
107/11/09,0,0,---,---,---,---,---,0
107/11/12,0,0,---,---,---,---,---,0
107/11/13,0,0,---,---,---,---,---,0
107/11/14,58000,22820,0.35,0.44,0.35,0.38,+0.07,4
107/11/16,120000,45250,0.37,0.40,0.35,0.35,+0.02,6
107/11/19,24000,7630,0.33,0.33,0.30,0.30,-0.05,3
107/11/20,20000,5200,0.26,0.26,0.26,0.26,-0.04,1
107/11/21,179000,55960,0.30,0.33,0.30,0.31,+0.05,9
107/11/26,0,0,---,---,---,---,---,0
107/11/27,0,0,---,---,---,---,---,0
107/11/29,0,0,---,---,---,---,---,0
107/11/30,95000,24700,0.26,0.26,0.26,0.26,-0.01,2
