103/07/30,65000,108150,1.69,1.69,1.59,1.59,-0.12,3
103/07/31,61000,92470,1.49,1.60,1.48,1.56,-0.03,6
103/08/01,5000,7010,1.42,1.42,1.39,1.40,-0.16,3
103/08/04,23000,29540,1.32,1.32,1.23,1.23,-0.17,5
103/08/05,1229000,1724160,1.34,1.45,1.34,1.40,+0.17,15
103/08/06,1216000,1557630,1.40,1.40,0.84,1.00,-0.40,23
103/08/07,92000,83460,0.93,1.05,0.89,0.89,-0.11,8
103/08/08,285000,289350,0.93,1.20,0.93,1.20,+0.31,9
103/08/11,739000,979050,1.30,1.56,1.22,1.56,+0.36,26
103/08/12,1372000,1921480,1.44,1.49,1.30,1.31,-0.25,36
103/08/13,589000,788400,1.27,1.45,1.27,1.39,+0.08,22
103/08/14,653000,856730,1.34,1.34,1.23,1.23,-0.16,15
103/08/15,93000,91550,1.00,1.02,0.97,0.97,-0.26,15
103/08/18,263000,205280,0.77,0.94,0.73,0.93,-0.04,14
103/08/19,811000,866160,1.01,1.13,1.01,1.09,+0.16,13
103/08/20,897000,905010,1.03,1.07,0.88,0.88,-0.21,16
103/08/21,970000,904570,0.76,0.98,0.73,0.98,+0.10,13
103/08/22,1336000,1482200,1.08,1.23,1.04,1.13,+0.15,33
103/08/25,1821000,2092470,1.11,1.22,1.08,1.10,-0.03,38
103/08/26,708000,813170,1.15,1.26,1.11,1.20,+0.10,22
103/08/27,880000,1064970,1.24,1.24,1.15,1.15,-0.05,21
103/08/28,622000,726830,1.21,1.23,1.13,1.13,-0.02,11
103/08/29,302000,340260,1.09,1.15,1.09,1.13,0.00,10
103/09/01,1181000,1425690,1.14,1.27,1.14,1.20,+0.07,34
103/09/02,843000,985030,1.19,1.23,1.03,1.03,-0.17,31
103/09/03,74000,71250,1.00,1.00,0.89,0.92,-0.11,6
103/09/04,1000,1000,1.00,1.00,1.00,1.00,+0.08,1
103/09/05,21000,21170,0.99,1.03,0.97,0.97,-0.03,5
103/09/09,5000,4900,0.98,0.98,0.98,0.98,+0.01,1
103/09/10,24000,22160,0.95,0.95,0.88,0.91,-0.07,5
103/09/11,76000,71660,0.92,0.97,0.89,0.89,-0.02,7
103/09/12,72000,57220,0.79,0.82,0.78,0.80,-0.09,8
103/09/15,149000,115020,0.72,0.79,0.72,0.77,-0.03,7
103/09/16,532000,443740,0.82,0.92,0.80,0.89,+0.12,17
103/09/17,72000,61950,0.86,0.87,0.83,0.84,-0.05,10
103/09/18,19000,15940,0.86,0.86,0.80,0.81,-0.03,7
103/09/19,1048000,980520,0.84,1.00,0.84,1.00,+0.19,18
103/09/22,2957000,3409010,1.13,1.29,1.07,1.20,+0.20,96
103/09/23,1836000,2186060,1.19,1.28,1.05,1.06,-0.14,66
103/09/24,3519000,4026020,1.07,1.23,1.01,1.20,+0.14,58
103/09/25,4806000,6054050,1.25,1.35,1.16,1.18,-0.02,115
103/09/26,2281000,2642750,1.12,1.26,1.06,1.15,-0.03,43
103/09/29,1622000,1830070,1.25,1.26,1.10,1.10,-0.05,23
103/09/30,1070000,1151130,1.03,1.11,1.03,1.08,-0.02,21
103/10/01,110000,114800,1.10,1.10,1.01,1.01,-0.07,8
103/10/02,375000,375540,1.02,1.02,0.98,0.98,-0.03,11
103/10/03,1012000,1040130,1.03,1.04,1.02,1.02,+0.04,16
103/10/06,744000,786250,1.00,1.50,0.99,1.50,+0.48,22
103/10/07,861000,1020940,1.28,1.28,1.15,1.16,-0.34,32
103/10/08,1252000,1657230,1.23,1.39,1.18,1.19,+0.03,37
103/10/09,2059000,2409600,1.25,1.28,1.01,1.13,-0.06,45
103/10/13,923000,921960,1.02,1.12,0.95,0.97,-0.16,25
103/10/14,179000,174680,1.00,1.04,0.93,0.98,+0.01,21
103/10/15,624000,573320,1.02,1.02,0.90,0.90,-0.08,29
103/10/16,255000,178300,0.76,0.78,0.64,0.72,-0.18,16
103/10/17,236000,135640,0.67,0.72,0.49,0.50,-0.22,14
103/10/20,20000,9200,0.46,0.46,0.46,0.46,-0.04,1
103/10/21,121000,69870,0.55,0.67,0.55,0.67,+0.21,4
103/10/22,222000,150800,0.70,0.70,0.65,0.66,-0.01,4
103/10/23,109000,74170,0.69,0.69,0.57,0.57,-0.09,3
103/10/24,1000,570,0.57,0.57,0.57,0.57,0.00,1
103/10/27,295000,121030,0.46,0.46,0.37,0.38,-0.19,7
103/10/28,390000,147900,0.38,0.45,0.36,0.45,+0.07,12
103/10/29,332000,172140,0.45,0.56,0.45,0.51,+0.06,8
103/10/30,200000,104000,0.52,0.52,0.52,0.52,+0.01,4
103/10/31,5000,2750,0.55,0.55,0.55,0.55,+0.03,1
