106/02/09,0,0,---,---,---,---,---,0
106/02/10,238000,210560,0.88,0.90,0.88,0.90,+0.03,4
106/02/13,238000,220090,0.92,0.93,0.92,0.92,+0.02,3
106/02/14,0,0,---,---,---,---,---,0
106/02/15,275000,240160,0.88,0.88,0.87,0.87,0.00,3
106/02/16,711000,631140,0.86,0.92,0.85,0.92,+0.05,8
106/02/17,416000,386480,0.93,0.93,0.91,0.91,-0.01,4
106/02/18,56000,49840,0.89,0.89,0.89,0.89,-0.02,1
106/02/20,255000,228940,0.89,0.90,0.89,0.90,+0.01,3
106/02/21,199000,179100,0.90,0.90,0.90,0.90,0.00,2
106/02/22,199000,173130,0.87,0.87,0.87,0.87,-0.03,2
106/02/23,232000,191490,0.83,0.83,0.75,0.75,-0.12,5
106/02/24,102000,82530,0.78,0.81,0.78,0.81,+0.06,2
106/03/01,285000,242660,0.84,0.86,0.84,0.86,+0.05,5
106/03/02,521000,454330,0.86,0.88,0.86,0.88,+0.02,5
106/03/03,396000,341560,0.87,0.87,0.86,0.86,-0.02,4
106/03/06,215000,185050,0.85,0.87,0.85,0.87,+0.01,2
106/03/07,181000,151820,0.83,0.85,0.83,0.84,-0.03,5
106/03/08,75000,62250,0.83,0.83,0.83,0.83,-0.01,3
106/03/09,603000,519430,0.85,0.88,0.85,0.87,+0.04,8
106/03/10,802000,703930,0.86,0.89,0.86,0.88,+0.01,7
106/03/13,319000,266580,0.85,0.85,0.81,0.82,-0.06,5
106/03/14,2000,1580,0.79,0.79,0.79,0.79,-0.03,1
106/03/15,0,0,---,---,---,---,---,0
106/03/16,0,0,---,---,---,---,---,0
106/03/17,4000,2980,0.75,0.75,0.74,0.74,-0.05,2
106/03/20,0,0,---,---,---,---,---,0
106/03/21,8000,6020,0.73,0.76,0.73,0.76,-0.01,2
106/03/22,200000,157900,0.79,0.79,0.78,0.78,+0.02,3
106/03/23,194000,145420,0.74,0.75,0.72,0.72,-0.06,3
106/03/24,199000,149250,0.75,0.75,0.75,0.75,+0.03,2
106/03/27,199000,147260,0.74,0.74,0.74,0.74,-0.01,2
106/03/28,519000,391860,0.74,0.79,0.74,0.79,+0.05,9
106/03/29,299000,227230,0.74,0.77,0.74,0.77,-0.02,3
106/03/30,339000,255240,0.76,0.76,0.75,0.75,-0.02,4
106/03/31,146000,109500,0.75,0.75,0.75,0.75,0.00,2
106/04/05,47000,33840,0.72,0.72,0.72,0.72,-0.03,1
106/04/06,10000,7200,0.72,0.72,0.72,0.72,0.00,1
106/04/07,144000,100400,0.70,0.70,0.68,0.68,-0.04,3
106/04/10,604000,415820,0.69,0.70,0.68,0.70,+0.02,8
106/04/11,591000,416160,0.69,0.73,0.69,0.73,+0.03,9
106/04/12,1311000,1037200,0.76,0.81,0.76,0.80,+0.07,26
106/04/13,864000,696170,0.78,0.94,0.78,0.83,+0.03,21
106/04/14,551000,443830,0.80,0.83,0.79,0.83,0.00,10
106/04/17,932000,826860,0.85,0.92,0.85,0.87,+0.04,17
106/04/18,327000,282630,0.87,0.89,0.86,0.86,-0.01,9
106/04/19,267000,226380,0.88,0.89,0.76,0.77,-0.09,8
106/04/20,304000,235450,0.76,0.79,0.76,0.79,+0.02,8
106/04/21,419000,311040,0.73,0.75,0.73,0.74,-0.05,8
106/04/24,244000,184340,0.74,0.77,0.72,0.75,+0.01,8
106/04/25,192000,137640,0.72,0.72,0.71,0.71,-0.04,4
106/04/26,62000,44640,0.72,0.72,0.72,0.72,+0.01,2
106/04/27,210000,153970,0.72,0.74,0.72,0.74,+0.02,4
106/04/28,207000,145100,0.71,0.71,0.70,0.70,-0.04,3
106/05/02,115000,89550,0.78,0.79,0.77,0.79,+0.09,5
106/05/03,917000,806080,0.80,0.94,0.80,0.90,+0.11,34
106/05/04,705000,616600,0.88,0.92,0.85,0.86,-0.04,20
106/05/05,61000,51930,0.86,0.86,0.81,0.81,-0.05,5
106/05/08,151000,126130,0.83,0.84,0.81,0.81,0.00,7
106/05/09,397000,325540,0.79,0.85,0.79,0.85,+0.04,6
106/05/10,293000,231540,0.81,0.81,0.78,0.78,-0.07,7
106/05/11,36000,28900,0.80,0.81,0.79,0.79,+0.01,4
106/05/12,123000,102390,0.80,0.84,0.80,0.83,+0.04,9
