102/05/07,6000,5850,0.95,1.00,0.95,1.00,+0.25,2
102/05/08,32000,42770,1.30,1.40,1.27,1.27,+0.27,7
102/05/09,26000,31410,1.21,1.21,1.20,1.21,-0.06,3
102/05/10,127000,186310,1.28,1.52,1.28,1.40,+0.19,7
102/05/13,12000,14100,1.16,1.20,1.14,1.20,-0.20,3
102/05/14,11000,12760,1.16,1.16,1.16,1.16,-0.04,2
102/05/15,63000,74520,1.26,1.26,1.14,1.14,-0.02,3
102/05/16,70000,80950,1.07,1.19,1.06,1.19,+0.05,4
102/05/17,122000,170890,1.28,1.45,1.28,1.43,+0.24,5
102/05/20,100000,137550,1.43,1.43,1.31,1.34,-0.09,9
102/05/21,179000,237820,1.43,1.43,1.22,1.27,-0.07,8
102/05/22,121000,152850,1.25,1.33,1.25,1.33,+0.06,3
102/05/23,15000,17700,1.26,1.26,1.14,1.14,-0.19,2
102/05/24,75000,82600,1.07,1.16,1.07,1.11,-0.03,5
102/05/27,162000,166960,1.03,1.08,1.03,1.08,-0.03,3
102/05/28,192000,221680,1.15,1.20,1.14,1.17,+0.09,5
102/05/29,185000,235600,1.21,1.31,1.21,1.31,+0.14,8
102/05/30,135000,177720,1.28,1.34,1.28,1.34,+0.03,5
102/05/31,30000,37990,1.38,1.38,1.19,1.19,-0.15,6
102/06/03,18000,18870,1.08,1.08,1.03,1.04,-0.15,4
102/06/04,608000,647820,1.06,1.08,1.05,1.05,+0.01,12
102/06/05,535000,528070,1.02,1.03,0.90,0.90,-0.15,11
102/06/06,392000,354100,0.83,0.94,0.83,0.92,+0.02,17
102/06/07,358000,338720,0.93,0.98,0.80,0.80,-0.12,8
102/06/10,2050000,2123040,0.90,1.08,0.90,1.06,+0.26,32
102/06/11,1067000,1086390,1.00,1.05,0.96,1.00,-0.06,19
102/06/13,5000,4650,0.93,0.93,0.93,0.93,-0.07,1
102/06/14,174000,157400,0.98,0.98,0.90,0.90,-0.03,4
102/06/17,166000,160620,0.98,0.98,0.94,0.94,+0.04,5
102/06/18,0,0,---,---,---,---,---,0
102/06/19,12000,10440,0.87,0.87,0.87,0.87,-0.04,2
102/06/20,10000,8000,0.80,0.80,0.80,0.80,-0.07,1
102/06/21,53000,31160,0.60,0.62,0.52,0.52,-0.28,3
102/06/24,20000,10000,0.50,0.50,0.50,0.50,-0.02,1
102/06/25,0,0,---,---,---,---,---,0
102/06/26,17000,8130,0.47,0.48,0.47,0.48,+0.05,2
102/06/27,20000,13200,0.66,0.66,0.66,0.66,+0.18,1
102/06/28,0,0,---,---,---,---,---,0
102/07/01,7000,5950,0.85,0.85,0.85,0.85,+0.21,1
102/07/02,20000,20400,1.02,1.02,1.02,1.02,+0.17,2
102/07/03,48000,45880,1.00,1.00,0.81,0.81,-0.21,3
102/07/04,10000,8100,0.81,0.81,0.81,0.81,0.00,2
102/07/05,10000,7500,0.74,0.76,0.74,0.76,-0.05,2
102/07/08,142000,102380,0.74,0.74,0.71,0.72,-0.04,5
102/07/09,136000,98680,0.73,0.73,0.67,0.67,-0.05,4
102/07/10,245000,114560,0.67,0.67,0.44,0.44,-0.23,6
102/07/11,503000,226790,0.36,0.49,0.36,0.47,+0.03,12
102/07/12,143000,73420,0.48,0.55,0.48,0.55,+0.08,5
102/07/15,76000,38880,0.48,0.63,0.48,0.63,+0.08,2
102/07/16,63000,38430,0.61,0.61,0.61,0.61,-0.02,1
102/07/17,113000,53940,0.55,0.55,0.38,0.38,-0.23,5
102/07/18,224000,48310,0.22,0.23,0.21,0.23,-0.15,4
102/07/19,684000,93240,0.13,0.15,0.13,0.14,-0.09,11
102/07/22,30000,5900,0.22,0.22,0.15,0.15,+0.01,2
102/07/23,13000,2870,0.29,0.29,0.20,0.20,+0.05,2
102/07/24,53000,14970,0.24,0.30,0.24,0.29,+0.09,7
102/07/25,10000,1800,0.18,0.18,0.18,0.18,-0.11,1
102/07/26,10000,2100,0.21,0.21,0.21,0.21,+0.03,1
102/07/29,0,0,---,---,---,---,---,0
102/07/30,0,0,---,---,---,---,---,0
102/07/31,0,0,---,---,---,---,---,0
102/08/01,118000,13880,0.11,0.16,0.11,0.16,-0.05,4
102/08/02,0,0,---,---,---,---,---,0
102/08/05,20000,1600,0.08,0.08,0.08,0.08,-0.07,2
102/08/06,0,0,---,---,---,---,---,0
102/08/07,214000,11860,0.06,0.06,0.04,0.06,-0.02,6
102/08/08,18000,1360,0.08,0.08,0.07,0.07,+0.01,2
102/08/09,89000,7830,0.07,0.11,0.07,0.11,+0.04,2
102/08/12,0,0,---,---,---,---,---,0
102/08/13,139000,19250,0.13,0.15,0.13,0.15,+0.04,7
102/08/14,15000,2400,0.16,0.16,0.16,0.16,+0.01,1
102/08/15,256000,68530,0.22,0.28,0.22,0.25,+0.09,7
102/08/16,49000,11270,0.23,0.23,0.23,0.23,-0.02,1
102/08/19,20000,4800,0.24,0.24,0.24,0.24,+0.01,2
102/08/20,0,0,---,---,---,---,---,0
