101/03/03,10000,11200,1.12,1.12,1.12,1.12,-0.01,1
101/03/05,47000,52180,1.12,1.14,1.08,1.08,-0.04,3
101/03/06,37000,38000,1.05,1.05,1.00,1.00,-0.08,2
101/03/07,0,0,---,---,---,---,---,0
101/03/08,0,0,---,---,---,---,---,0
101/03/09,10000,9400,0.94,0.94,0.94,0.94,+0.04,1
101/03/12,109000,108600,1.00,1.00,0.95,0.95,+0.01,3
101/03/13,134000,129230,0.97,0.97,0.94,0.94,-0.01,5
101/03/14,693000,697450,0.97,1.03,0.97,1.00,+0.06,17
101/03/15,715000,716410,1.00,1.02,0.97,0.97,-0.03,16
101/03/16,281000,261440,0.98,0.98,0.91,0.91,-0.06,15
101/03/19,210000,195600,0.94,0.94,0.91,0.91,0.00,4
101/03/20,51000,44370,0.87,0.87,0.87,0.87,-0.04,2
101/03/21,239000,202440,0.86,0.86,0.84,0.84,-0.03,7
101/03/22,209000,175560,0.84,0.84,0.84,0.84,0.00,4
101/03/23,53000,44420,0.84,0.84,0.80,0.80,-0.04,3
101/03/26,6000,4720,0.78,0.79,0.78,0.79,-0.01,2
101/03/27,60000,46800,0.78,0.78,0.78,0.78,-0.01,1
101/03/28,40000,30800,0.77,0.77,0.77,0.77,-0.01,1
101/03/29,149000,100030,0.69,0.69,0.61,0.61,-0.16,3
101/03/30,129000,79690,0.61,0.65,0.61,0.64,+0.03,4
101/04/02,0,0,---,---,---,---,---,0
101/04/03,57000,32580,0.60,0.60,0.54,0.54,-0.10,5
101/04/05,62000,30300,0.45,0.52,0.44,0.52,-0.02,7
101/04/06,47000,24920,0.52,0.54,0.52,0.54,+0.02,8
101/04/09,52000,27680,0.44,0.56,0.44,0.56,+0.02,2
101/04/10,13000,7420,0.57,0.58,0.57,0.58,+0.02,2
101/04/11,0,0,---,---,---,---,---,0
101/04/12,10000,6100,0.61,0.61,0.61,0.61,+0.04,1
101/04/13,492000,305890,0.64,0.64,0.61,0.62,+0.01,11
101/04/16,336000,185680,0.57,0.58,0.55,0.55,-0.07,7
101/04/17,7000,3480,0.50,0.50,0.49,0.49,-0.06,2
101/04/18,0,0,---,---,---,---,---,0
101/04/19,0,0,---,---,---,---,---,0
101/04/20,19000,8290,0.45,0.45,0.41,0.43,+0.01,4
101/04/23,0,0,---,---,---,---,---,0
101/04/24,10000,3900,0.39,0.39,0.39,0.39,-0.02,1
101/04/25,10000,4100,0.41,0.41,0.41,0.41,+0.02,1
101/04/26,154000,54000,0.37,0.37,0.35,0.35,-0.06,3
101/04/27,159000,41940,0.27,0.27,0.26,0.27,-0.08,3
101/04/30,110000,25700,0.20,0.28,0.20,0.28,+0.01,7
101/05/02,169000,47910,0.26,0.29,0.26,0.28,0.00,3
101/05/03,92000,27620,0.31,0.31,0.30,0.30,+0.02,3
101/05/04,0,0,---,---,---,---,---,0
101/05/07,0,0,---,---,---,---,---,0
101/05/08,297000,56430,0.19,0.19,0.19,0.19,-0.03,3
101/05/09,2746000,382460,0.13,0.14,0.13,0.13,-0.06,31
101/05/10,390000,48500,0.12,0.14,0.12,0.13,0.00,7
101/05/11,298000,40720,0.13,0.14,0.13,0.14,+0.01,4
101/05/14,0,0,---,---,---,---,---,0
101/05/15,407000,57080,0.14,0.15,0.14,0.15,+0.01,2
101/05/16,0,0,---,---,---,---,---,0
101/05/17,1650000,198850,0.13,0.14,0.10,0.14,0.00,17
101/05/18,10000,1200,0.12,0.12,0.12,0.12,-0.02,1
101/05/21,0,0,---,---,---,---,---,0
101/05/22,11000,2290,0.29,0.29,0.20,0.20,+0.09,2
101/05/23,11000,2180,0.18,0.20,0.18,0.20,0.00,2
101/05/24,525000,97950,0.19,0.19,0.18,0.18,-0.02,6
101/05/25,0,0,---,---,---,---,---,0
101/05/28,0,0,---,---,---,---,---,0
101/05/29,790000,131600,0.16,0.17,0.16,0.17,+0.02,9
101/05/30,310000,49600,0.16,0.16,0.16,0.16,-0.01,4
101/05/31,0,0,---,---,---,---,---,0
101/06/01,10000,1100,0.11,0.11,0.11,0.11,-0.06,1
101/06/04,0,0,---,---,---,---,---,0
101/06/05,1277000,118900,0.09,0.10,0.09,0.10,+0.02,17
101/06/06,0,0,---,---,---,---,---,0
101/06/07,0,0,---,---,---,---,---,0
101/06/08,0,0,---,---,---,---,---,0
101/06/11,0,0,---,---,---,---,---,0
101/06/12,0,0,---,---,---,---,---,0
101/06/13,0,0,---,---,---,---,---,0
101/06/14,0,0,---,---,---,---,---,0
