104/12/16,0,0,---,---,---,---,---,0
104/12/17,0,0,---,---,---,---,---,0
104/12/18,111000,93240,0.84,0.84,0.84,0.84,+0.02,4
104/12/21,101000,79580,0.80,0.80,0.77,0.77,-0.07,4
104/12/22,460000,367800,0.78,0.83,0.78,0.83,+0.06,5
104/12/23,480000,379430,0.78,0.80,0.78,0.78,-0.05,6
104/12/24,557000,479020,0.86,0.86,0.86,0.86,+0.08,9
104/12/25,537000,468190,0.86,0.88,0.86,0.87,+0.01,10
104/12/28,83000,65970,0.79,0.80,0.79,0.80,-0.07,3
104/12/29,101000,82790,0.81,0.82,0.81,0.82,+0.02,2
104/12/30,98000,78560,0.79,0.82,0.79,0.82,0.00,2
104/12/31,80000,65200,0.81,0.82,0.81,0.82,0.00,2
105/01/04,359000,300970,0.81,0.85,0.81,0.84,+0.02,6
105/01/05,1063000,946180,0.84,0.93,0.83,0.91,+0.07,17
105/01/06,2298000,2170860,0.91,1.01,0.89,0.96,+0.05,43
105/01/07,2274000,2271490,0.96,1.11,0.95,1.06,+0.10,44
105/01/08,801000,837850,1.06,1.07,0.96,0.99,-0.07,25
105/01/11,314000,321990,1.01,1.05,1.00,1.02,+0.03,11
105/01/12,1183000,1356900,1.02,1.28,1.02,1.28,+0.26,39
105/01/13,997000,1180140,1.19,1.25,1.16,1.16,-0.12,31
105/01/14,383000,472700,1.21,1.27,1.17,1.18,+0.02,14
105/01/15,318000,331920,1.03,1.06,1.01,1.03,-0.15,13
105/01/18,52000,52960,1.06,1.06,0.94,0.94,-0.09,7
105/01/19,17000,17000,1.00,1.00,1.00,1.00,+0.06,1
105/01/20,609000,579400,0.94,1.00,0.94,0.99,-0.01,11
105/01/21,487000,503400,0.99,1.06,0.99,1.02,+0.03,15
105/01/22,786000,809400,0.99,1.07,0.99,1.05,+0.03,14
105/01/25,183000,181220,1.00,1.01,0.98,0.98,-0.07,6
105/01/26,114000,111720,0.98,0.98,0.98,0.98,0.00,3
105/01/27,434000,406210,0.90,0.94,0.89,0.94,-0.04,13
105/01/28,420000,405370,0.94,0.97,0.94,0.94,0.00,8
105/01/29,10000,8900,0.89,0.89,0.89,0.89,-0.05,1
105/01/30,0,0,---,---,---,---,---,0
105/02/01,281000,245340,0.88,0.88,0.86,0.86,+0.03,5
105/02/02,276000,221540,0.81,0.85,0.79,0.85,-0.01,6
105/02/03,200000,182000,0.91,0.91,0.91,0.91,+0.06,1
105/02/15,952000,861740,0.86,0.96,0.86,0.94,+0.03,13
105/02/16,327000,275200,0.85,0.86,0.81,0.81,-0.13,6
105/02/17,35000,30450,0.87,0.87,0.87,0.87,+0.06,3
105/02/18,20000,16600,0.82,0.84,0.82,0.84,-0.03,2
105/02/19,135000,105100,0.77,0.78,0.77,0.78,-0.06,3
105/02/22,282000,238040,0.80,0.86,0.80,0.82,+0.04,9
105/02/23,679000,563170,0.77,0.86,0.77,0.84,+0.02,12
105/02/24,1451000,1311950,0.84,0.99,0.84,0.96,+0.12,41
105/02/25,4394000,4443820,0.98,1.09,0.91,1.04,+0.08,79
105/02/26,3497000,3594840,1.00,1.09,0.97,1.02,-0.02,89
105/03/01,993000,984280,1.00,1.01,0.97,1.01,-0.01,24
105/03/02,357000,342070,0.95,0.98,0.94,0.97,-0.04,16
105/03/03,646000,661840,0.96,1.06,0.96,1.03,+0.06,22
105/03/04,914000,961980,1.01,1.08,1.01,1.02,-0.01,26
105/03/07,1259000,1354690,1.04,1.12,1.03,1.07,+0.05,41
105/03/08,678000,707160,1.06,1.06,1.02,1.03,-0.04,18
105/03/09,450000,477850,1.05,1.07,1.04,1.04,+0.01,27
105/03/10,303000,322210,1.07,1.08,1.05,1.07,+0.03,12
105/03/11,283000,294740,1.05,1.05,1.02,1.04,-0.03,16
105/03/14,85000,86320,1.01,1.03,0.96,0.96,-0.08,14
105/03/15,33000,32050,0.94,1.00,0.94,0.99,+0.03,7
105/03/16,57000,53680,0.98,0.98,0.94,0.96,-0.03,5
105/03/17,437000,418560,0.93,0.97,0.93,0.95,-0.01,13
105/03/18,243000,229460,0.94,0.97,0.94,0.97,+0.02,11
105/03/21,441000,392010,0.93,0.93,0.86,0.88,-0.09,15
105/03/22,132000,110970,0.84,0.87,0.83,0.84,-0.04,11
105/03/23,1082000,999470,0.84,0.94,0.84,0.94,+0.10,22
105/03/24,579000,544610,0.93,0.95,0.92,0.93,-0.01,16
105/03/25,1169000,1131430,0.95,0.99,0.95,0.97,+0.04,22
105/03/28,1528000,1556690,0.96,1.14,0.96,1.14,+0.17,29
105/03/29,661000,741860,1.14,1.22,1.10,1.22,+0.08,22
105/03/30,38000,45010,1.18,1.20,1.17,1.20,-0.02,7
105/03/31,51000,57830,1.12,1.15,1.12,1.15,-0.05,6
105/04/01,1166000,1357660,1.12,1.19,1.12,1.15,0.00,13
