106/05/16,0,0,---,---,---,---,---,0
106/05/17,70000,61300,0.89,0.89,0.84,0.84,+0.06,2
106/05/18,314000,263020,0.76,0.88,0.76,0.88,+0.04,4
106/05/19,432000,391960,0.88,0.95,0.86,0.94,+0.06,12
106/05/22,198000,184300,0.94,0.94,0.90,0.92,-0.02,10
106/05/23,170000,154700,0.91,0.91,0.91,0.91,-0.01,2
106/05/24,165000,143550,0.87,0.87,0.87,0.87,-0.04,1
106/05/25,26000,21580,0.83,0.83,0.83,0.83,-0.04,4
106/05/26,113000,92360,0.80,0.82,0.80,0.82,-0.01,3
106/05/31,98000,81340,0.86,0.86,0.80,0.80,-0.02,2
106/06/01,433000,399760,0.88,0.96,0.88,0.96,+0.16,6
106/06/02,651000,676260,1.07,1.07,1.01,1.06,+0.10,19
106/06/03,199000,213960,1.03,1.10,1.03,1.10,+0.04,10
106/06/05,801000,819660,1.05,1.09,1.02,1.09,-0.01,12
106/06/06,728000,791920,1.09,1.09,1.03,1.03,-0.06,7
