106/01/06,200000,219000,1.08,1.11,1.08,1.11,0.00,4
106/01/09,412000,456250,1.14,1.14,1.06,1.06,-0.05,16
106/01/10,212000,198620,0.98,0.98,0.91,0.92,-0.14,10
106/01/11,0,0,---,---,---,---,---,0
106/01/12,92000,80040,0.87,0.87,0.87,0.87,-0.01,1
106/01/13,103000,89830,0.87,0.89,0.87,0.89,+0.02,5
106/01/16,7000,6020,0.86,0.86,0.86,0.86,-0.03,2
106/01/17,15000,12750,0.85,0.85,0.85,0.85,-0.01,1
106/01/18,15000,12900,0.86,0.86,0.86,0.86,+0.01,1
106/01/19,22000,19020,0.84,0.87,0.84,0.87,+0.01,2
106/01/20,0,0,---,---,---,---,---,0
106/01/23,0,0,---,---,---,---,---,0
106/01/24,18000,14220,0.79,0.79,0.79,0.79,-0.04,1
106/02/02,84000,66420,0.78,0.80,0.78,0.80,+0.01,5
106/02/03,125000,104510,0.80,0.85,0.80,0.83,+0.03,6
106/02/06,64000,57680,0.92,0.92,0.90,0.90,+0.07,3
106/02/07,0,0,---,---,---,---,---,0
106/02/08,23000,21390,0.93,0.93,0.93,0.93,+0.03,1
106/02/09,0,0,---,---,---,---,---,0
106/02/10,0,0,---,---,---,---,---,0
106/02/13,10000,9200,0.92,0.92,0.92,0.92,-0.01,1
106/02/14,10000,8400,0.84,0.84,0.84,0.84,-0.08,1
106/02/15,11000,9780,0.89,0.90,0.87,0.89,+0.05,4
106/02/16,31000,27080,0.86,0.89,0.83,0.89,0.00,3
106/02/17,0,0,---,---,---,---,---,0
106/02/18,0,0,---,---,---,---,---,0
106/02/20,4000,3520,0.88,0.88,0.88,0.88,+0.02,1
106/02/21,134000,115200,0.85,0.86,0.85,0.86,-0.02,4
106/02/22,0,0,---,---,---,---,---,0
106/02/23,282000,317010,0.97,1.20,0.97,1.20,+0.33,12
106/02/24,280000,308130,1.11,1.13,1.07,1.08,-0.12,13
106/03/01,94000,96010,1.03,1.04,1.00,1.01,-0.07,5
106/03/02,162000,160780,1.05,1.06,0.94,0.94,-0.07,8
106/03/03,89000,85440,0.96,0.96,0.96,0.96,+0.02,2
106/03/06,0,0,---,---,---,---,---,0
106/03/07,21000,16420,0.82,0.82,0.78,0.78,-0.15,3
106/03/08,113000,105950,0.83,0.95,0.83,0.89,+0.11,6
106/03/09,321000,277120,0.89,0.89,0.84,0.84,-0.05,9
106/03/10,365000,304200,0.80,0.90,0.80,0.86,+0.02,10
106/03/13,292000,253090,0.84,0.91,0.84,0.88,+0.02,6
106/03/14,243000,221400,0.88,0.95,0.88,0.94,+0.06,6
106/03/15,324000,304570,0.94,0.95,0.93,0.94,0.00,5
106/03/16,281000,265740,0.93,0.96,0.93,0.93,-0.01,6
106/03/17,32000,28490,0.89,0.90,0.89,0.90,-0.03,2
106/03/20,33000,30830,0.91,0.94,0.90,0.94,+0.04,5
106/03/21,24000,24020,1.02,1.02,0.98,0.98,+0.04,5
106/03/22,72000,66480,0.91,0.94,0.91,0.94,-0.04,7
106/03/23,183000,179250,0.98,1.02,0.93,0.97,+0.03,13
