102/05/03,114000,114200,1.00,1.02,1.00,1.02,+0.05,3
102/05/06,521000,546160,1.03,1.07,1.03,1.05,+0.03,10
102/05/07,33000,33720,1.02,1.04,1.02,1.04,-0.01,3
102/05/08,751000,770970,1.02,1.03,1.02,1.02,-0.02,16
102/05/09,426000,378480,0.87,0.90,0.86,0.88,-0.14,13
102/05/10,700000,570130,0.82,0.86,0.80,0.86,-0.02,15
102/05/13,136000,114090,0.86,0.86,0.82,0.84,-0.02,8
102/05/14,54000,43280,0.82,0.82,0.80,0.80,-0.04,2
102/05/15,32000,24660,0.78,0.78,0.76,0.76,-0.04,3
102/05/16,12000,9110,0.77,0.78,0.75,0.75,-0.01,3
102/05/17,21000,15730,0.74,0.76,0.74,0.76,+0.01,7
102/05/20,0,0,---,---,---,---,---,0
102/05/21,0,0,---,---,---,---,---,0
102/05/22,20000,15000,0.74,0.76,0.74,0.76,+0.02,4
102/05/23,114000,89900,0.78,0.79,0.78,0.79,+0.03,6
102/05/24,5000,4100,0.82,0.82,0.82,0.82,+0.03,2
102/05/27,258000,201240,0.78,0.78,0.78,0.78,-0.04,1
102/05/28,179000,137830,0.77,0.77,0.77,0.77,-0.01,3
102/05/29,65000,49900,0.77,0.77,0.76,0.76,-0.01,2
102/05/30,90000,70400,0.78,0.79,0.78,0.79,+0.03,2
102/05/31,40000,32550,0.81,0.83,0.81,0.83,+0.04,4
102/06/03,7000,5600,0.80,0.80,0.80,0.80,-0.03,1
102/06/04,0,0,---,---,---,---,---,0
102/06/05,0,0,---,---,---,---,---,0
102/06/06,20000,15800,0.79,0.79,0.79,0.79,+0.01,1
102/06/07,20000,15450,0.80,0.80,0.76,0.77,-0.02,3
102/06/10,55000,36250,0.70,0.70,0.65,0.66,-0.11,3
102/06/11,501000,318690,0.63,0.67,0.62,0.67,+0.01,9
102/06/13,51000,35190,0.69,0.69,0.69,0.69,+0.02,1
102/06/14,0,0,---,---,---,---,---,0
102/06/17,0,0,---,---,---,---,---,0
102/06/18,0,0,---,---,---,---,---,0
