103/10/20,3000,2600,0.86,0.88,0.86,0.88,-0.01,2
103/10/21,7000,5660,0.81,0.81,0.80,0.80,-0.08,3
103/10/22,39000,34210,0.86,0.89,0.82,0.82,+0.02,4
103/10/23,18000,12830,0.72,0.73,0.71,0.73,-0.09,3
103/10/24,0,0,---,---,---,---,---,0
103/10/27,52000,32360,0.71,0.71,0.60,0.60,-0.14,12
103/10/28,8000,5420,0.64,0.74,0.64,0.74,+0.14,2
103/10/29,29000,23030,0.77,0.81,0.77,0.79,+0.05,3
103/10/30,29000,26000,0.90,0.90,0.88,0.90,+0.11,3
103/10/31,3000,2820,0.94,0.94,0.94,0.94,+0.04,1
103/11/03,10000,9040,0.91,0.91,0.90,0.90,-0.04,3
103/11/04,21000,19950,0.95,0.95,0.95,0.95,+0.05,2
103/11/05,5000,4350,0.87,0.87,0.87,0.87,-0.08,1
103/11/06,19000,14580,0.78,0.78,0.75,0.75,-0.12,3
103/11/07,1000,770,0.77,0.77,0.77,0.77,+0.02,1
103/11/10,0,0,---,---,---,---,---,0
103/11/11,7000,5180,0.74,0.74,0.74,0.74,-0.03,1
103/11/12,1000,720,0.72,0.72,0.72,0.72,-0.02,1
103/11/13,0,0,---,---,---,---,---,0
103/11/14,68000,43550,0.67,0.67,0.64,0.64,-0.09,3
103/11/17,15000,8580,0.60,0.60,0.55,0.58,-0.06,3
103/11/18,6000,4140,0.70,0.70,0.64,0.64,+0.06,2
103/11/19,5000,3300,0.66,0.66,0.66,0.66,+0.02,1
103/11/20,60000,40800,0.68,0.68,0.68,0.68,+0.02,1
103/11/21,1000,660,0.66,0.66,0.66,0.66,-0.02,1
103/11/24,5000,3400,0.68,0.68,0.68,0.68,+0.02,1
103/11/25,0,0,---,---,---,---,---,0
103/11/26,58000,40120,0.70,0.70,0.64,0.64,-0.03,2
103/11/27,50000,33000,0.66,0.66,0.66,0.66,+0.02,2
103/11/28,100000,61000,0.61,0.61,0.61,0.61,-0.05,1
103/12/01,0,0,---,---,---,---,---,0
103/12/02,629000,403960,0.64,0.66,0.64,0.66,+0.04,7
103/12/03,1311000,862800,0.66,0.67,0.64,0.67,+0.01,11
103/12/04,740000,491190,0.67,0.67,0.64,0.66,-0.01,6
103/12/05,250000,162080,0.65,0.65,0.64,0.64,-0.02,3
103/12/08,224000,166550,0.68,0.83,0.68,0.83,+0.19,11
103/12/09,551000,461780,0.84,0.86,0.82,0.82,-0.01,13
103/12/10,639000,590130,0.88,0.95,0.86,0.91,+0.09,22
103/12/11,519000,481470,0.91,0.93,0.90,0.90,-0.01,4
103/12/12,350000,359550,0.95,1.11,0.95,1.11,+0.21,13
103/12/15,170000,186250,1.14,1.14,1.05,1.05,-0.06,7
103/12/16,337000,308960,1.04,1.06,0.88,0.89,-0.16,13
103/12/17,209000,191360,0.91,0.94,0.91,0.92,+0.03,9
103/12/18,200000,194840,0.95,0.98,0.92,0.92,0.00,7
103/12/19,286000,267660,0.97,0.97,0.81,0.81,-0.11,6
103/12/22,30000,24300,0.79,0.83,0.79,0.82,+0.01,5
103/12/23,0,0,---,---,---,---,---,0
103/12/24,0,0,---,---,---,---,---,0
103/12/25,11000,8850,0.81,0.81,0.80,0.80,-0.02,2
103/12/26,140000,110800,0.80,0.80,0.78,0.78,-0.02,3
103/12/27,96000,76140,0.81,0.81,0.78,0.78,0.00,4
103/12/29,275000,216050,0.79,0.80,0.77,0.77,-0.01,9
103/12/30,267000,196240,0.77,0.77,0.68,0.68,-0.09,6
103/12/31,365000,266290,0.70,0.75,0.70,0.75,+0.07,7
104/01/05,561000,431160,0.76,0.80,0.74,0.76,+0.01,10
104/01/06,215000,152850,0.71,0.73,0.71,0.72,-0.04,5
104/01/07,347000,251980,0.70,0.74,0.70,0.72,0.00,8
104/01/08,438000,308680,0.71,0.74,0.70,0.74,+0.02,8
104/01/09,322000,232960,0.73,0.73,0.72,0.72,-0.02,7
104/01/12,157000,109510,0.73,0.73,0.68,0.68,-0.04,5
104/01/13,109000,77290,0.71,0.71,0.69,0.69,+0.01,4
104/01/14,395000,304430,0.75,0.79,0.74,0.75,+0.06,10
104/01/15,1347000,1122620,0.75,0.86,0.75,0.83,+0.08,33
104/01/16,1225000,932450,0.83,0.83,0.61,0.78,-0.05,16
104/01/19,280000,226700,0.81,0.81,0.80,0.80,+0.02,3
104/01/20,25000,19100,0.74,0.77,0.74,0.77,-0.03,2
104/01/21,40000,32450,0.80,0.83,0.80,0.80,+0.03,4
104/01/22,0,0,---,---,---,---,---,0
104/01/23,559000,402110,0.73,0.73,0.68,0.70,-0.08,11
104/01/26,593000,410760,0.72,0.73,0.68,0.68,-0.02,8
104/01/27,347000,248950,0.71,0.73,0.71,0.73,+0.05,6
104/01/28,130000,87700,0.66,0.68,0.66,0.67,-0.06,5
104/01/29,439000,286240,0.66,0.66,0.64,0.64,-0.03,8
104/01/30,139000,86080,0.64,0.64,0.61,0.61,-0.03,3
104/02/02,249000,137420,0.58,0.58,0.48,0.49,-0.12,8
104/02/03,215000,111300,0.47,0.54,0.47,0.52,+0.03,7
104/02/04,105000,51850,0.50,0.50,0.48,0.50,-0.02,7
104/02/05,30000,15400,0.51,0.52,0.51,0.52,+0.02,3
104/02/06,80000,41300,0.56,0.56,0.51,0.51,-0.01,2
104/02/09,30000,15000,0.50,0.50,0.50,0.50,-0.01,2
104/02/10,0,0,---,---,---,---,---,0
104/02/11,0,0,---,---,---,---,---,0
104/02/12,0,0,---,---,---,---,---,0
104/02/13,75000,37450,0.49,0.50,0.49,0.50,+0.01,4
104/02/24,284000,145830,0.51,0.52,0.51,0.52,+0.02,9
104/02/25,169000,97310,0.53,0.59,0.53,0.59,+0.07,8
104/02/26,155000,87330,0.59,0.59,0.55,0.57,-0.02,6
104/03/02,30000,17500,0.58,0.59,0.58,0.59,+0.02,3
104/03/03,319000,183820,0.57,0.58,0.57,0.58,-0.01,7
104/03/04,20000,11200,0.56,0.56,0.56,0.56,-0.02,1
104/03/05,149000,77780,0.52,0.53,0.52,0.53,-0.03,4
104/03/06,213000,118870,0.57,0.57,0.54,0.54,+0.01,9
104/03/09,119000,67430,0.55,0.57,0.55,0.57,+0.03,2
104/03/10,20000,11200,0.56,0.56,0.56,0.56,-0.01,2
104/03/11,131000,79090,0.58,0.64,0.58,0.64,+0.08,7
104/03/12,235000,147050,0.64,0.64,0.61,0.63,-0.01,10
104/03/13,147000,90620,0.63,0.64,0.60,0.60,-0.03,5
104/03/16,669000,388290,0.60,0.62,0.57,0.59,-0.01,12
104/03/17,708000,419770,0.59,0.60,0.57,0.58,-0.01,15
104/03/18,40000,22750,0.57,0.57,0.56,0.56,-0.02,3
104/03/19,109000,65090,0.60,0.62,0.58,0.59,+0.03,7
104/03/20,148000,97020,0.59,0.69,0.59,0.63,+0.04,11
104/03/23,116000,72490,0.62,0.63,0.61,0.63,0.00,10
104/03/24,84000,49600,0.60,0.60,0.58,0.60,-0.03,5
104/03/25,75000,44850,0.60,0.61,0.59,0.59,-0.01,5
104/03/26,50000,28500,0.57,0.57,0.57,0.57,-0.02,1
104/03/27,241000,135560,0.57,0.57,0.56,0.56,-0.01,6
104/03/30,20000,10300,0.54,0.54,0.49,0.49,-0.07,2
104/03/31,16000,7940,0.50,0.50,0.49,0.49,0.00,3
104/04/01,0,0,---,---,---,---,---,0
104/04/02,0,0,---,---,---,---,---,0
104/04/07,20000,9800,0.49,0.49,0.49,0.49,0.00,1
104/04/08,103000,56090,0.51,0.57,0.51,0.57,+0.08,7
104/04/09,208000,128640,0.57,0.63,0.57,0.60,+0.03,11
104/04/10,152000,91250,0.60,0.61,0.59,0.60,0.00,8
104/04/13,10000,6400,0.64,0.64,0.64,0.64,+0.04,1
104/04/14,52000,35270,0.67,0.69,0.67,0.68,+0.04,7
104/04/15,451000,338080,0.73,0.78,0.71,0.71,+0.03,18
104/04/16,351000,251100,0.72,0.73,0.71,0.71,0.00,10
104/04/17,45000,28200,0.68,0.68,0.62,0.62,-0.09,3
104/04/20,10000,5600,0.56,0.56,0.56,0.56,-0.06,1
104/04/21,104000,57570,0.57,0.57,0.50,0.50,-0.06,6
104/04/22,56000,25360,0.50,0.50,0.41,0.41,-0.09,5
104/04/23,438000,194530,0.45,0.47,0.43,0.43,+0.02,8
104/04/24,305000,139020,0.44,0.46,0.44,0.46,+0.03,6
104/04/27,80000,42900,0.53,0.54,0.53,0.54,+0.08,3
104/04/28,238000,147360,0.63,0.64,0.57,0.57,+0.03,5
104/04/29,183000,104560,0.58,0.58,0.54,0.54,-0.03,5
104/04/30,40000,23200,0.58,0.58,0.58,0.58,+0.04,1
104/05/04,0,0,---,---,---,---,---,0
104/05/05,883000,633850,0.63,0.82,0.63,0.82,+0.24,34
104/05/06,857000,738110,0.90,0.90,0.79,0.79,-0.03,25
104/05/07,304000,152040,0.63,0.63,0.45,0.54,-0.25,17
104/05/08,334000,169060,0.48,0.54,0.48,0.48,-0.06,8
104/05/11,128000,57020,0.48,0.48,0.44,0.44,-0.04,4
104/05/12,55000,25700,0.46,0.47,0.46,0.46,+0.02,3
104/05/13,0,0,---,---,---,---,---,0
104/05/14,50000,23500,0.47,0.47,0.47,0.47,-0.02,2
104/05/15,5000,2250,0.45,0.45,0.45,0.45,-0.02,1
104/05/18,0,0,---,---,---,---,---,0
104/05/19,0,0,---,---,---,---,---,0
104/05/20,40000,21200,0.50,0.54,0.50,0.54,+0.10,2
104/05/21,10000,4900,0.49,0.49,0.49,0.49,-0.05,1
104/05/22,138000,66840,0.48,0.50,0.48,0.50,+0.01,2
104/05/25,276000,132480,0.49,0.49,0.47,0.48,-0.02,6
104/05/26,178000,93210,0.54,0.54,0.47,0.48,0.00,7
104/05/27,10000,4700,0.47,0.47,0.47,0.47,-0.01,1
104/05/28,0,0,---,---,---,---,---,0
104/05/29,50000,24000,0.48,0.48,0.48,0.48,+0.05,5
104/06/01,50000,21000,0.42,0.42,0.42,0.42,-0.06,1
104/06/02,0,0,---,---,---,---,---,0
104/06/03,20000,7500,0.37,0.38,0.37,0.38,-0.04,2
104/06/04,0,0,---,---,---,---,---,0
104/06/05,0,0,---,---,---,---,---,0
104/06/08,226000,66720,0.29,0.30,0.29,0.30,0.00,3
104/06/09,226000,70940,0.32,0.32,0.29,0.29,-0.01,3
104/06/10,0,0,---,---,---,---,---,0
104/06/11,0,0,---,---,---,---,---,0
104/06/12,0,0,---,---,---,---,---,0
104/06/15,0,0,---,---,---,---,---,0
104/06/16,0,0,---,---,---,---,---,0
104/06/17,0,0,---,---,---,---,---,0
104/06/18,0,0,---,---,---,---,---,0
104/06/22,13000,2990,0.23,0.23,0.23,0.23,-0.02,1
104/06/23,60000,13200,0.22,0.22,0.22,0.22,-0.01,1
104/06/24,0,0,---,---,---,---,---,0
104/06/25,0,0,---,---,---,---,---,0
104/06/26,5000,850,0.17,0.17,0.17,0.17,-0.01,1
104/06/29,0,0,---,---,---,---,---,0
104/06/30,0,0,---,---,---,---,---,0
104/07/01,0,0,---,---,---,---,---,0
104/07/02,5000,550,0.11,0.11,0.11,0.11,+0.01,1
104/07/03,0,0,---,---,---,---,---,0
104/07/06,0,0,---,---,---,---,---,0
104/07/07,0,0,---,---,---,---,---,0
104/07/08,0,0,---,---,---,---,---,0
104/07/09,0,0,---,---,---,---,---,0
104/07/13,20000,400,0.02,0.02,0.02,0.02,-0.03,1
104/07/14,0,0,---,---,---,---,---,0
104/07/15,60000,600,0.01,0.01,0.01,0.01,-0.01,1
104/07/16,0,0,---,---,---,---,---,0
