107/02/23,0,0,---,---,---,---,---,0
107/02/26,5000,8250,1.65,1.65,1.65,1.65,-0.01,1
107/02/27,35000,57940,1.67,1.68,1.63,1.68,+0.03,12
107/03/01,29000,48570,1.62,1.72,1.59,1.66,-0.02,21
107/03/02,81000,123800,1.59,1.59,1.47,1.49,-0.17,27
107/03/05,15000,22060,1.48,1.52,1.43,1.44,-0.05,10
107/03/07,576000,947220,1.55,1.75,1.55,1.63,+0.08,20
107/03/09,110000,190600,1.75,1.75,1.71,1.71,+0.03,3
107/03/12,368000,683530,1.73,1.93,1.73,1.83,+0.12,21
107/03/13,158000,311600,1.83,1.98,1.83,1.98,+0.15,15
107/03/14,10000,18200,1.82,1.82,1.82,1.82,-0.16,1
107/03/15,22000,39460,1.83,1.83,1.79,1.79,-0.03,2
107/03/16,228000,447950,1.87,2.17,1.87,2.07,+0.28,25
107/03/19,228000,493420,2.23,2.25,1.95,1.95,-0.12,63
107/03/20,148000,288660,1.92,2.01,1.91,2.01,+0.06,32
107/03/21,44000,89410,2.10,2.10,2.02,2.05,+0.04,5
107/03/22,69000,151130,2.10,2.20,2.10,2.20,+0.15,5
107/03/23,154000,291780,1.97,1.99,1.79,1.79,-0.41,7
107/03/26,65000,122130,1.83,1.91,1.83,1.89,+0.10,4
107/03/27,245000,519190,2.08,2.16,2.07,2.14,+0.25,9
107/03/28,226000,463990,2.08,2.08,2.03,2.05,-0.09,7
107/03/29,82000,176600,2.16,2.16,2.05,2.05,0.00,9
107/03/30,347000,737880,2.11,2.13,2.08,2.09,+0.04,13
107/03/31,345000,701840,2.04,2.04,1.89,1.90,-0.19,12
107/04/02,61000,112090,1.86,1.86,1.75,1.77,-0.13,11
107/04/03,90000,171250,1.85,1.95,1.85,1.95,+0.18,12
107/04/09,175000,357950,1.99,2.09,1.99,2.05,+0.10,8
107/04/10,146000,301820,2.18,2.18,1.97,1.97,-0.08,10
107/04/11,111000,225760,2.03,2.06,2.02,2.04,+0.07,4
107/04/12,195000,403050,2.02,2.10,2.02,2.10,+0.06,5
107/04/13,380000,917600,2.33,2.59,2.29,2.44,+0.34,35
107/04/16,245000,633400,2.39,2.72,2.39,2.72,+0.28,16
107/04/17,190000,497000,2.65,2.71,2.54,2.54,-0.18,10
107/04/18,220000,589500,2.69,2.73,2.58,2.68,+0.14,10
