103/08/15,1945000,2264330,1.13,1.22,1.13,1.21,+0.21,57
103/08/18,1189000,1641230,1.24,1.75,1.24,1.75,+0.54,66
103/08/19,3021000,4102900,1.74,1.74,1.21,1.27,-0.48,104
103/08/20,1933000,2359920,0.94,1.30,0.94,1.29,+0.02,65
103/08/21,4151000,5623390,1.33,1.45,1.13,1.23,-0.06,142
103/08/22,4033000,4344540,0.90,1.14,0.90,1.12,-0.11,102
103/08/25,2569000,2779400,1.10,1.14,1.05,1.10,-0.02,67
103/08/26,2296000,2309950,1.05,1.09,0.95,0.99,-0.11,51
103/08/27,1910000,1859700,0.95,1.00,0.95,0.99,0.00,35
103/08/28,879000,874130,1.02,1.02,0.95,1.01,+0.02,31
103/08/29,939000,894520,0.95,0.97,0.92,0.96,-0.05,21
103/09/01,531000,477970,0.92,0.93,0.85,0.91,-0.05,16
103/09/02,1287000,1243000,0.92,1.04,0.92,1.02,+0.11,30
103/09/03,2046000,2116060,1.00,1.10,0.97,1.06,+0.04,45
103/09/04,2211000,2267580,1.05,1.05,0.97,1.04,-0.02,34
103/09/05,1825000,1849870,1.01,1.06,0.99,1.02,-0.02,23
103/09/09,631000,621370,0.97,1.00,0.96,1.00,-0.02,12
103/09/10,909000,925140,1.02,1.05,0.99,1.00,0.00,23
103/09/11,1758000,1784010,0.96,1.05,0.96,1.04,+0.04,36
103/09/12,1362000,1507940,1.05,1.16,1.03,1.12,+0.08,40
103/09/15,900000,985850,1.15,1.15,1.06,1.09,-0.03,29
103/09/16,2336000,2383720,1.04,1.04,0.93,0.94,-0.15,37
103/09/17,412000,394230,0.92,0.97,0.92,0.97,+0.03,14
103/09/18,69000,67280,0.96,0.99,0.96,0.99,+0.02,7
103/09/19,2325000,2081800,0.93,0.93,0.87,0.91,-0.08,17
103/09/22,2303000,1878840,0.85,0.86,0.79,0.80,-0.11,13
103/09/23,557000,459480,0.81,0.87,0.81,0.87,+0.07,8
103/09/24,1763000,1545020,0.84,0.90,0.84,0.87,0.00,13
