102/01/30,0,0,---,---,---,---,---,0
102/01/31,0,0,---,---,---,---,---,0
102/02/01,0,0,---,---,---,---,---,0
102/02/04,0,0,---,---,---,---,---,0
102/02/05,0,0,---,---,---,---,---,0
102/02/06,0,0,---,---,---,---,---,0
102/02/18,0,0,---,---,---,---,---,0
102/02/19,875000,1059770,1.11,1.46,1.11,1.36,+0.31,19
102/02/20,1210000,1904280,1.53,1.71,1.52,1.63,+0.27,33
102/02/21,411000,678310,1.73,1.73,1.59,1.61,-0.02,24
102/02/22,755000,1258090,1.57,1.76,1.49,1.66,+0.05,31
102/02/23,1104000,2068920,1.72,2.09,1.68,2.04,+0.38,49
102/02/25,681000,1345290,1.92,2.16,1.86,2.11,+0.07,36
102/02/26,198000,386430,1.95,2.04,1.90,1.91,-0.20,15
102/02/27,494000,902710,1.89,1.89,1.72,1.81,-0.10,24
102/03/01,449000,873850,1.96,1.98,1.91,1.91,+0.10,18
102/03/04,509000,981300,1.94,2.03,1.85,1.92,+0.01,19
102/03/05,607000,1086430,1.92,1.95,1.67,1.92,0.00,22
102/03/06,1628000,3699220,2.20,2.41,1.99,1.99,+0.07,40
102/03/07,1589000,3102820,2.09,2.09,1.91,1.92,-0.07,43
102/03/08,1895000,3831610,2.17,2.17,1.90,1.90,-0.02,43
102/03/11,772000,1774010,2.32,2.55,2.18,2.27,+0.37,61
102/03/12,254000,568240,2.36,2.39,2.05,2.11,-0.16,26
102/03/13,229000,457990,2.13,2.13,1.92,1.99,-0.12,20
102/03/14,424000,826160,2.00,2.01,1.85,1.94,-0.05,28
102/03/15,436000,879350,2.08,2.10,1.90,2.08,+0.14,22
102/03/18,133000,292260,2.27,2.28,2.10,2.10,+0.02,18
102/03/19,60000,127190,2.12,2.14,2.09,2.13,+0.03,7
102/03/20,467000,1011090,2.10,2.32,2.10,2.11,-0.02,36
102/03/21,675000,1451050,2.23,2.25,2.08,2.19,+0.08,35
102/03/22,649000,1372530,2.11,2.20,2.04,2.05,-0.14,39
102/03/25,571000,1149190,2.05,2.18,1.95,2.18,+0.13,31
102/03/26,1060000,2329670,2.10,2.41,2.06,2.31,+0.13,64
102/03/27,1025000,2259310,2.30,2.30,2.14,2.16,-0.15,68
102/03/28,1137000,2501230,2.21,2.28,2.13,2.26,+0.10,52
102/03/29,1792000,3273090,2.13,2.14,1.54,1.71,-0.55,87
102/04/01,2296000,2975120,1.55,1.58,1.13,1.38,-0.33,82
102/04/02,1783000,2355870,1.37,1.40,1.24,1.38,0.00,58
