107/09/07,11000,7670,0.70,0.70,0.67,0.67,-0.12,2
107/09/12,0,0,---,---,---,---,---,0
107/09/13,48000,24590,0.47,0.54,0.47,0.54,+0.12,2
107/09/19,22000,10120,0.46,0.46,0.46,0.46,+0.02,1
107/09/20,22000,9160,0.42,0.42,0.41,0.41,-0.05,4
107/09/25,51000,21420,0.42,0.42,0.42,0.42,+0.01,1
107/10/01,8000,3680,0.46,0.46,0.46,0.46,0.00,1
107/10/02,8000,3840,0.48,0.48,0.48,0.48,+0.02,2
107/10/03,0,0,---,---,---,---,---,0
107/10/04,0,0,---,---,---,---,---,0
107/10/05,0,0,---,---,---,---,---,0
107/10/08,0,0,---,---,---,---,---,0
107/10/09,0,0,---,---,---,---,---,0
107/10/12,0,0,---,---,---,---,---,0
107/10/15,0,0,---,---,---,---,---,0
107/10/17,0,0,---,---,---,---,---,0
107/10/19,0,0,---,---,---,---,---,0
107/10/25,0,0,---,---,---,---,---,0
107/10/26,0,0,---,---,---,---,---,0
107/10/31,10000,1100,0.11,0.11,0.11,0.11,+0.01,1
107/11/01,0,0,---,---,---,---,---,0
107/11/02,0,0,---,---,---,---,---,0
107/11/05,0,0,---,---,---,---,---,0
107/11/06,0,0,---,---,---,---,---,0
107/11/08,0,0,---,---,---,---,---,0
107/11/09,0,0,---,---,---,---,---,0
107/11/12,0,0,---,---,---,---,---,0
107/11/13,0,0,---,---,---,---,---,0
