98/04/23,30000,15000,0.50,0.50,0.50,0.50,+0.08,1
98/04/24,216000,102540,0.50,0.50,0.47,0.47,-0.03,14
98/04/27,846000,407420,0.46,0.49,0.45,0.46,-0.01,22
98/04/28,384000,184880,0.46,0.49,0.46,0.49,+0.03,25
98/04/29,550000,292950,0.63,0.63,0.49,0.55,+0.06,31
98/04/30,507000,246030,0.45,0.52,0.45,0.46,-0.09,37
98/05/04,560000,247020,0.46,0.46,0.42,0.45,-0.01,29
98/05/05,914000,391430,0.45,0.46,0.40,0.44,-0.01,46
98/05/06,902000,347470,0.47,0.47,0.36,0.38,-0.06,55
98/05/07,963000,367920,0.40,0.40,0.35,0.38,0.00,35
98/05/08,2853000,961000,0.39,0.40,0.29,0.31,-0.07,85
98/05/11,1746000,511670,0.31,0.33,0.27,0.30,-0.01,73
98/05/12,1881000,592670,0.40,0.40,0.29,0.33,+0.03,93
98/05/13,801000,272540,0.33,0.38,0.32,0.35,+0.02,46
98/05/14,1505000,435030,0.35,0.35,0.27,0.29,-0.06,93
98/05/15,913000,260550,0.29,0.30,0.27,0.30,+0.01,48
98/05/18,920000,295370,0.30,0.34,0.30,0.32,+0.02,40
98/05/19,606000,200170,0.30,0.35,0.30,0.34,+0.02,25
98/05/20,999000,329320,0.34,0.36,0.31,0.35,+0.01,37
98/05/21,261000,80420,0.32,0.32,0.30,0.30,-0.05,15
98/05/22,649000,183050,0.32,0.32,0.26,0.30,0.00,29
98/05/25,1010000,228640,0.25,0.30,0.20,0.23,-0.07,69
98/05/26,521000,146140,0.22,0.30,0.20,0.30,+0.07,44
98/05/27,617000,140190,0.28,0.30,0.19,0.22,-0.08,38
98/06/01,340000,76970,0.22,0.23,0.22,0.23,+0.01,21
98/06/02,501000,126110,0.23,0.27,0.23,0.26,+0.03,32
98/06/03,847000,236380,0.28,0.30,0.25,0.28,+0.02,61
98/06/04,377000,100050,0.28,0.29,0.25,0.27,-0.01,31
98/06/05,150000,36500,0.22,0.27,0.22,0.25,-0.02,21
98/06/06,414000,87990,0.20,0.23,0.20,0.23,-0.02,29
98/06/08,1268000,399360,0.21,0.39,0.21,0.36,+0.13,95
98/06/09,1206000,457660,0.36,0.41,0.33,0.39,+0.03,117
98/06/10,719000,255870,0.39,0.40,0.30,0.36,-0.03,70
98/06/11,618000,201470,0.35,0.35,0.30,0.33,-0.03,29
98/06/12,787000,259910,0.30,0.35,0.29,0.34,+0.01,45
98/06/15,672000,232200,0.35,0.37,0.33,0.33,-0.01,47
98/06/16,874000,265120,0.33,0.34,0.28,0.29,-0.04,34
98/06/17,446000,135000,0.29,0.33,0.27,0.33,+0.04,25
98/06/18,659000,209400,0.28,0.34,0.28,0.34,+0.01,33
98/06/19,331000,111010,0.30,0.35,0.30,0.35,+0.01,17
98/06/22,508000,137270,0.30,0.30,0.25,0.25,-0.10,20
98/06/23,41000,10970,0.27,0.30,0.26,0.30,+0.05,11
98/06/24,172000,52960,0.32,0.33,0.28,0.33,+0.03,11
98/06/25,345000,84390,0.29,0.29,0.22,0.25,-0.08,22
98/06/26,144000,39090,0.32,0.32,0.23,0.30,+0.05,9
98/06/29,131000,37720,0.32,0.32,0.26,0.31,+0.01,12
98/06/30,1291000,321970,0.29,0.32,0.16,0.16,-0.15,51
98/07/01,259000,66490,0.24,0.29,0.24,0.24,+0.08,26
98/07/02,1079000,231910,0.24,0.27,0.19,0.22,-0.02,44
98/07/03,996000,191370,0.22,0.22,0.17,0.20,-0.02,38
98/07/06,145000,26580,0.20,0.20,0.16,0.20,0.00,16
98/07/07,234000,37720,0.17,0.18,0.14,0.18,-0.02,17
98/07/08,421000,82240,0.18,0.21,0.18,0.18,0.00,25
98/07/09,187000,31200,0.17,0.19,0.15,0.18,0.00,12
98/07/10,65000,12130,0.18,0.19,0.18,0.19,+0.01,8
98/07/13,335000,68800,0.19,0.22,0.19,0.20,+0.01,15
98/07/14,109000,18630,0.17,0.20,0.16,0.16,-0.04,4
98/07/15,363000,56320,0.16,0.16,0.15,0.16,0.00,15
98/07/16,50000,7500,0.14,0.19,0.14,0.19,+0.03,4
98/07/17,135000,22130,0.19,0.19,0.16,0.18,-0.01,7
98/07/20,132000,23340,0.18,0.18,0.17,0.18,0.00,9
98/07/21,297000,55440,0.18,0.19,0.18,0.19,+0.01,12
98/07/22,0,0,0.00,0.00,0.00,0.00,---,0
98/07/23,158000,29180,0.20,0.20,0.17,0.18,-0.01,9
98/07/24,207000,33940,0.16,0.18,0.16,0.18,0.00,9
98/07/27,79000,13070,0.18,0.18,0.16,0.16,-0.02,5
98/07/28,464000,62520,0.14,0.15,0.12,0.12,-0.04,21
98/07/29,185000,22630,0.12,0.14,0.12,0.14,+0.02,13
98/07/30,11000,1540,0.14,0.14,0.14,0.14,0.00,2
98/07/31,391000,50230,0.12,0.15,0.12,0.15,+0.01,17
98/08/03,346000,55560,0.15,0.17,0.14,0.14,-0.01,11
98/08/04,472000,71490,0.15,0.16,0.14,0.16,+0.02,28
98/08/05,531000,82080,0.16,0.17,0.14,0.17,+0.01,30
98/08/06,715000,128820,0.18,0.20,0.15,0.18,+0.01,37
98/08/10,141000,20180,0.14,0.18,0.14,0.18,0.00,6
98/08/11,65000,9200,0.14,0.16,0.14,0.16,-0.02,6
98/08/12,65000,9740,0.15,0.15,0.14,0.14,-0.02,3
98/08/13,122000,13120,0.09,0.12,0.09,0.11,-0.03,11
98/08/14,246000,25060,0.09,0.12,0.09,0.10,-0.01,10
98/08/17,152000,17160,0.10,0.13,0.10,0.13,+0.03,8
98/08/18,352000,51780,0.13,0.17,0.13,0.17,+0.04,20
98/08/19,18000,2600,0.13,0.17,0.13,0.17,0.00,5
98/08/20,98000,13760,0.14,0.17,0.13,0.17,0.00,5
