102/06/28,57000,73800,1.28,1.37,1.28,1.29,+0.38,8
102/07/01,321000,507360,1.55,1.61,1.53,1.61,+0.32,17
102/07/02,418000,651800,1.61,1.63,1.49,1.55,-0.06,31
102/07/03,942000,1614120,1.61,1.89,1.61,1.73,+0.18,40
102/07/04,894000,1520050,1.66,1.78,1.65,1.72,-0.01,29
102/07/05,108000,195430,1.81,1.93,1.74,1.83,+0.11,18
102/07/08,269000,441490,1.83,1.83,1.42,1.45,-0.38,18
102/07/09,193000,323790,1.62,1.80,1.61,1.67,+0.22,24
102/07/10,188000,339870,1.80,1.89,1.70,1.70,+0.03,22
102/07/11,173000,293760,1.73,1.73,1.63,1.73,+0.03,14
102/07/12,161000,306070,1.88,1.95,1.88,1.95,+0.22,22
102/07/15,98000,184900,2.10,2.10,1.85,1.86,-0.09,19
102/07/16,10000,19020,1.89,1.96,1.89,1.89,+0.03,4
102/07/17,5000,9470,1.92,1.92,1.85,1.85,-0.04,3
102/07/18,234000,384470,1.82,1.82,1.60,1.60,-0.25,22
102/07/19,260000,456130,1.60,1.82,1.49,1.77,+0.17,24
102/07/22,63000,116080,1.84,1.85,1.80,1.85,+0.08,8
102/07/23,105000,189110,1.88,1.88,1.77,1.79,-0.06,9
102/07/24,55000,92540,1.77,1.77,1.63,1.63,-0.16,9
102/07/25,244000,337890,1.52,1.52,1.33,1.33,-0.30,14
102/07/26,450000,624360,1.41,1.43,1.32,1.43,+0.10,15
102/07/29,448000,659860,1.50,1.58,1.42,1.47,+0.04,20
102/07/30,49000,79800,1.61,1.69,1.60,1.69,+0.22,7
102/07/31,37000,58770,1.58,1.62,1.58,1.60,-0.09,7
102/08/01,18000,27720,1.58,1.58,1.52,1.58,-0.02,3
102/08/02,66000,100740,1.64,1.64,1.46,1.46,-0.12,8
102/08/05,25000,38550,1.53,1.56,1.53,1.56,+0.10,4
102/08/06,33000,50700,1.50,1.54,1.50,1.54,-0.02,2
102/08/07,7000,10270,1.45,1.51,1.45,1.51,-0.03,2
102/08/08,11000,17060,1.57,1.57,1.52,1.52,+0.01,3
102/08/09,45000,67100,1.51,1.52,1.48,1.52,0.00,3
102/08/12,74000,114580,1.58,1.58,1.52,1.54,+0.02,11
102/08/13,543000,851220,1.53,1.60,1.50,1.51,-0.03,19
102/08/14,240000,360730,1.54,1.54,1.48,1.49,-0.02,7
102/08/15,167000,234720,1.45,1.45,1.40,1.40,-0.09,6
102/08/16,69000,93960,1.39,1.39,1.32,1.38,-0.02,8
102/08/19,141000,200830,1.38,1.45,1.37,1.43,+0.05,6
102/08/20,297000,455620,1.50,1.59,1.48,1.49,+0.06,22
102/08/22,10000,14400,1.44,1.44,1.44,1.44,-0.05,1
102/08/23,79000,116830,1.48,1.48,1.47,1.47,+0.03,5
102/08/26,38000,53680,1.45,1.45,1.40,1.41,-0.06,4
102/08/27,107000,132140,1.36,1.36,1.13,1.19,-0.22,13
102/08/28,155000,159170,1.02,1.13,0.96,1.06,-0.13,12
102/08/29,103000,128510,1.32,1.34,1.10,1.28,+0.22,13
102/08/30,199000,274070,1.50,1.50,1.34,1.43,+0.15,10
102/09/02,52000,77440,1.49,1.49,1.47,1.47,+0.04,2
102/09/03,111000,166870,1.47,1.55,1.45,1.50,+0.03,16
102/09/04,69000,105250,1.58,1.58,1.50,1.50,0.00,11
102/09/05,293000,474730,1.61,1.64,1.61,1.64,+0.14,9
102/09/06,128000,195940,1.53,1.54,1.53,1.54,-0.10,4
102/09/09,45000,64850,1.45,1.45,1.44,1.44,-0.10,2
102/09/10,0,0,---,---,---,---,---,0
102/09/11,17000,22480,1.34,1.34,1.30,1.33,-0.12,3
102/09/12,10000,14300,1.43,1.43,1.43,1.43,+0.10,1
102/09/13,0,0,---,---,---,---,---,0
102/09/14,4000,5760,1.43,1.45,1.43,1.45,+0.02,2
102/09/16,10000,14200,1.42,1.42,1.42,1.42,-0.03,1
102/09/17,100000,146000,1.49,1.49,1.43,1.43,+0.01,3
102/09/18,0,0,---,---,---,---,---,0
102/09/23,51000,70230,1.40,1.40,1.33,1.34,-0.10,4
102/09/24,37000,47880,1.34,1.34,1.25,1.28,-0.06,4
102/09/25,20000,25600,1.28,1.28,1.28,1.28,0.00,1
102/09/26,180000,220500,1.23,1.23,1.22,1.22,-0.06,2
102/09/27,0,0,---,---,---,---,---,0
102/09/30,6000,7140,1.19,1.19,1.19,1.19,-0.04,1
102/10/01,18000,22960,1.29,1.29,1.25,1.25,+0.06,3
102/10/02,450000,558900,1.24,1.25,1.24,1.25,0.00,5
102/10/03,36000,50050,1.31,1.45,1.31,1.45,+0.20,6
102/10/04,312000,495790,1.52,1.65,1.50,1.65,+0.20,10
102/10/07,199000,335990,1.71,1.71,1.55,1.55,-0.10,6
102/10/08,507000,635610,1.43,1.43,1.22,1.23,-0.32,6
102/10/09,0,0,---,---,---,---,---,0
102/10/11,0,0,---,---,---,---,---,0
102/10/14,118000,165200,1.40,1.40,1.40,1.40,-0.05,2
102/10/15,26000,41860,1.61,1.61,1.61,1.61,+0.21,3
102/10/16,0,0,---,---,---,---,---,0
102/10/17,1000,1550,1.55,1.55,1.55,1.55,-0.06,1
102/10/18,128000,224100,1.75,1.76,1.75,1.76,+0.21,3
102/10/21,118000,211090,1.79,1.79,1.78,1.78,+0.02,3
102/10/22,15000,23700,1.58,1.58,1.58,1.58,-0.20,1
102/10/23,130000,238630,1.78,1.91,1.78,1.81,+0.23,13
102/10/24,315000,556430,1.89,1.89,1.75,1.77,-0.04,6
102/10/25,151000,267460,1.77,1.80,1.66,1.66,-0.11,7
102/10/28,0,0,---,---,---,---,---,0
102/10/29,0,0,---,---,---,---,---,0
102/10/30,10000,17000,1.70,1.70,1.70,1.70,+0.11,1
102/10/31,0,0,---,---,---,---,---,0
102/11/01,247000,360620,1.46,1.46,1.46,1.46,-0.04,4
102/11/04,11000,14300,1.30,1.30,1.30,1.30,-0.16,2
102/11/05,0,0,---,---,---,---,---,0
102/11/06,12000,18800,1.35,1.61,1.35,1.61,+0.26,2
102/11/07,0,0,---,---,---,---,---,0
102/11/08,0,0,---,---,---,---,---,0
102/11/11,0,0,---,---,---,---,---,0
102/11/12,0,0,---,---,---,---,---,0
102/11/13,0,0,---,---,---,---,---,0
102/11/14,0,0,---,---,---,---,---,0
102/11/15,0,0,---,---,---,---,---,0
102/11/18,0,0,---,---,---,---,---,0
102/11/19,198000,314820,1.59,1.59,1.59,1.59,+0.05,2
102/11/20,10000,14900,1.49,1.49,1.49,1.49,-0.10,1
102/11/21,0,0,---,---,---,---,---,0
102/11/22,0,0,---,---,---,---,---,0
102/11/25,0,0,---,---,---,---,---,0
102/11/26,0,0,---,---,---,---,---,0
102/11/27,0,0,---,---,---,---,---,0
102/11/28,0,0,---,---,---,---,---,0
102/11/29,0,0,---,---,---,---,---,0
102/12/02,0,0,---,---,---,---,---,0
102/12/03,0,0,---,---,---,---,---,0
102/12/04,0,0,---,---,---,---,---,0
102/12/05,0,0,---,---,---,---,---,0
102/12/06,0,0,---,---,---,---,---,0
102/12/09,0,0,---,---,---,---,---,0
102/12/10,0,0,---,---,---,---,---,0
102/12/11,15000,20100,1.34,1.34,1.34,1.34,+0.01,1
102/12/12,0,0,---,---,---,---,---,0
102/12/13,0,0,---,---,---,---,---,0
102/12/16,0,0,---,---,---,---,---,0
102/12/17,0,0,---,---,---,---,---,0
102/12/18,0,0,---,---,---,---,---,0
102/12/19,0,0,---,---,---,---,---,0
102/12/20,2000,1910,0.93,0.98,0.93,0.98,+0.19,2
102/12/23,0,0,---,---,---,---,---,0
102/12/24,13000,10760,0.82,0.83,0.82,0.83,-0.06,2
102/12/25,0,0,---,---,---,---,---,0
