103/08/14,63000,63850,1.02,1.02,0.97,0.97,+0.12,5
103/08/15,31000,27630,0.89,0.93,0.89,0.93,-0.04,2
103/08/18,6000,5460,0.93,0.93,0.87,0.87,-0.06,2
103/08/19,0,0,---,---,---,---,---,0
103/08/20,434000,389500,0.89,0.92,0.78,0.78,-0.06,4
103/08/21,436000,326110,0.80,0.80,0.69,0.71,-0.07,6
103/08/22,60000,47700,0.79,0.80,0.79,0.80,+0.09,2
103/08/25,65000,57610,0.94,0.94,0.85,0.85,+0.05,6
103/08/26,263000,243320,0.87,0.94,0.87,0.93,+0.08,9
103/08/27,42000,39250,0.90,0.95,0.90,0.94,+0.01,5
103/08/28,11000,9660,0.88,0.88,0.86,0.86,-0.08,2
103/08/29,43000,34900,0.82,0.82,0.74,0.79,-0.07,5
103/09/01,159000,116550,0.80,0.80,0.73,0.73,-0.06,4
103/09/02,0,0,---,---,---,---,---,0
103/09/03,0,0,---,---,---,---,---,0
103/09/04,0,0,---,---,---,---,---,0
103/09/05,1000,800,0.80,0.80,0.80,0.80,+0.06,1
103/09/09,0,0,---,---,---,---,---,0
103/09/10,0,0,---,---,---,---,---,0
103/09/11,140000,114350,0.86,0.86,0.81,0.81,0.00,3
103/09/12,135000,99250,0.75,0.75,0.73,0.73,-0.08,2
103/09/15,0,0,---,---,---,---,---,0
103/09/16,0,0,---,---,---,---,---,0
103/09/17,8000,6080,0.76,0.76,0.76,0.76,0.00,1
103/09/18,26000,19480,0.76,0.76,0.74,0.74,-0.02,3
103/09/19,8000,6160,0.77,0.77,0.77,0.77,+0.03,1
103/09/22,8000,5840,0.73,0.73,0.73,0.73,-0.04,1
103/09/23,5000,3400,0.68,0.68,0.68,0.68,-0.05,1
103/09/24,6000,4020,0.67,0.67,0.67,0.67,-0.01,1
103/09/25,2000,1020,0.51,0.51,0.51,0.51,-0.16,1
103/09/26,30000,14100,0.47,0.47,0.47,0.47,-0.04,1
103/09/29,30000,14700,0.49,0.49,0.49,0.49,+0.02,1
103/09/30,10000,4800,0.48,0.48,0.48,0.48,-0.01,1
103/10/01,0,0,---,---,---,---,---,0
103/10/02,0,0,---,---,---,---,---,0
103/10/03,59000,32380,0.54,0.56,0.54,0.56,+0.04,7
103/10/06,145000,87710,0.61,0.61,0.57,0.60,+0.04,7
103/10/07,116000,59160,0.51,0.51,0.51,0.51,-0.09,3
103/10/08,20000,10000,0.49,0.51,0.49,0.51,0.00,2
103/10/09,20000,8600,0.43,0.43,0.43,0.43,-0.08,1
103/10/13,3000,840,0.28,0.28,0.28,0.28,-0.15,1
103/10/14,0,0,---,---,---,---,---,0
103/10/15,0,0,---,---,---,---,---,0
103/10/16,5000,1200,0.24,0.24,0.24,0.24,+0.02,1
103/10/17,0,0,---,---,---,---,---,0
103/10/20,0,0,---,---,---,---,---,0
103/10/21,0,0,---,---,---,---,---,0
103/10/22,0,0,---,---,---,---,---,0
103/10/23,0,0,---,---,---,---,---,0
103/10/24,0,0,---,---,---,---,---,0
103/10/27,0,0,---,---,---,---,---,0
103/10/28,0,0,---,---,---,---,---,0
103/10/29,0,0,---,---,---,---,---,0
103/10/30,297000,89100,0.31,0.31,0.29,0.29,-0.01,3
103/10/31,10000,3100,0.31,0.31,0.31,0.31,+0.02,1
103/11/03,297000,102960,0.34,0.35,0.34,0.35,+0.04,3
