104/11/17,0,0,---,---,---,---,---,0
104/11/18,57000,60420,1.06,1.06,1.06,1.06,+0.06,1
104/11/19,57000,63840,1.12,1.12,1.12,1.12,+0.06,1
104/11/20,10000,10600,1.06,1.06,1.06,1.06,-0.06,1
104/11/23,50000,46500,0.93,0.93,0.93,0.93,-0.13,1
104/11/24,66000,56880,0.89,0.89,0.69,0.69,-0.24,4
104/11/25,8000,6800,0.85,0.85,0.85,0.85,+0.16,1
104/11/26,244000,211480,0.88,0.88,0.86,0.86,+0.01,7
104/11/27,210000,189000,0.90,0.90,0.90,0.90,+0.04,2
104/11/30,360000,305900,0.86,0.87,0.82,0.82,-0.08,7
104/12/01,285000,267270,0.99,0.99,0.93,0.93,+0.11,8
104/12/02,330000,317740,0.98,0.99,0.91,0.91,-0.02,7
104/12/03,234000,210950,0.90,0.92,0.90,0.91,0.00,4
104/12/04,746000,730570,0.88,1.07,0.88,1.07,+0.16,21
104/12/07,769000,899620,1.17,1.21,1.13,1.13,+0.06,30
104/12/08,129000,143330,1.11,1.15,1.03,1.03,-0.10,9
104/12/09,90000,90500,0.99,1.03,0.99,1.00,-0.03,4
104/12/10,30000,27700,0.90,0.97,0.90,0.97,-0.03,2
104/12/11,111000,106060,0.96,0.96,0.95,0.95,-0.02,2
104/12/14,200000,176000,0.80,0.92,0.80,0.92,-0.03,7
104/12/15,270000,263960,1.00,1.00,0.94,0.98,+0.06,6
104/12/16,592000,615150,0.99,1.08,0.98,1.08,+0.10,11
104/12/17,409000,435300,1.08,1.08,1.04,1.06,-0.02,11
104/12/18,80000,83100,1.02,1.05,1.02,1.04,-0.02,4
104/12/21,105000,105400,0.92,1.02,0.92,1.02,-0.02,4
104/12/22,5000,4600,0.92,0.92,0.92,0.92,-0.10,1
104/12/23,112000,104460,0.96,0.96,0.93,0.93,+0.01,5
104/12/24,10000,9000,0.90,0.90,0.90,0.90,-0.03,1
104/12/25,11000,9080,0.78,0.88,0.78,0.88,-0.02,3
104/12/28,62000,58920,0.95,0.96,0.95,0.96,+0.08,4
104/12/29,65000,58860,0.89,0.94,0.89,0.94,-0.02,3
104/12/30,0,0,---,---,---,---,---,0
104/12/31,57000,59590,1.01,1.11,1.01,1.08,+0.13,6
105/01/04,669000,785250,1.04,1.25,1.04,1.16,+0.08,18
105/01/05,637000,718250,1.14,1.16,1.08,1.11,-0.05,26
105/01/06,76000,73290,1.09,1.09,0.93,0.98,-0.13,5
105/01/07,115000,119550,1.03,1.05,0.94,1.05,+0.07,3
105/01/08,916000,1134320,1.06,1.39,1.06,1.37,+0.32,27
105/01/11,1245000,1649190,1.31,1.50,1.22,1.29,-0.08,46
105/01/12,592000,763450,1.28,1.37,1.10,1.11,-0.18,19
105/01/13,37000,44300,1.19,1.22,1.16,1.20,+0.09,8
105/01/14,209000,206570,1.05,1.05,0.95,0.95,-0.25,9
105/01/15,25000,23300,0.95,0.95,0.92,0.92,-0.03,2
105/01/18,70000,62400,0.84,1.02,0.84,1.02,+0.10,3
105/01/19,2024000,2524570,1.09,1.48,1.09,1.34,+0.32,47
105/01/20,1863000,2427520,1.31,1.38,1.17,1.17,-0.17,68
105/01/21,1796000,2549540,1.29,1.55,1.23,1.36,+0.19,47
105/01/22,2420000,3670410,1.50,1.74,1.43,1.74,+0.38,90
105/01/25,1051000,1904690,1.70,2.00,1.69,1.77,+0.03,56
105/01/26,386000,729650,1.88,1.98,1.80,1.92,+0.15,30
105/01/27,767000,1377500,2.06,2.08,1.46,1.54,-0.38,50
105/01/28,1530000,2237940,1.61,1.68,1.32,1.51,-0.03,81
