106/03/27,0,0,---,---,---,---,---,0
106/03/28,248000,331160,1.32,1.38,1.32,1.38,+0.04,5
106/03/29,248000,322260,1.30,1.30,1.28,1.28,-0.10,4
106/03/30,78000,101400,1.30,1.30,1.30,1.30,+0.02,2
106/03/31,78000,101400,1.30,1.30,1.30,1.30,0.00,2
106/04/05,199000,248750,1.25,1.25,1.25,1.25,-0.05,2
106/04/06,244000,287040,1.17,1.20,1.17,1.20,-0.05,3
106/04/07,45000,55800,1.24,1.24,1.24,1.24,+0.04,1
106/04/10,5000,6050,1.21,1.21,1.21,1.21,-0.03,1
106/04/11,5000,6200,1.24,1.24,1.24,1.24,+0.03,1
106/04/12,240000,300080,1.24,1.26,1.24,1.26,+0.02,4
106/04/13,246000,302190,1.23,1.27,1.22,1.27,+0.01,4
106/04/14,70000,91700,1.31,1.31,1.31,1.31,+0.04,1
106/04/17,0,0,---,---,---,---,---,0
106/04/18,557000,670390,1.21,1.21,1.20,1.20,-0.04,6
106/04/19,651000,759230,1.15,1.19,1.15,1.19,-0.01,8
106/04/20,317000,376010,1.18,1.21,1.15,1.15,-0.04,5
106/04/21,265000,300090,1.10,1.15,1.10,1.15,0.00,6
106/04/24,86000,97500,1.13,1.15,1.13,1.15,0.00,2
106/04/25,10000,11100,1.11,1.11,1.11,1.11,-0.04,1
106/04/26,158000,175640,1.08,1.13,1.08,1.13,+0.02,3
106/04/27,88000,95920,1.09,1.09,1.09,1.09,-0.04,1
106/04/28,0,0,---,---,---,---,---,0
106/05/02,240000,256800,1.07,1.07,1.07,1.07,-0.02,1
106/05/03,65000,64950,1.00,1.00,0.99,0.99,-0.08,2
