103/10/31,130000,106300,0.81,0.83,0.81,0.83,+0.04,3
103/11/03,70000,56700,0.81,0.81,0.81,0.81,-0.02,2
103/11/04,130000,95600,0.74,0.74,0.72,0.72,-0.09,3
103/11/05,10000,7000,0.70,0.70,0.70,0.70,-0.02,1
103/11/06,459000,367700,0.77,0.83,0.77,0.82,+0.12,11
103/11/07,364000,281210,0.77,0.80,0.76,0.78,-0.04,12
103/11/10,0,0,---,---,---,---,---,0
103/11/11,27000,20980,0.77,0.79,0.77,0.79,+0.03,4
103/11/12,20000,15800,0.79,0.79,0.79,0.79,0.00,2
103/11/13,217000,171630,0.77,0.80,0.77,0.78,-0.01,4
103/11/14,245000,183750,0.75,0.77,0.74,0.77,-0.01,8
103/11/17,10000,7800,0.79,0.79,0.77,0.77,0.00,2
103/11/18,424000,359690,0.77,0.88,0.77,0.84,+0.07,17
103/11/19,115000,96300,0.82,0.85,0.82,0.85,+0.01,7
103/11/20,90000,73000,0.81,0.82,0.80,0.80,-0.05,4
103/11/21,289000,226810,0.79,0.79,0.78,0.79,-0.01,5
103/11/24,168000,128810,0.78,0.78,0.76,0.78,-0.01,6
103/11/25,10000,7800,0.78,0.78,0.78,0.78,0.00,1
103/11/26,138000,97860,0.72,0.72,0.70,0.71,-0.07,5
103/11/27,15000,10950,0.73,0.73,0.73,0.73,+0.02,2
103/11/28,18000,13690,0.76,0.77,0.76,0.76,+0.03,3
103/12/01,4000,3110,0.78,0.78,0.77,0.77,+0.01,2
103/12/02,40000,29100,0.73,0.73,0.72,0.72,-0.05,2
103/12/03,79000,53640,0.68,0.69,0.66,0.66,-0.06,4
103/12/04,0,0,---,---,---,---,---,0
103/12/05,143000,87600,0.63,0.63,0.60,0.63,-0.03,3
103/12/08,113000,68930,0.61,0.61,0.61,0.61,-0.02,2
103/12/09,20000,12800,0.64,0.64,0.64,0.64,+0.03,1
103/12/10,30000,20000,0.66,0.67,0.66,0.67,+0.03,2
103/12/11,0,0,---,---,---,---,---,0
103/12/12,0,0,---,---,---,---,---,0
103/12/15,0,0,---,---,---,---,---,0
103/12/16,29000,18160,0.62,0.64,0.62,0.64,-0.02,2
103/12/17,89000,56450,0.63,0.65,0.63,0.64,0.00,4
103/12/18,110000,66000,0.60,0.60,0.60,0.60,-0.04,2
103/12/19,157000,99850,0.63,0.65,0.63,0.65,+0.05,3
103/12/22,55000,34150,0.62,0.63,0.62,0.63,-0.02,2
103/12/23,97000,55040,0.57,0.57,0.56,0.57,-0.06,3
103/12/24,132000,64760,0.51,0.51,0.48,0.48,-0.09,4
103/12/25,64000,32700,0.51,0.52,0.50,0.50,+0.02,4
103/12/26,70000,32200,0.45,0.49,0.45,0.48,-0.02,3
103/12/27,0,0,---,---,---,---,---,0
103/12/29,0,0,---,---,---,---,---,0
103/12/30,60000,28800,0.48,0.48,0.48,0.48,0.00,1
103/12/31,0,0,---,---,---,---,---,0
104/01/05,15000,5850,0.39,0.39,0.39,0.39,-0.06,1
104/01/06,0,0,---,---,---,---,---,0
104/01/07,2000,820,0.41,0.41,0.41,0.41,-0.02,1
104/01/08,0,0,---,---,---,---,---,0
104/01/09,54000,22680,0.42,0.42,0.42,0.42,0.00,2
104/01/12,93000,37200,0.40,0.40,0.40,0.40,-0.02,2
104/01/13,39000,14820,0.38,0.38,0.38,0.38,-0.02,1
104/01/14,0,0,---,---,---,---,---,0
104/01/15,0,0,---,---,---,---,---,0
104/01/16,0,0,---,---,---,---,---,0
104/01/19,5000,1950,0.39,0.39,0.39,0.39,+0.01,1
104/01/20,0,0,---,---,---,---,---,0
104/01/21,0,0,---,---,---,---,---,0
104/01/22,5000,1750,0.35,0.35,0.35,0.35,-0.03,1
104/01/23,0,0,---,---,---,---,---,0
104/01/26,0,0,---,---,---,---,---,0
