107/02/12,160000,58900,0.36,0.38,0.36,0.37,-0.10,3
107/02/21,577000,268120,0.45,0.48,0.45,0.48,+0.11,7
107/02/23,769000,394290,0.50,0.52,0.50,0.52,+0.02,5
107/02/26,1610000,904020,0.57,0.57,0.55,0.55,+0.03,9
107/02/27,753000,406620,0.54,0.54,0.54,0.54,-0.01,3
107/03/01,0,0,---,---,---,---,---,0
107/03/02,0,0,---,---,---,---,---,0
107/03/05,0,0,---,---,---,---,---,0
107/03/07,630000,340660,0.52,0.55,0.52,0.52,+0.05,8
107/03/09,2397000,1388090,0.55,0.61,0.55,0.58,+0.08,17
107/03/12,2623000,1705410,0.65,0.67,0.61,0.61,+0.03,40
107/03/13,2128000,1366850,0.64,0.67,0.62,0.65,+0.04,36
107/03/14,3516000,2475580,0.68,0.75,0.65,0.74,+0.09,67
107/03/15,1528000,1126260,0.75,0.78,0.67,0.68,-0.06,42
107/03/16,158000,99620,0.65,0.65,0.60,0.60,-0.08,12
107/03/19,142000,86580,0.61,0.62,0.58,0.58,-0.02,5
107/03/20,2558000,1533520,0.59,0.60,0.59,0.59,+0.01,25
107/03/21,3203000,1856010,0.59,0.60,0.57,0.57,-0.02,30
107/03/22,2142000,1292180,0.60,0.61,0.59,0.59,+0.02,28
107/03/23,1817000,909180,0.50,0.54,0.48,0.54,-0.05,10
107/03/26,1146000,670470,0.55,0.60,0.55,0.59,+0.05,14
107/03/27,1792000,1083730,0.61,0.61,0.59,0.59,0.00,21
107/03/28,1502000,866850,0.57,0.59,0.57,0.58,-0.01,13
107/03/29,1474000,811140,0.55,0.56,0.54,0.56,-0.02,11
107/03/30,1682000,1003240,0.58,0.63,0.57,0.61,+0.05,27
107/03/31,1150000,668720,0.59,0.59,0.57,0.57,-0.04,25
107/04/02,10000,5600,0.56,0.56,0.56,0.56,-0.01,2
107/04/03,0,0,---,---,---,---,---,0
107/04/09,4065000,2404200,0.57,0.63,0.57,0.60,+0.04,31
107/04/10,4285000,2362480,0.56,0.57,0.53,0.53,-0.07,41
107/04/11,572000,307230,0.54,0.55,0.51,0.53,0.00,10
107/04/12,152000,76400,0.51,0.51,0.47,0.47,-0.06,4
107/04/13,94000,42470,0.47,0.47,0.44,0.44,-0.03,3
107/04/16,276000,105220,0.40,0.40,0.37,0.37,-0.07,5
107/04/17,20000,7460,0.37,0.40,0.37,0.40,+0.03,3
107/04/18,7000,3010,0.43,0.43,0.43,0.43,+0.03,2
107/04/20,26000,10000,0.40,0.40,0.38,0.38,-0.05,2
107/04/23,0,0,---,---,---,---,---,0
107/04/24,55000,14300,0.26,0.26,0.26,0.26,-0.05,1
107/04/25,30000,6900,0.23,0.23,0.23,0.23,-0.03,1
107/04/27,0,0,---,---,---,---,---,0
107/04/30,55000,14750,0.25,0.27,0.25,0.27,+0.03,2
107/05/04,50000,12000,0.24,0.24,0.24,0.24,+0.03,1
107/05/07,50000,13000,0.26,0.26,0.26,0.26,+0.02,1
107/05/08,0,0,---,---,---,---,---,0
107/05/09,0,0,---,---,---,---,---,0
107/05/10,0,0,---,---,---,---,---,0
107/05/11,0,0,---,---,---,---,---,0
107/05/15,0,0,---,---,---,---,---,0
107/05/16,0,0,---,---,---,---,---,0
107/05/17,0,0,---,---,---,---,---,0
107/05/18,0,0,---,---,---,---,---,0
