104/09/04,270000,352210,1.27,1.37,1.22,1.22,+0.16,14
104/09/07,1106000,1553570,1.31,1.56,1.24,1.56,+0.34,53
104/09/08,1093000,1632950,1.58,1.60,1.40,1.40,-0.16,41
104/09/09,615000,888920,1.53,1.53,1.36,1.36,-0.04,31
104/09/10,822000,1252070,1.63,1.63,1.41,1.41,+0.05,41
104/09/11,1050000,1521350,1.54,1.54,1.39,1.41,0.00,29
104/09/14,1005000,1523410,1.47,1.60,1.46,1.46,+0.05,34
104/09/15,749000,1078050,1.49,1.49,1.38,1.41,-0.05,21
104/09/16,365000,542050,1.70,1.70,1.43,1.48,+0.07,23
104/09/17,1684000,3006550,1.64,1.92,1.63,1.77,+0.29,101
104/09/18,1039000,1986570,1.85,1.96,1.85,1.85,+0.08,77
104/09/21,344000,588650,1.76,1.78,1.65,1.69,-0.16,17
104/09/22,490000,853840,1.71,1.78,1.71,1.73,+0.04,15
104/09/23,272000,466070,1.71,1.77,1.62,1.62,-0.11,13
104/09/24,249000,405970,1.76,1.76,1.52,1.65,+0.03,15
104/09/25,123000,202070,1.65,1.66,1.61,1.66,+0.01,12
104/09/30,455000,721390,1.59,1.65,1.57,1.57,-0.09,6
104/10/01,43000,67160,1.61,1.61,1.51,1.51,-0.06,6
104/10/02,317000,512860,1.53,1.67,1.53,1.63,+0.12,20
104/10/05,396000,670050,1.74,1.74,1.65,1.66,+0.03,26
104/10/06,108000,174650,1.70,1.70,1.55,1.56,-0.10,10
104/10/07,172000,280750,1.57,1.65,1.57,1.65,+0.09,9
104/10/08,65000,144700,2.22,2.24,2.20,2.24,+0.59,6
104/10/12,215000,570150,2.63,2.86,2.56,2.74,+0.50,25
104/10/13,171000,441720,2.69,2.69,2.53,2.64,-0.10,10
104/10/14,170000,508440,2.85,3.33,2.80,3.26,+0.62,12
104/10/15,86000,266600,3.10,3.10,3.10,3.10,-0.16,4
104/10/16,5000,15350,3.07,3.07,3.07,3.07,-0.03,1
104/10/19,15000,46650,3.11,3.11,3.11,3.11,+0.04,2
104/10/20,30000,90000,3.00,3.00,3.00,3.00,-0.11,3
104/10/21,40000,115300,2.89,2.89,2.86,2.86,-0.14,2
104/10/22,9000,26940,3.03,3.03,2.92,2.92,+0.06,2
104/10/23,120000,350400,2.92,2.92,2.92,2.92,0.00,4
104/10/26,0,0,---,---,---,---,---,0
104/10/27,0,0,---,---,---,---,---,0
104/10/28,0,0,---,---,---,---,---,0
104/10/29,0,0,---,---,---,---,---,0
104/10/30,0,0,---,---,---,---,---,0
104/11/02,5000,16300,3.26,3.26,3.26,3.26,+0.43,1
104/11/03,79000,268080,3.27,3.50,3.27,3.40,+0.14,11
104/11/04,52000,220610,4.13,4.32,4.13,4.28,+0.88,11
104/11/05,0,0,---,---,---,---,---,0
104/11/06,10000,42000,4.20,4.20,4.20,4.20,+0.09,1
