106/04/13,0,0,---,---,---,---,---,0
106/04/14,0,0,---,---,---,---,---,0
106/04/17,440000,385000,0.90,0.90,0.85,0.88,+0.08,5
106/04/18,656000,606700,0.83,1.01,0.83,1.01,+0.13,14
106/04/19,201000,187670,0.93,0.98,0.92,0.92,-0.09,8
106/04/20,195000,165040,0.97,0.97,0.70,0.73,-0.19,15
106/04/21,234000,169620,0.74,0.78,0.69,0.73,0.00,10
106/04/24,464000,293080,0.65,0.66,0.58,0.62,-0.11,13
106/04/25,601000,409520,0.68,0.72,0.67,0.72,+0.10,16
106/04/26,364000,280640,0.77,0.79,0.75,0.75,+0.03,8
106/04/27,258000,195380,0.75,0.79,0.72,0.75,0.00,11
106/04/28,51000,33720,0.66,0.67,0.66,0.66,-0.09,3
106/05/02,35000,21800,0.62,0.66,0.60,0.66,0.00,5
106/05/03,165000,99050,0.63,0.63,0.58,0.60,-0.06,7
106/05/04,48000,30010,0.61,0.64,0.61,0.64,+0.04,5
106/05/05,0,0,---,---,---,---,---,0
106/05/08,190000,124510,0.60,0.67,0.60,0.67,+0.08,8
106/05/09,129000,78270,0.62,0.62,0.59,0.61,-0.06,7
106/05/10,221000,139080,0.62,0.63,0.62,0.62,+0.01,3
106/05/11,405000,249650,0.62,0.71,0.59,0.67,+0.05,11
106/05/12,301000,235230,0.75,0.90,0.75,0.90,+0.23,7
106/05/15,358000,328310,0.91,0.93,0.88,0.88,-0.02,12
106/05/16,223000,176920,0.85,0.85,0.74,0.74,-0.14,6
106/05/17,474000,393070,0.81,0.83,0.80,0.83,+0.09,6
106/05/18,430000,365800,0.80,0.92,0.80,0.92,+0.09,6
106/05/19,675000,532050,0.80,0.80,0.77,0.78,-0.14,17
106/05/22,227000,185450,0.80,0.86,0.80,0.84,+0.06,7
106/05/23,591000,496450,0.85,0.85,0.82,0.82,-0.02,11
106/05/24,98000,80230,0.82,0.82,0.81,0.81,-0.01,4
106/05/25,155000,137440,0.85,0.90,0.85,0.88,+0.07,9
106/05/26,141000,119430,0.86,0.86,0.83,0.84,-0.04,12
106/05/31,95000,75810,0.83,0.83,0.78,0.80,-0.04,5
106/06/01,0,0,---,---,---,---,---,0
106/06/02,104000,92640,0.88,0.93,0.88,0.89,+0.05,4
106/06/03,80000,76380,0.91,0.99,0.89,0.99,+0.10,6
106/06/05,55000,56550,1.03,1.03,1.01,1.01,+0.02,5
106/06/06,61000,54030,0.94,0.94,0.86,0.86,-0.15,15
106/06/07,14000,11390,0.87,0.87,0.80,0.80,-0.06,6
106/06/08,17000,13990,0.83,0.83,0.81,0.81,+0.01,3
106/06/09,5000,3900,0.78,0.78,0.78,0.78,-0.03,2
106/06/12,22000,15590,0.72,0.72,0.67,0.67,-0.11,3
106/06/21,101000,54760,0.52,0.56,0.52,0.56,+0.01,5
106/09/12,10000,9900,0.99,0.99,0.99,0.99,+0.12,1
106/09/13,60000,59600,1.01,1.01,0.99,0.99,0.00,2
106/09/15,50000,61000,1.22,1.22,1.22,1.22,+0.29,1
106/09/18,5000,7050,1.41,1.41,1.41,1.41,+0.19,1
