103/10/08,246000,222360,0.89,0.98,0.86,0.86,+0.11,20
103/10/09,154000,133540,0.88,0.88,0.77,0.84,-0.02,11
103/10/13,138000,108810,0.77,0.85,0.73,0.75,-0.09,16
103/10/14,137000,104270,0.77,0.79,0.73,0.75,0.00,10
103/10/15,100000,75180,0.78,0.78,0.71,0.73,-0.02,10
103/10/16,20000,11200,0.56,0.56,0.56,0.56,-0.17,1
103/10/17,105000,54800,0.55,0.55,0.44,0.44,-0.12,14
103/10/20,21000,9540,0.45,0.54,0.45,0.54,+0.10,2
103/10/21,5000,2520,0.49,0.56,0.49,0.56,+0.02,2
103/10/22,15000,8710,0.59,0.65,0.57,0.65,+0.09,4
103/10/23,52000,28640,0.57,0.57,0.52,0.52,-0.13,4
103/10/24,70000,34900,0.53,0.53,0.48,0.48,-0.04,5
103/10/27,12000,5260,0.45,0.45,0.43,0.43,-0.05,3
103/10/28,140000,53450,0.37,0.43,0.32,0.42,-0.01,6
103/10/29,100000,46000,0.45,0.49,0.44,0.48,+0.06,7
103/10/30,86000,39510,0.45,0.47,0.45,0.46,-0.02,6
103/10/31,50000,24900,0.50,0.50,0.49,0.50,+0.04,3
103/11/03,26000,13520,0.52,0.52,0.52,0.52,+0.02,1
103/11/04,20000,9600,0.48,0.48,0.48,0.48,-0.04,1
103/11/05,25000,12000,0.48,0.48,0.48,0.48,0.00,1
103/11/06,20000,7400,0.37,0.37,0.37,0.37,-0.11,1
103/11/07,10000,3900,0.39,0.39,0.39,0.39,+0.02,1
103/11/10,0,0,---,---,---,---,---,0
103/11/11,0,0,---,---,---,---,---,0
103/11/12,0,0,---,---,---,---,---,0
103/11/13,10000,4400,0.44,0.44,0.44,0.44,-0.01,1
103/11/14,10000,4500,0.45,0.45,0.45,0.45,+0.01,1
103/11/17,0,0,---,---,---,---,---,0
103/11/18,0,0,---,---,---,---,---,0
103/11/19,0,0,---,---,---,---,---,0
103/11/20,20000,7800,0.39,0.39,0.39,0.39,+0.05,1
103/11/21,0,0,---,---,---,---,---,0
103/11/24,0,0,---,---,---,---,---,0
103/11/25,0,0,---,---,---,---,---,0
103/11/26,0,0,---,---,---,---,---,0
103/11/27,0,0,---,---,---,---,---,0
103/11/28,0,0,---,---,---,---,---,0
103/12/01,0,0,---,---,---,---,---,0
103/12/02,2000,1000,0.50,0.50,0.50,0.50,+0.11,1
103/12/03,170000,92300,0.53,0.59,0.53,0.59,+0.09,3
103/12/04,152000,91180,0.61,0.61,0.58,0.58,-0.01,3
103/12/05,0,0,---,---,---,---,---,0
103/12/08,32000,20780,0.64,0.65,0.64,0.65,+0.07,2
103/12/09,10000,5500,0.55,0.55,0.55,0.55,-0.10,1
103/12/10,2000,1100,0.55,0.55,0.55,0.55,0.00,1
103/12/11,0,0,---,---,---,---,---,0
103/12/12,12000,7820,0.65,0.66,0.65,0.66,+0.13,2
103/12/15,2000,1380,0.69,0.69,0.69,0.69,+0.03,1
103/12/16,178000,129820,0.73,0.73,0.67,0.67,-0.02,3
103/12/17,178000,115530,0.65,0.65,0.57,0.57,-0.10,4
103/12/18,0,0,---,---,---,---,---,0
103/12/19,0,0,---,---,---,---,---,0
103/12/22,0,0,---,---,---,---,---,0
103/12/23,0,0,---,---,---,---,---,0
103/12/24,353000,189870,0.54,0.54,0.50,0.50,-0.01,5
103/12/25,378000,191630,0.51,0.51,0.47,0.47,-0.03,10
103/12/26,0,0,---,---,---,---,---,0
103/12/27,0,0,---,---,---,---,---,0
103/12/29,0,0,---,---,---,---,---,0
103/12/30,110000,51800,0.47,0.48,0.47,0.48,-0.01,2
103/12/31,110000,51700,0.47,0.47,0.47,0.47,-0.01,2
104/01/05,200000,94000,0.47,0.47,0.47,0.47,0.00,1
104/01/06,200000,95600,0.44,0.48,0.44,0.48,+0.01,3
104/01/07,509000,218920,0.43,0.44,0.43,0.43,-0.05,3
104/01/08,1078000,472600,0.42,0.45,0.42,0.42,-0.01,4
104/01/09,579000,244790,0.43,0.43,0.41,0.43,+0.01,12
104/01/12,40000,18800,0.47,0.47,0.47,0.47,+0.04,1
104/01/13,40000,16400,0.41,0.41,0.41,0.41,-0.06,2
104/01/14,75000,28500,0.38,0.38,0.38,0.38,-0.03,1
104/01/15,0,0,---,---,---,---,---,0
104/01/16,0,0,---,---,---,---,---,0
104/01/19,0,0,---,---,---,---,---,0
104/01/20,0,0,---,---,---,---,---,0
104/01/21,0,0,---,---,---,---,---,0
104/01/22,0,0,---,---,---,---,---,0
104/01/23,0,0,---,---,---,---,---,0
104/01/26,0,0,---,---,---,---,---,0
104/01/27,0,0,---,---,---,---,---,0
104/01/28,0,0,---,---,---,---,---,0
104/01/29,50000,13500,0.27,0.27,0.27,0.27,+0.01,1
104/01/30,50000,11500,0.23,0.23,0.23,0.23,-0.04,1
104/02/02,0,0,---,---,---,---,---,0
104/02/03,0,0,---,---,---,---,---,0
104/02/04,0,0,---,---,---,---,---,0
104/02/05,10000,1900,0.19,0.19,0.19,0.19,-0.02,1
104/02/06,0,0,---,---,---,---,---,0
104/02/09,408000,75630,0.18,0.20,0.18,0.20,+0.01,4
104/02/10,255000,46880,0.18,0.19,0.17,0.18,-0.02,8
104/02/11,153000,26010,0.17,0.17,0.17,0.17,-0.01,3
104/02/12,0,0,---,---,---,---,---,0
104/02/13,0,0,---,---,---,---,---,0
104/02/24,0,0,---,---,---,---,---,0
104/02/25,0,0,---,---,---,---,---,0
104/02/26,179000,36790,0.20,0.21,0.20,0.20,0.00,6
104/03/02,25000,4550,0.19,0.19,0.17,0.17,-0.03,3
104/03/03,61000,9600,0.17,0.17,0.15,0.15,-0.02,8
104/03/04,1000,130,0.13,0.13,0.13,0.13,-0.02,1
104/03/05,0,0,---,---,---,---,---,0
104/03/06,0,0,---,---,---,---,---,0
104/03/09,0,0,---,---,---,---,---,0
104/03/10,14000,1260,0.09,0.09,0.09,0.09,-0.02,1
104/03/11,0,0,---,---,---,---,---,0
104/03/12,0,0,---,---,---,---,---,0
104/03/13,0,0,---,---,---,---,---,0
104/03/16,0,0,---,---,---,---,---,0
104/03/17,0,0,---,---,---,---,---,0
104/03/18,0,0,---,---,---,---,---,0
104/03/19,0,0,---,---,---,---,---,0
104/03/20,90000,13500,0.15,0.15,0.15,0.15,+0.07,2
104/03/23,190000,19800,0.11,0.11,0.10,0.10,-0.05,4
104/03/24,70000,5700,0.09,0.09,0.08,0.08,-0.02,3
104/03/25,0,0,---,---,---,---,---,0
104/03/26,0,0,---,---,---,---,---,0
104/03/27,70000,2800,0.04,0.04,0.04,0.04,+0.01,1
104/03/30,0,0,---,---,---,---,---,0
104/03/31,0,0,---,---,---,---,---,0
104/04/01,0,0,---,---,---,---,---,0
