106/12/13,3000,3240,1.08,1.08,1.08,1.08,0.00,1
106/12/14,112000,126130,1.15,1.15,1.12,1.12,+0.04,3
106/12/15,109000,117030,1.08,1.08,1.06,1.06,-0.06,6
106/12/19,105000,105750,1.02,1.02,0.87,0.87,-0.22,6
106/12/20,248000,219750,0.85,0.90,0.85,0.88,+0.01,7
106/12/21,240000,208430,0.87,0.88,0.80,0.80,-0.08,7
106/12/22,110000,88320,0.80,0.82,0.80,0.82,+0.02,3
106/12/25,393000,347590,0.83,0.93,0.80,0.93,+0.11,16
106/12/26,322000,281030,0.90,0.90,0.84,0.84,-0.09,12
106/12/28,732000,682240,0.88,0.98,0.88,0.95,+0.10,15
106/12/29,616000,556600,0.91,0.91,0.85,0.85,-0.10,9
107/01/02,81000,71280,0.88,0.88,0.88,0.88,+0.03,2
107/01/03,497000,461460,0.92,0.94,0.91,0.91,+0.03,6
107/01/04,416000,355220,0.87,0.87,0.84,0.84,-0.07,9
107/01/05,176000,161020,0.92,0.94,0.91,0.94,+0.10,4
107/01/08,181000,152180,0.87,0.87,0.80,0.80,-0.14,10
107/01/09,1000,810,0.81,0.81,0.81,0.81,+0.01,1
107/01/10,0,0,---,---,---,---,---,0
107/01/11,0,0,---,---,---,---,---,0
107/01/12,300000,239000,0.79,0.80,0.79,0.80,+0.08,4
107/01/15,140000,80960,0.61,0.61,0.56,0.56,-0.24,7
107/01/16,526000,213400,0.40,0.41,0.39,0.39,-0.17,10
107/01/17,310000,130200,0.42,0.42,0.42,0.42,+0.03,6
107/01/18,0,0,---,---,---,---,---,0
107/01/19,172000,68600,0.38,0.40,0.38,0.40,+0.02,3
107/01/22,631000,235420,0.36,0.43,0.30,0.43,+0.03,12
107/01/23,471000,197000,0.43,0.44,0.35,0.35,-0.08,10
107/01/24,231000,90800,0.32,0.40,0.32,0.40,+0.05,2
107/01/26,238000,96000,0.40,0.42,0.40,0.40,+0.01,5
107/01/31,0,0,---,---,---,---,---,0
107/02/01,176000,65120,0.37,0.37,0.37,0.37,+0.01,1
107/02/02,180000,61170,0.34,0.34,0.33,0.33,-0.04,5
107/02/05,0,0,---,---,---,---,---,0
107/02/06,0,0,---,---,---,---,---,0
107/02/12,0,0,---,---,---,---,---,0
107/02/21,0,0,---,---,---,---,---,0
107/02/23,35000,12950,0.37,0.37,0.37,0.37,+0.02,2
107/02/26,46000,15610,0.35,0.35,0.30,0.30,-0.07,4
107/02/27,0,0,---,---,---,---,---,0
107/03/01,0,0,---,---,---,---,---,0
107/03/02,0,0,---,---,---,---,---,0
107/03/05,0,0,---,---,---,---,---,0
107/03/07,0,0,---,---,---,---,---,0
107/03/09,316000,102400,0.31,0.35,0.31,0.35,+0.14,5
107/03/12,20000,6700,0.35,0.35,0.32,0.32,-0.03,2
107/03/13,0,0,---,---,---,---,---,0
107/03/14,10000,3300,0.33,0.33,0.33,0.33,-0.02,1
107/03/15,69000,30940,0.43,0.48,0.43,0.48,+0.15,4
107/03/16,30000,15500,0.52,0.52,0.51,0.51,+0.03,2
107/03/19,0,0,---,---,---,---,---,0
107/03/20,489000,200830,0.47,0.47,0.40,0.40,-0.07,5
107/03/21,1117000,494110,0.40,0.53,0.40,0.53,+0.13,9
107/03/22,768000,377120,0.51,0.55,0.42,0.42,-0.11,11
107/03/23,830000,298600,0.34,0.38,0.34,0.38,-0.04,4
107/03/26,0,0,---,---,---,---,---,0
107/03/27,0,0,---,---,---,---,---,0
107/03/28,0,0,---,---,---,---,---,0
107/03/29,0,0,---,---,---,---,---,0
107/03/30,0,0,---,---,---,---,---,0
107/03/31,0,0,---,---,---,---,---,0
107/04/02,0,0,---,---,---,---,---,0
107/04/03,0,0,---,---,---,---,---,0
107/04/09,0,0,---,---,---,---,---,0
107/04/10,312000,128800,0.41,0.45,0.41,0.45,+0.07,2
107/04/11,1509000,869550,0.53,0.62,0.52,0.61,+0.16,16
107/04/12,1215000,870310,0.60,0.74,0.60,0.72,+0.11,20
107/04/13,313000,245550,0.81,0.82,0.71,0.71,-0.01,16
107/04/16,543000,428640,0.81,0.83,0.70,0.70,-0.01,9
107/04/17,698000,512860,0.78,0.78,0.72,0.73,+0.03,13
107/04/18,309000,197250,0.68,0.68,0.51,0.53,-0.20,8
107/04/20,41000,25820,0.62,0.64,0.62,0.62,+0.08,3
107/04/23,60000,38400,0.64,0.66,0.62,0.62,0.00,3
107/04/24,51000,24000,0.52,0.52,0.40,0.44,-0.18,3
107/04/25,76000,34960,0.46,0.46,0.46,0.46,+0.02,1
107/04/27,0,0,---,---,---,---,---,0
107/04/30,0,0,---,---,---,---,---,0
107/05/04,2000,720,0.36,0.36,0.36,0.36,0.00,1
107/05/07,0,0,---,---,---,---,---,0
107/05/08,0,0,---,---,---,---,---,0
107/05/09,10000,3600,0.36,0.36,0.36,0.36,+0.02,1
